HanXRQChr04	176892846	176920598
HanXRQChr05	160662241	160714286
HanXRQChr07	103747298	103747453
HanXRQChr17	78990151	79334640
HanXRQChr17	193817998	196334996
HanXRQChr17	197063686	197088841
HanXRQChr17	197799116	199615996
HanXRQChr17	201290511	202748416
HanXRQChr17	203882765	203909767
HanXRQChr17	204694433	204739181
HanXRQChr17	205279367	205279367
HanXRQChr17	206198915	206200152
HanXRQChr17	207227123	207227123
HanXRQChr17	209732201	210296688
HanXRQChr17	212090413	212155165
HanXRQChr17	212692339	212692339
