HanXRQChr03	40056696	40373041
HanXRQChr05	87923431	87923434
HanXRQChr05	170393572	170409440
HanXRQChr05	171238052	171257580
HanXRQChr05	177436552	177573802
HanXRQChr05	178579343	178633535
HanXRQChr05	179493983	180385118
HanXRQChr05	181002007	181837346
HanXRQChr05	182709152	182709152
HanXRQChr05	183732023	184406330
HanXRQChr05	184915632	185370386
HanXRQChr05	185922997	186055586
HanXRQChr05	186570065	186734233
HanXRQChr05	187401530	192717926
HanXRQChr05	194232445	194326036
HanXRQChr05	195117853	195843048
HanXRQChr05	196980716	198020756
HanXRQChr05	199168521	199168521
HanXRQChr05	199929220	200779427
HanXRQChr05	204477039	206046826
HanXRQChr05	207002257	207002257
HanXRQChr05	210436042	210552064
HanXRQChr05	211536407	212325002
HanXRQChr05	213198610	213558716
HanXRQChr05	214159289	214541159
HanXRQChr05	215940423	216332420
HanXRQChr08	103621387	103807300
HanXRQChr10	115831008	115831008
HanXRQChr13	113036569	113078844
