chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	PET0475	PET0476	686	2886
Ha412HOChr01	0	PET0475	PET0471	961	2904
Ha412HOChr01	0	PET0476	PET0471	906	2772
Ha412HOChr01	0	PET0480	PET0475	783.5	2820
Ha412HOChr01	0	PET0480	PET0476	684.5	2718
Ha412HOChr01	0	PET0480	PET0471	911.5	2742
Ha412HOChr01	1000000	PET0475	PET0476	1537.5	6008
Ha412HOChr01	1000000	PET0475	PET0471	2335.5	6024
Ha412HOChr01	1000000	PET0476	PET0471	2141.5	5938
Ha412HOChr01	1000000	PET0480	PET0475	2235	5882
Ha412HOChr01	1000000	PET0480	PET0476	2065	5786
Ha412HOChr01	1000000	PET0480	PET0471	2001.5	5886
Ha412HOChr01	10000000	PET0475	PET0476	1449	4418
Ha412HOChr01	10000000	PET0475	PET0471	1498.5	4148
Ha412HOChr01	10000000	PET0476	PET0471	1403.5	3926
Ha412HOChr01	10000000	PET0480	PET0475	1497.5	4600
Ha412HOChr01	10000000	PET0480	PET0476	1333.5	4306
Ha412HOChr01	10000000	PET0480	PET0471	1319.5	4012
Ha412HOChr01	100000000	PET0475	PET0476	241.5	928
Ha412HOChr01	100000000	PET0475	PET0471	294	934
Ha412HOChr01	100000000	PET0476	PET0471	307	900
Ha412HOChr01	100000000	PET0480	PET0475	254	914
Ha412HOChr01	100000000	PET0480	PET0476	218	894
Ha412HOChr01	100000000	PET0480	PET0471	273	886
Ha412HOChr01	101000000	PET0475	PET0476	360.5	1546
Ha412HOChr01	101000000	PET0475	PET0471	477	1562
Ha412HOChr01	101000000	PET0476	PET0471	472	1476
Ha412HOChr01	101000000	PET0480	PET0475	460.5	1490
Ha412HOChr01	101000000	PET0480	PET0476	284	1416
Ha412HOChr01	101000000	PET0480	PET0471	450	1484
Ha412HOChr01	102000000	PET0475	PET0476	750.5	3096
Ha412HOChr01	102000000	PET0475	PET0471	1043	3212
Ha412HOChr01	102000000	PET0476	PET0471	1000	3160
Ha412HOChr01	102000000	PET0480	PET0475	1128	3206
Ha412HOChr01	102000000	PET0480	PET0476	972.5	3166
Ha412HOChr01	102000000	PET0480	PET0471	842.5	3320
Ha412HOChr01	103000000	PET0475	PET0476	879	2634
Ha412HOChr01	103000000	PET0475	PET0471	661	2620
Ha412HOChr01	103000000	PET0476	PET0471	914.5	2448
Ha412HOChr01	103000000	PET0480	PET0475	662.5	2760
Ha412HOChr01	103000000	PET0480	PET0476	797	2584
Ha412HOChr01	103000000	PET0480	PET0471	457	2540
Ha412HOChr01	104000000	PET0475	PET0476	1420	3224
Ha412HOChr01	104000000	PET0475	PET0471	1063	3416
Ha412HOChr01	104000000	PET0476	PET0471	1489.5	3254
Ha412HOChr01	104000000	PET0480	PET0475	1088.5	3294
Ha412HOChr01	104000000	PET0480	PET0476	779	3118
Ha412HOChr01	104000000	PET0480	PET0471	1080.5	3226
Ha412HOChr01	105000000	PET0475	PET0476	228	1278
Ha412HOChr01	105000000	PET0475	PET0471	458.5	1298
Ha412HOChr01	105000000	PET0476	PET0471	436.5	1252
Ha412HOChr01	105000000	PET0480	PET0475	193.5	1206
Ha412HOChr01	105000000	PET0480	PET0476	118.5	1200
Ha412HOChr01	105000000	PET0480	PET0471	373	1158
Ha412HOChr01	106000000	PET0475	PET0476	541	3036
Ha412HOChr01	106000000	PET0475	PET0471	1139.5	3028
Ha412HOChr01	106000000	PET0476	PET0471	1015.5	2956
Ha412HOChr01	106000000	PET0480	PET0475	720.5	3088
Ha412HOChr01	106000000	PET0480	PET0476	819	2946
Ha412HOChr01	106000000	PET0480	PET0471	1218.5	2964
Ha412HOChr01	107000000	PET0475	PET0476	1373	3882
Ha412HOChr01	107000000	PET0475	PET0471	1292.5	4210
Ha412HOChr01	107000000	PET0476	PET0471	1158	3888
Ha412HOChr01	107000000	PET0480	PET0475	1399.5	4030
Ha412HOChr01	107000000	PET0480	PET0476	1413.5	3702
Ha412HOChr01	107000000	PET0480	PET0471	1597	4220
Ha412HOChr01	108000000	PET0475	PET0476	484.5	1796
Ha412HOChr01	108000000	PET0475	PET0471	643	1968
Ha412HOChr01	108000000	PET0476	PET0471	501.5	1800
Ha412HOChr01	108000000	PET0480	PET0475	607	1872
Ha412HOChr01	108000000	PET0480	PET0476	567.5	1690
Ha412HOChr01	108000000	PET0480	PET0471	446.5	1836
Ha412HOChr01	109000000	PET0475	PET0476	645.5	2888
Ha412HOChr01	109000000	PET0475	PET0471	1003.5	2920
Ha412HOChr01	109000000	PET0476	PET0471	1037.5	2864
Ha412HOChr01	109000000	PET0480	PET0475	831	2876
Ha412HOChr01	109000000	PET0480	PET0476	840	2808
Ha412HOChr01	109000000	PET0480	PET0471	1139.5	2884
Ha412HOChr01	11000000	PET0475	PET0476	664.5	2168
Ha412HOChr01	11000000	PET0475	PET0471	677	2144
Ha412HOChr01	11000000	PET0476	PET0471	748.5	2122
Ha412HOChr01	11000000	PET0480	PET0475	719.5	2098
Ha412HOChr01	11000000	PET0480	PET0476	478.5	2070
Ha412HOChr01	11000000	PET0480	PET0471	694.5	2030
Ha412HOChr01	110000000	PET0475	PET0476	596	1586
Ha412HOChr01	110000000	PET0475	PET0471	435.5	1650
Ha412HOChr01	110000000	PET0476	PET0471	637	1820
Ha412HOChr01	110000000	PET0480	PET0475	535	1578
Ha412HOChr01	110000000	PET0480	PET0476	658.5	1768
Ha412HOChr01	110000000	PET0480	PET0471	499.5	1802
Ha412HOChr01	111000000	PET0475	PET0476	727	2428
Ha412HOChr01	111000000	PET0475	PET0471	1110.5	2444
Ha412HOChr01	111000000	PET0476	PET0471	1144.5	2716
Ha412HOChr01	111000000	PET0480	PET0475	1082	2396
Ha412HOChr01	111000000	PET0480	PET0476	1118.5	2622
Ha412HOChr01	111000000	PET0480	PET0471	734	2698
Ha412HOChr01	112000000	PET0475	PET0476	1550	4260
Ha412HOChr01	112000000	PET0475	PET0471	1301.5	4178
Ha412HOChr01	112000000	PET0476	PET0471	1447	4122
Ha412HOChr01	112000000	PET0480	PET0475	1123	3828
Ha412HOChr01	112000000	PET0480	PET0476	1472	3850
Ha412HOChr01	112000000	PET0480	PET0471	1066	3924
Ha412HOChr01	113000000	PET0475	PET0476	1354.5	4064
Ha412HOChr01	113000000	PET0475	PET0471	1345	4096
Ha412HOChr01	113000000	PET0476	PET0471	1139.5	3920
Ha412HOChr01	113000000	PET0480	PET0475	1184	4050
Ha412HOChr01	113000000	PET0480	PET0476	985.5	3890
Ha412HOChr01	113000000	PET0480	PET0471	1155.5	3946
Ha412HOChr01	114000000	PET0475	PET0476	800	2870
Ha412HOChr01	114000000	PET0475	PET0471	715.5	2818
Ha412HOChr01	114000000	PET0476	PET0471	475	2790
Ha412HOChr01	114000000	PET0480	PET0475	683	2876
Ha412HOChr01	114000000	PET0480	PET0476	711.5	2836
Ha412HOChr01	114000000	PET0480	PET0471	620	2812
Ha412HOChr01	115000000	PET0475	PET0476	857	3422
Ha412HOChr01	115000000	PET0475	PET0471	994	3370
Ha412HOChr01	115000000	PET0476	PET0471	985	3370
Ha412HOChr01	115000000	PET0480	PET0475	1058	3238
Ha412HOChr01	115000000	PET0480	PET0476	1005.5	3204
Ha412HOChr01	115000000	PET0480	PET0471	887	3228
Ha412HOChr01	116000000	PET0475	PET0476	1552	3890
Ha412HOChr01	116000000	PET0475	PET0471	1382.5	3974
Ha412HOChr01	116000000	PET0476	PET0471	1558.5	3786
Ha412HOChr01	116000000	PET0480	PET0475	1188.5	4018
Ha412HOChr01	116000000	PET0480	PET0476	1521	3858
Ha412HOChr01	116000000	PET0480	PET0471	1218	3894
Ha412HOChr01	117000000	PET0475	PET0476	1779	5006
Ha412HOChr01	117000000	PET0475	PET0471	1616.5	5032
Ha412HOChr01	117000000	PET0476	PET0471	1767.5	4970
Ha412HOChr01	117000000	PET0480	PET0475	1381	4854
Ha412HOChr01	117000000	PET0480	PET0476	1466	4844
Ha412HOChr01	117000000	PET0480	PET0471	1409.5	4830
Ha412HOChr01	118000000	PET0475	PET0476	1292	4664
Ha412HOChr01	118000000	PET0475	PET0471	1851.5	4704
Ha412HOChr01	118000000	PET0476	PET0471	1521	4512
Ha412HOChr01	118000000	PET0480	PET0475	1597.5	4566
Ha412HOChr01	118000000	PET0480	PET0476	1414	4382
Ha412HOChr01	118000000	PET0480	PET0471	1130	4450
Ha412HOChr01	119000000	PET0475	PET0476	935.5	3176
Ha412HOChr01	119000000	PET0475	PET0471	1067	3274
Ha412HOChr01	119000000	PET0476	PET0471	1066	3074
Ha412HOChr01	119000000	PET0480	PET0475	980	3264
Ha412HOChr01	119000000	PET0480	PET0476	904.5	3088
Ha412HOChr01	119000000	PET0480	PET0471	973	3184
Ha412HOChr01	12000000	PET0475	PET0476	698	2306
Ha412HOChr01	12000000	PET0475	PET0471	815	2356
Ha412HOChr01	12000000	PET0476	PET0471	764	2256
Ha412HOChr01	12000000	PET0480	PET0475	857	2334
Ha412HOChr01	12000000	PET0480	PET0476	769.5	2194
Ha412HOChr01	12000000	PET0480	PET0471	810.5	2252
Ha412HOChr01	120000000	PET0475	PET0476	828.5	3966
Ha412HOChr01	120000000	PET0475	PET0471	1207.5	3984
Ha412HOChr01	120000000	PET0476	PET0471	1284	3796
Ha412HOChr01	120000000	PET0480	PET0475	1270.5	3896
Ha412HOChr01	120000000	PET0480	PET0476	1136.5	3704
Ha412HOChr01	120000000	PET0480	PET0471	983	3732
Ha412HOChr01	121000000	PET0475	PET0476	2443	7084
Ha412HOChr01	121000000	PET0475	PET0471	2573	7068
Ha412HOChr01	121000000	PET0476	PET0471	2833.5	7344
