chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	GSD1139	GSD1375	752.5	2552
Ha412HOChr01	0	GSD1139	GSD2252	770.5	2706
Ha412HOChr01	0	GSD1375	GSD2252	773	2576
Ha412HOChr01	0	GSD1329	GSD1139	1097	2782
Ha412HOChr01	0	GSD1329	GSD1375	891.5	2694
Ha412HOChr01	0	GSD1329	GSD2252	998.5	2872
Ha412HOChr01	1000000	GSD1139	GSD1375	1769	4760
Ha412HOChr01	1000000	GSD1139	GSD2252	1756	5292
Ha412HOChr01	1000000	GSD1375	GSD2252	1733	4896
Ha412HOChr01	1000000	GSD1329	GSD1139	1835.5	5350
Ha412HOChr01	1000000	GSD1329	GSD1375	1499.5	4988
Ha412HOChr01	1000000	GSD1329	GSD2252	1834.5	5464
Ha412HOChr01	10000000	GSD1139	GSD1375	1106	3296
Ha412HOChr01	10000000	GSD1139	GSD2252	1099	3390
Ha412HOChr01	10000000	GSD1375	GSD2252	1206	3236
Ha412HOChr01	10000000	GSD1329	GSD1139	1106	3668
Ha412HOChr01	10000000	GSD1329	GSD1375	1316.5	3440
Ha412HOChr01	10000000	GSD1329	GSD2252	1110.5	3594
Ha412HOChr01	100000000	GSD1139	GSD1375	74	572
Ha412HOChr01	100000000	GSD1139	GSD2252	144	606
Ha412HOChr01	100000000	GSD1375	GSD2252	108.5	558
Ha412HOChr01	100000000	GSD1329	GSD1139	121	600
Ha412HOChr01	100000000	GSD1329	GSD1375	109	526
Ha412HOChr01	100000000	GSD1329	GSD2252	118.5	594
Ha412HOChr01	101000000	GSD1139	GSD1375	255	1084
Ha412HOChr01	101000000	GSD1139	GSD2252	475	1322
Ha412HOChr01	101000000	GSD1375	GSD2252	321	1158
Ha412HOChr01	101000000	GSD1329	GSD1139	360.5	1316
Ha412HOChr01	101000000	GSD1329	GSD1375	345.5	1116
Ha412HOChr01	101000000	GSD1329	GSD2252	315	1376
Ha412HOChr01	102000000	GSD1139	GSD1375	465	2198
Ha412HOChr01	102000000	GSD1139	GSD2252	602.5	2348
Ha412HOChr01	102000000	GSD1375	GSD2252	515	2204
Ha412HOChr01	102000000	GSD1329	GSD1139	527	2558
Ha412HOChr01	102000000	GSD1329	GSD1375	599	2366
Ha412HOChr01	102000000	GSD1329	GSD2252	576	2560
Ha412HOChr01	103000000	GSD1139	GSD1375	167	1622
Ha412HOChr01	103000000	GSD1139	GSD2252	305.5	1630
Ha412HOChr01	103000000	GSD1375	GSD2252	273.5	1490
Ha412HOChr01	103000000	GSD1329	GSD1139	429	1824
Ha412HOChr01	103000000	GSD1329	GSD1375	460	1710
Ha412HOChr01	103000000	GSD1329	GSD2252	351	1714
Ha412HOChr01	104000000	GSD1139	GSD1375	171	2260
Ha412HOChr01	104000000	GSD1139	GSD2252	874	2272
Ha412HOChr01	104000000	GSD1375	GSD2252	858	2226
Ha412HOChr01	104000000	GSD1329	GSD1139	346	2438
Ha412HOChr01	104000000	GSD1329	GSD1375	444	2388
Ha412HOChr01	104000000	GSD1329	GSD2252	803.5	2404
Ha412HOChr01	105000000	GSD1139	GSD1375	46	906
Ha412HOChr01	105000000	GSD1139	GSD2252	361	990
Ha412HOChr01	105000000	GSD1375	GSD2252	338	896
Ha412HOChr01	105000000	GSD1329	GSD1139	56	996
Ha412HOChr01	105000000	GSD1329	GSD1375	57	928
Ha412HOChr01	105000000	GSD1329	GSD2252	378	1004
Ha412HOChr01	106000000	GSD1139	GSD1375	816	2482
Ha412HOChr01	106000000	GSD1139	GSD2252	1356.5	2760
Ha412HOChr01	106000000	GSD1375	GSD2252	1005.5	2472
Ha412HOChr01	106000000	GSD1329	GSD1139	220	2890
Ha412HOChr01	106000000	GSD1329	GSD1375	825	2562
Ha412HOChr01	106000000	GSD1329	GSD2252	1438.5	2830
Ha412HOChr01	107000000	GSD1139	GSD1375	1216	3008
Ha412HOChr01	107000000	GSD1139	GSD2252	1174	3202
Ha412HOChr01	107000000	GSD1375	GSD2252	784	3092
Ha412HOChr01	107000000	GSD1329	GSD1139	666	3224
