chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	PET0455	PET0459N	1399	3462
Ha412HOChr01	0	PET0455	PET0458	947.5	3514
Ha412HOChr01	0	PET0459N	PET0458	1378.5	3436
Ha412HOChr01	0	PET0460N	PET0455	913	3418
Ha412HOChr01	0	PET0460N	PET0459N	1320.5	3328
Ha412HOChr01	0	PET0460N	PET0458	914.5	3386
Ha412HOChr01	1000000	PET0455	PET0459N	2512	6598
Ha412HOChr01	1000000	PET0455	PET0458	2326.5	6662
Ha412HOChr01	1000000	PET0459N	PET0458	2542.5	6472
Ha412HOChr01	1000000	PET0460N	PET0455	2040	6426
Ha412HOChr01	1000000	PET0460N	PET0459N	2555	6286
Ha412HOChr01	1000000	PET0460N	PET0458	2210	6372
Ha412HOChr01	10000000	PET0455	PET0459N	1645	4420
Ha412HOChr01	10000000	PET0455	PET0458	1397.5	4484
Ha412HOChr01	10000000	PET0459N	PET0458	1727.5	4508
Ha412HOChr01	10000000	PET0460N	PET0455	1543.5	4520
Ha412HOChr01	10000000	PET0460N	PET0459N	1667	4576
Ha412HOChr01	10000000	PET0460N	PET0458	1537	4638
Ha412HOChr01	100000000	PET0455	PET0459N	227	874
Ha412HOChr01	100000000	PET0455	PET0458	271	918
Ha412HOChr01	100000000	PET0459N	PET0458	259	850
Ha412HOChr01	100000000	PET0460N	PET0455	287.5	914
Ha412HOChr01	100000000	PET0460N	PET0459N	271	874
Ha412HOChr01	100000000	PET0460N	PET0458	243	900
Ha412HOChr01	101000000	PET0455	PET0459N	587.5	1552
Ha412HOChr01	101000000	PET0455	PET0458	441	1568
Ha412HOChr01	101000000	PET0459N	PET0458	575.5	1496
Ha412HOChr01	101000000	PET0460N	PET0455	420	1524
Ha412HOChr01	101000000	PET0460N	PET0459N	556	1466
Ha412HOChr01	101000000	PET0460N	PET0458	191	1540
Ha412HOChr01	102000000	PET0455	PET0459N	963	2880
Ha412HOChr01	102000000	PET0455	PET0458	810	3016
Ha412HOChr01	102000000	PET0459N	PET0458	982	2888
Ha412HOChr01	102000000	PET0460N	PET0455	1037	2972
Ha412HOChr01	102000000	PET0460N	PET0459N	787	2870
Ha412HOChr01	102000000	PET0460N	PET0458	802	2924
Ha412HOChr01	103000000	PET0455	PET0459N	518	2508
