chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	GSD1184	GSD983	736.5	2668
Ha412HOChr01	0	GSD1184	GSD2252	631	2624
Ha412HOChr01	0	GSD983	GSD2252	833.5	2686
Ha412HOChr01	0	GSD1732	GSD1184	948.5	2708
Ha412HOChr01	0	GSD1732	GSD983	1035.5	2760
Ha412HOChr01	0	GSD1732	GSD2252	1066.5	2724
Ha412HOChr01	1000000	GSD1184	GSD983	1888	5240
Ha412HOChr01	1000000	GSD1184	GSD2252	1780	5118
Ha412HOChr01	1000000	GSD983	GSD2252	1752	5392
Ha412HOChr01	1000000	GSD1732	GSD1184	1786.5	5144
Ha412HOChr01	1000000	GSD1732	GSD983	1949	5398
Ha412HOChr01	1000000	GSD1732	GSD2252	1767.5	5300
Ha412HOChr01	10000000	GSD1184	GSD983	1444	4044
Ha412HOChr01	10000000	GSD1184	GSD2252	1305	3788
Ha412HOChr01	10000000	GSD983	GSD2252	1466	3882
Ha412HOChr01	10000000	GSD1732	GSD1184	1275.5	3906
Ha412HOChr01	10000000	GSD1732	GSD983	1378.5	3952
Ha412HOChr01	10000000	GSD1732	GSD2252	1322.5	3734
Ha412HOChr01	100000000	GSD1184	GSD983	158	616
Ha412HOChr01	100000000	GSD1184	GSD2252	123	600
Ha412HOChr01	100000000	GSD983	GSD2252	163	612
Ha412HOChr01	100000000	GSD1732	GSD1184	150	602
Ha412HOChr01	100000000	GSD1732	GSD983	42	646
Ha412HOChr01	100000000	GSD1732	GSD2252	151	594
Ha412HOChr01	101000000	GSD1184	GSD983	229	1198
Ha412HOChr01	101000000	GSD1184	GSD2252	344	1218
Ha412HOChr01	101000000	GSD983	GSD2252	367	1312
Ha412HOChr01	101000000	GSD1732	GSD1184	203	1122
Ha412HOChr01	101000000	GSD1732	GSD983	220	1216
Ha412HOChr01	101000000	GSD1732	GSD2252	467	1204
Ha412HOChr01	102000000	GSD1184	GSD983	732	2558
Ha412HOChr01	102000000	GSD1184	GSD2252	624.5	2508
Ha412HOChr01	102000000	GSD983	GSD2252	660.5	2506
Ha412HOChr01	102000000	GSD1732	GSD1184	754	2604
Ha412HOChr01	102000000	GSD1732	GSD983	518.5	2604
Ha412HOChr01	102000000	GSD1732	GSD2252	602.5	2564
Ha412HOChr01	103000000	GSD1184	GSD983	255.5	1644
Ha412HOChr01	103000000	GSD1184	GSD2252	221.5	1656
Ha412HOChr01	103000000	GSD983	GSD2252	374.5	1646
Ha412HOChr01	103000000	GSD1732	GSD1184	257.5	1730
Ha412HOChr01	103000000	GSD1732	GSD983	333.5	1734
Ha412HOChr01	103000000	GSD1732	GSD2252	307.5	1712
Ha412HOChr01	104000000	GSD1184	GSD983	651	2404
Ha412HOChr01	104000000	GSD1184	GSD2252	641	2388
Ha412HOChr01	104000000	GSD983	GSD2252	743	2398
Ha412HOChr01	104000000	GSD1732	GSD1184	700	2462
Ha412HOChr01	104000000	GSD1732	GSD983	550	2488
Ha412HOChr01	104000000	GSD1732	GSD2252	891	2486
Ha412HOChr01	105000000	GSD1184	GSD983	400	1076
Ha412HOChr01	105000000	GSD1184	GSD2252	407.5	1124
Ha412HOChr01	105000000	GSD983	GSD2252	360.5	1042
Ha412HOChr01	105000000	GSD1732	GSD1184	224	1146
Ha412HOChr01	105000000	GSD1732	GSD983	371.5	1084
Ha412HOChr01	105000000	GSD1732	GSD2252	372	1170
Ha412HOChr01	106000000	GSD1184	GSD983	881.5	2758
