chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	GSD2252	GSD1732	1066.5	2904
Ha412HOChr01	0	GSD2252	GSD1085	818	2802
Ha412HOChr01	0	GSD1732	GSD1085	951.5	2826
Ha412HOChr01	0	GSD1258	GSD2252	948	2766
Ha412HOChr01	0	GSD1258	GSD1732	1111	2796
Ha412HOChr01	0	GSD1258	GSD1085	862.5	2700
Ha412HOChr01	1000000	GSD2252	GSD1732	1767.5	5190
Ha412HOChr01	1000000	GSD2252	GSD1085	1736.5	5104
Ha412HOChr01	1000000	GSD1732	GSD1085	1726.5	5058
Ha412HOChr01	1000000	GSD1258	GSD2252	1696.5	5086
Ha412HOChr01	1000000	GSD1258	GSD1732	1841	5064
Ha412HOChr01	1000000	GSD1258	GSD1085	1865	4910
Ha412HOChr01	10000000	GSD2252	GSD1732	1322.5	3444
Ha412HOChr01	10000000	GSD2252	GSD1085	1126	3408
Ha412HOChr01	10000000	GSD1732	GSD1085	1259.5	3490
Ha412HOChr01	10000000	GSD1258	GSD2252	1260.5	3308
Ha412HOChr01	10000000	GSD1258	GSD1732	1036	3436
Ha412HOChr01	10000000	GSD1258	GSD1085	1036	3340
Ha412HOChr01	100000000	GSD2252	GSD1732	151	614
Ha412HOChr01	100000000	GSD2252	GSD1085	135	630
Ha412HOChr01	100000000	GSD1732	GSD1085	125	636
Ha412HOChr01	100000000	GSD1258	GSD2252	129	630
Ha412HOChr01	100000000	GSD1258	GSD1732	118	650
Ha412HOChr01	100000000	GSD1258	GSD1085	129.5	674
Ha412HOChr01	101000000	GSD2252	GSD1732	467	1236
Ha412HOChr01	101000000	GSD2252	GSD1085	264	1192
Ha412HOChr01	101000000	GSD1732	GSD1085	347	1096
Ha412HOChr01	101000000	GSD1258	GSD2252	227	1250
Ha412HOChr01	101000000	GSD1258	GSD1732	379	1176
Ha412HOChr01	101000000	GSD1258	GSD1085	252.5	1120
Ha412HOChr01	102000000	GSD2252	GSD1732	601.5	2462
Ha412HOChr01	102000000	GSD2252	GSD1085	554.5	2370
Ha412HOChr01	102000000	GSD1732	GSD1085	617.5	2470
Ha412HOChr01	102000000	GSD1258	GSD2252	484	2364
Ha412HOChr01	102000000	GSD1258	GSD1732	581	2464
Ha412HOChr01	102000000	GSD1258	GSD1085	519	2362
Ha412HOChr01	103000000	GSD2252	GSD1732	305.5	1752
Ha412HOChr01	103000000	GSD2252	GSD1085	447	1646
Ha412HOChr01	103000000	GSD1732	GSD1085	400	1712
Ha412HOChr01	103000000	GSD1258	GSD2252	287	1648
Ha412HOChr01	103000000	GSD1258	GSD1732	228.5	1732
