chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	PET0722	PET0723	1363.5	3256
Ha412HOChr01	0	PET0722	PET0724	667	3118
Ha412HOChr01	0	PET0723	PET0724	1131.5	3196
Ha412HOChr01	0	PET0721	PET0722	1452.5	3158
Ha412HOChr01	0	PET0721	PET0723	1138	3324
Ha412HOChr01	0	PET0721	PET0724	1340.5	3120
Ha412HOChr01	1000000	PET0722	PET0723	2507.5	6362
Ha412HOChr01	1000000	PET0722	PET0724	2025	6066
Ha412HOChr01	1000000	PET0723	PET0724	2553	5976
Ha412HOChr01	1000000	PET0721	PET0722	2432	6254
Ha412HOChr01	1000000	PET0721	PET0723	2028	6262
Ha412HOChr01	1000000	PET0721	PET0724	2337	5884
Ha412HOChr01	10000000	PET0722	PET0723	1575	4698
Ha412HOChr01	10000000	PET0722	PET0724	1274	4502
Ha412HOChr01	10000000	PET0723	PET0724	1505	4442
Ha412HOChr01	10000000	PET0721	PET0722	1648	4574
Ha412HOChr01	10000000	PET0721	PET0723	1573	4652
Ha412HOChr01	10000000	PET0721	PET0724	1622.5	4304
Ha412HOChr01	100000000	PET0722	PET0723	105	768
Ha412HOChr01	100000000	PET0722	PET0724	115	760
Ha412HOChr01	100000000	PET0723	PET0724	86	746
Ha412HOChr01	100000000	PET0721	PET0722	102.5	740
Ha412HOChr01	100000000	PET0721	PET0723	72.5	730
Ha412HOChr01	100000000	PET0721	PET0724	85.5	740
Ha412HOChr01	101000000	PET0722	PET0723	179.5	1422
Ha412HOChr01	101000000	PET0722	PET0724	377	1462
Ha412HOChr01	101000000	PET0723	PET0724	365	1386
Ha412HOChr01	101000000	PET0721	PET0722	314.5	1372
Ha412HOChr01	101000000	PET0721	PET0723	258	1278
Ha412HOChr01	101000000	PET0721	PET0724	392	1354
Ha412HOChr01	102000000	PET0722	PET0723	866.5	3110
Ha412HOChr01	102000000	PET0722	PET0724	912	2982
Ha412HOChr01	102000000	PET0723	PET0724	904	2952
Ha412HOChr01	102000000	PET0721	PET0722	776	3002
Ha412HOChr01	102000000	PET0721	PET0723	784	2968
Ha412HOChr01	102000000	PET0721	PET0724	951	2848
Ha412HOChr01	103000000	PET0722	PET0723	485.5	2506
Ha412HOChr01	103000000	PET0722	PET0724	615.5	2424
Ha412HOChr01	103000000	PET0723	PET0724	433	2388
Ha412HOChr01	103000000	PET0721	PET0722	496	2210
Ha412HOChr01	103000000	PET0721	PET0723	426	2158
Ha412HOChr01	103000000	PET0721	PET0724	379.5	2108
Ha412HOChr01	104000000	PET0722	PET0723	800.5	2712
Ha412HOChr01	104000000	PET0722	PET0724	779	2634
Ha412HOChr01	104000000	PET0723	PET0724	527.5	2656
Ha412HOChr01	104000000	PET0721	PET0722	737	2616
Ha412HOChr01	104000000	PET0721	PET0723	478.5	2658
Ha412HOChr01	104000000	PET0721	PET0724	503	2556
Ha412HOChr01	105000000	PET0722	PET0723	319.5	1320
Ha412HOChr01	105000000	PET0722	PET0724	282	1332
Ha412HOChr01	105000000	PET0723	PET0724	209	1286
Ha412HOChr01	105000000	PET0721	PET0722	302	1308
Ha412HOChr01	105000000	PET0721	PET0723	306.5	1306
Ha412HOChr01	105000000	PET0721	PET0724	334	1288
Ha412HOChr01	106000000	PET0722	PET0723	785	2680
Ha412HOChr01	106000000	PET0722	PET0724	709	2578
Ha412HOChr01	106000000	PET0723	PET0724	699.5	2558
Ha412HOChr01	106000000	PET0721	PET0722	629	2568
Ha412HOChr01	106000000	PET0721	PET0723	553	2518
Ha412HOChr01	106000000	PET0721	PET0724	736.5	2446
Ha412HOChr01	107000000	PET0722	PET0723	990	3394
Ha412HOChr01	107000000	PET0722	PET0724	996	3346
Ha412HOChr01	107000000	PET0723	PET0724	663.5	3310
Ha412HOChr01	107000000	PET0721	PET0722	829.5	3466
Ha412HOChr01	107000000	PET0721	PET0723	856	3298
Ha412HOChr01	107000000	PET0721	PET0724	974	3278
Ha412HOChr01	108000000	PET0722	PET0723	550	2028
Ha412HOChr01	108000000	PET0722	PET0724	467	2004
Ha412HOChr01	108000000	PET0723	PET0724	426	1934
Ha412HOChr01	108000000	PET0721	PET0722	471	2010
Ha412HOChr01	108000000	PET0721	PET0723	362	1970
Ha412HOChr01	108000000	PET0721	PET0724	523.5	1920
Ha412HOChr01	109000000	PET0722	PET0723	788	2430
Ha412HOChr01	109000000	PET0722	PET0724	799	2364
Ha412HOChr01	109000000	PET0723	PET0724	623.5	2338
Ha412HOChr01	109000000	PET0721	PET0722	736.5	2322
Ha412HOChr01	109000000	PET0721	PET0723	436.5	2326
Ha412HOChr01	109000000	PET0721	PET0724	625	2304
Ha412HOChr01	11000000	PET0722	PET0723	705.5	2074
Ha412HOChr01	11000000	PET0722	PET0724	514.5	1898
Ha412HOChr01	11000000	PET0723	PET0724	656.5	1902
Ha412HOChr01	11000000	PET0721	PET0722	716	2054
Ha412HOChr01	11000000	PET0721	PET0723	694.5	2066
Ha412HOChr01	11000000	PET0721	PET0724	636	1888
Ha412HOChr01	110000000	PET0722	PET0723	614	1836
Ha412HOChr01	110000000	PET0722	PET0724	741	1820
Ha412HOChr01	110000000	PET0723	PET0724	567.5	1850
Ha412HOChr01	110000000	PET0721	PET0722	447	1820
Ha412HOChr01	110000000	PET0721	PET0723	464.5	1836
Ha412HOChr01	110000000	PET0721	PET0724	753.5	1772
Ha412HOChr01	111000000	PET0722	PET0723	794	2296
Ha412HOChr01	111000000	PET0722	PET0724	830	2262
Ha412HOChr01	111000000	PET0723	PET0724	506.5	2234
Ha412HOChr01	111000000	PET0721	PET0722	756.5	2280
Ha412HOChr01	111000000	PET0721	PET0723	663	2216
Ha412HOChr01	111000000	PET0721	PET0724	665	2208
Ha412HOChr01	112000000	PET0722	PET0723	1488.5	3980
Ha412HOChr01	112000000	PET0722	PET0724	1003.5	3880
Ha412HOChr01	112000000	PET0723	PET0724	1052.5	3790
Ha412HOChr01	112000000	PET0721	PET0722	1505.5	3884
Ha412HOChr01	112000000	PET0721	PET0723	995.5	3888
Ha412HOChr01	112000000	PET0721	PET0724	1335.5	3714
Ha412HOChr01	113000000	PET0722	PET0723	1822	4922
Ha412HOChr01	113000000	PET0722	PET0724	1689.5	4800
Ha412HOChr01	113000000	PET0723	PET0724	1236.5	4740
Ha412HOChr01	113000000	PET0721	PET0722	1536.5	4786
Ha412HOChr01	113000000	PET0721	PET0723	1240	4740
Ha412HOChr01	113000000	PET0721	PET0724	1646	4624
Ha412HOChr01	114000000	PET0722	PET0723	1255	3472
Ha412HOChr01	114000000	PET0722	PET0724	1064	3448
Ha412HOChr01	114000000	PET0723	PET0724	704.5	3328
Ha412HOChr01	114000000	PET0721	PET0722	1135.5	3448
Ha412HOChr01	114000000	PET0721	PET0723	724.5	3310
Ha412HOChr01	114000000	PET0721	PET0724	908.5	3304
Ha412HOChr01	115000000	PET0722	PET0723	1270.5	3472
Ha412HOChr01	115000000	PET0722	PET0724	1214	3382
Ha412HOChr01	115000000	PET0723	PET0724	846	3328
Ha412HOChr01	115000000	PET0721	PET0722	988	3490
