chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	PET0334	PET0337	853.5	3476
Ha412HOChr01	0	PET0334	PET0335	1374.5	3396
Ha412HOChr01	0	PET0337	PET0335	1529.5	3588
Ha412HOChr01	0	PET0340	PET0334	1708.5	3292
Ha412HOChr01	0	PET0340	PET0337	1746.5	3474
Ha412HOChr01	0	PET0340	PET0335	1111.5	3458
Ha412HOChr01	1000000	PET0334	PET0337	2100	6760
Ha412HOChr01	1000000	PET0334	PET0335	2408.5	6652
Ha412HOChr01	1000000	PET0337	PET0335	2182	6698
Ha412HOChr01	1000000	PET0340	PET0334	2959	6594
Ha412HOChr01	1000000	PET0340	PET0337	2999	6596
Ha412HOChr01	1000000	PET0340	PET0335	2266.5	6544
Ha412HOChr01	10000000	PET0334	PET0337	1672.5	5134
Ha412HOChr01	10000000	PET0334	PET0335	1748	4922
Ha412HOChr01	10000000	PET0337	PET0335	1728.5	5086
Ha412HOChr01	10000000	PET0340	PET0334	1975.5	4644
Ha412HOChr01	10000000	PET0340	PET0337	2072.5	4816
Ha412HOChr01	10000000	PET0340	PET0335	1348.5	4690
Ha412HOChr01	100000000	PET0334	PET0337	152.5	818
Ha412HOChr01	100000000	PET0334	PET0335	142.5	776
Ha412HOChr01	100000000	PET0337	PET0335	89	794
Ha412HOChr01	100000000	PET0340	PET0334	119.5	772
Ha412HOChr01	100000000	PET0340	PET0337	103	776
Ha412HOChr01	100000000	PET0340	PET0335	122.5	750
Ha412HOChr01	101000000	PET0334	PET0337	409.5	1552
Ha412HOChr01	101000000	PET0334	PET0335	445	1552
Ha412HOChr01	101000000	PET0337	PET0335	352.5	1556
Ha412HOChr01	101000000	PET0340	PET0334	377	1520
Ha412HOChr01	101000000	PET0340	PET0337	374	1508
Ha412HOChr01	101000000	PET0340	PET0335	421.5	1524
Ha412HOChr01	102000000	PET0334	PET0337	1055.5	3146
Ha412HOChr01	102000000	PET0334	PET0335	785	3106
Ha412HOChr01	102000000	PET0337	PET0335	944	3276
Ha412HOChr01	102000000	PET0340	PET0334	801	3090
Ha412HOChr01	102000000	PET0340	PET0337	1021.5	3142
Ha412HOChr01	102000000	PET0340	PET0335	718	3132
Ha412HOChr01	103000000	PET0334	PET0337	520	2174
Ha412HOChr01	103000000	PET0334	PET0335	609	2262
Ha412HOChr01	103000000	PET0337	PET0335	357	2360
Ha412HOChr01	103000000	PET0340	PET0334	521.5	2192
Ha412HOChr01	103000000	PET0340	PET0337	466.5	2260
Ha412HOChr01	103000000	PET0340	PET0335	485.5	2332
Ha412HOChr01	104000000	PET0334	PET0337	1026	3480
Ha412HOChr01	104000000	PET0334	PET0335	1007.5	3368
Ha412HOChr01	104000000	PET0337	PET0335	683.5	3358
Ha412HOChr01	104000000	PET0340	PET0334	1056	3310
Ha412HOChr01	104000000	PET0340	PET0337	909	3276
Ha412HOChr01	104000000	PET0340	PET0335	804.5	3180
Ha412HOChr01	105000000	PET0334	PET0337	413	1280
Ha412HOChr01	105000000	PET0334	PET0335	406.5	1314
Ha412HOChr01	105000000	PET0337	PET0335	201.5	1308
Ha412HOChr01	105000000	PET0340	PET0334	410.5	1312
Ha412HOChr01	105000000	PET0340	PET0337	218	1290
Ha412HOChr01	105000000	PET0340	PET0335	230.5	1316
Ha412HOChr01	106000000	PET0334	PET0337	997.5	3112
Ha412HOChr01	106000000	PET0334	PET0335	1026.5	3116
Ha412HOChr01	106000000	PET0337	PET0335	803	3108
Ha412HOChr01	106000000	PET0340	PET0334	934	3072
Ha412HOChr01	106000000	PET0340	PET0337	905.5	3058
Ha412HOChr01	106000000	PET0340	PET0335	693.5	3064
