chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	ARG0143	ARG0141	673	3134
Ha412HOChr01	0	ARG0143	ARG0149	575	3076
Ha412HOChr01	0	ARG0141	ARG0149	556.5	3354
Ha412HOChr01	0	ARG0145	ARG0143	481	3084
Ha412HOChr01	0	ARG0145	ARG0141	615.5	3308
Ha412HOChr01	0	ARG0145	ARG0149	401	3268
Ha412HOChr01	1000000	ARG0143	ARG0141	1510.5	4380
Ha412HOChr01	1000000	ARG0143	ARG0149	1604.5	4318
Ha412HOChr01	1000000	ARG0141	ARG0149	1376.5	4728
Ha412HOChr01	1000000	ARG0145	ARG0143	1417	4224
Ha412HOChr01	1000000	ARG0145	ARG0141	1254.5	4626
Ha412HOChr01	1000000	ARG0145	ARG0149	1270.5	4584
Ha412HOChr01	10000000	ARG0143	ARG0141	1148	3590
Ha412HOChr01	10000000	ARG0143	ARG0149	839.5	3652
Ha412HOChr01	10000000	ARG0141	ARG0149	825	3792
Ha412HOChr01	10000000	ARG0145	ARG0143	1087.5	3622
Ha412HOChr01	10000000	ARG0145	ARG0141	870	3748
Ha412HOChr01	10000000	ARG0145	ARG0149	1134.5	3816
Ha412HOChr01	100000000	ARG0143	ARG0141	183	1764
Ha412HOChr01	100000000	ARG0143	ARG0149	131	1700
Ha412HOChr01	100000000	ARG0141	ARG0149	148	1896
Ha412HOChr01	100000000	ARG0145	ARG0143	691	1690
Ha412HOChr01	100000000	ARG0145	ARG0141	777	1916
Ha412HOChr01	100000000	ARG0145	ARG0149	692	1794
Ha412HOChr01	101000000	ARG0143	ARG0141	246	2414
Ha412HOChr01	101000000	ARG0143	ARG0149	219	2396
Ha412HOChr01	101000000	ARG0141	ARG0149	226	2472
Ha412HOChr01	101000000	ARG0145	ARG0143	875	2288
Ha412HOChr01	101000000	ARG0145	ARG0141	886	2348
Ha412HOChr01	101000000	ARG0145	ARG0149	813	2334
Ha412HOChr01	102000000	ARG0143	ARG0141	730	2888
Ha412HOChr01	102000000	ARG0143	ARG0149	1313.5	2768
Ha412HOChr01	102000000	ARG0141	ARG0149	883	3224
Ha412HOChr01	102000000	ARG0145	ARG0143	1326	2804
Ha412HOChr01	102000000	ARG0145	ARG0141	1103.5	3246
Ha412HOChr01	102000000	ARG0145	ARG0149	1002	3242
Ha412HOChr01	103000000	ARG0143	ARG0141	341	2788
Ha412HOChr01	103000000	ARG0143	ARG0149	1030	2440
Ha412HOChr01	103000000	ARG0141	ARG0149	1040	2634
Ha412HOChr01	103000000	ARG0145	ARG0143	312	2712
Ha412HOChr01	103000000	ARG0145	ARG0141	369	2956
Ha412HOChr01	103000000	ARG0145	ARG0149	1026	2592
Ha412HOChr01	104000000	ARG0143	ARG0141	1430	3954
Ha412HOChr01	104000000	ARG0143	ARG0149	2053	3742
Ha412HOChr01	104000000	ARG0141	ARG0149	1482.5	3994
Ha412HOChr01	104000000	ARG0145	ARG0143	1374	3876
Ha412HOChr01	104000000	ARG0145	ARG0141	1395	4090
Ha412HOChr01	104000000	ARG0145	ARG0149	1440.5	3924
Ha412HOChr01	105000000	ARG0143	ARG0141	854	1540
Ha412HOChr01	105000000	ARG0143	ARG0149	827	1450
Ha412HOChr01	105000000	ARG0141	ARG0149	724.5	2100
Ha412HOChr01	105000000	ARG0145	ARG0143	796	1430
Ha412HOChr01	105000000	ARG0145	ARG0141	716	2100
Ha412HOChr01	105000000	ARG0145	ARG0149	642.5	2006
Ha412HOChr01	106000000	ARG0143	ARG0141	1550	3442
Ha412HOChr01	106000000	ARG0143	ARG0149	1419.5	3196
Ha412HOChr01	106000000	ARG0141	ARG0149	1256	3608
Ha412HOChr01	106000000	ARG0145	ARG0143	1404	3148
Ha412HOChr01	106000000	ARG0145	ARG0141	1261.5	3548
Ha412HOChr01	106000000	ARG0145	ARG0149	1146.5	3354
Ha412HOChr01	107000000	ARG0143	ARG0141	1589.5	3412
Ha412HOChr01	107000000	ARG0143	ARG0149	1679.5	3406
Ha412HOChr01	107000000	ARG0141	ARG0149	1465.5	3654
Ha412HOChr01	107000000	ARG0145	ARG0143	1645.5	3364
