chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	ARG0202	ARG0204	516	3688
Ha412HOChr01	0	ARG0202	ARG0207	137	3442
Ha412HOChr01	0	ARG0204	ARG0207	515	3962
Ha412HOChr01	0	ARG0205	ARG0202	570	3402
Ha412HOChr01	0	ARG0205	ARG0204	585.5	3938
Ha412HOChr01	0	ARG0205	ARG0207	563	3646
Ha412HOChr01	1000000	ARG0202	ARG0204	1788	5118
Ha412HOChr01	1000000	ARG0202	ARG0207	865.5	4502
Ha412HOChr01	1000000	ARG0204	ARG0207	1806	4772
Ha412HOChr01	1000000	ARG0205	ARG0202	1456	4700
Ha412HOChr01	1000000	ARG0205	ARG0204	1593	5114
Ha412HOChr01	1000000	ARG0205	ARG0207	1311	4334
Ha412HOChr01	10000000	ARG0202	ARG0204	790.5	4172
Ha412HOChr01	10000000	ARG0202	ARG0207	523	3572
Ha412HOChr01	10000000	ARG0204	ARG0207	890.5	3986
Ha412HOChr01	10000000	ARG0205	ARG0202	919.5	3756
Ha412HOChr01	10000000	ARG0205	ARG0204	1069.5	4228
Ha412HOChr01	10000000	ARG0205	ARG0207	996.5	3560
Ha412HOChr01	100000000	ARG0202	ARG0204	108	1382
Ha412HOChr01	100000000	ARG0202	ARG0207	68	1288
Ha412HOChr01	100000000	ARG0204	ARG0207	91	1420
Ha412HOChr01	100000000	ARG0205	ARG0202	56	1230
Ha412HOChr01	100000000	ARG0205	ARG0204	71	1346
Ha412HOChr01	100000000	ARG0205	ARG0207	50	1252
Ha412HOChr01	101000000	ARG0202	ARG0204	115.5	1702
Ha412HOChr01	101000000	ARG0202	ARG0207	108	1580
Ha412HOChr01	101000000	ARG0204	ARG0207	159	1726
Ha412HOChr01	101000000	ARG0205	ARG0202	112	1540
Ha412HOChr01	101000000	ARG0205	ARG0204	140	1696
Ha412HOChr01	101000000	ARG0205	ARG0207	124	1562
Ha412HOChr01	102000000	ARG0202	ARG0204	277.5	2172
Ha412HOChr01	102000000	ARG0202	ARG0207	168	2032
Ha412HOChr01	102000000	ARG0204	ARG0207	260.5	2160
Ha412HOChr01	102000000	ARG0205	ARG0202	177.5	1980
Ha412HOChr01	102000000	ARG0205	ARG0204	257	2100
Ha412HOChr01	102000000	ARG0205	ARG0207	157	1974
