chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	PET0693	PET0696	380	1172
Ha412HOChr01	0	PET0693	PET0691	285.5	1172
Ha412HOChr01	0	PET0696	PET0691	316	1172
Ha412HOChr01	0	PET0694	PET0693	239	1172
Ha412HOChr01	0	PET0694	PET0696	289	1172
Ha412HOChr01	0	PET0694	PET0691	209	1172
Ha412HOChr01	1000000	PET0693	PET0696	1280.5	4094
Ha412HOChr01	1000000	PET0693	PET0691	1261.5	4094
Ha412HOChr01	1000000	PET0696	PET0691	1232.5	4094
Ha412HOChr01	1000000	PET0694	PET0693	1317	4094
Ha412HOChr01	1000000	PET0694	PET0696	1358	4094
Ha412HOChr01	1000000	PET0694	PET0691	1317.5	4094
Ha412HOChr01	10000000	PET0693	PET0696	811.5	2832
Ha412HOChr01	10000000	PET0693	PET0691	802	2832
Ha412HOChr01	10000000	PET0696	PET0691	812	2832
Ha412HOChr01	10000000	PET0694	PET0693	837	2832
Ha412HOChr01	10000000	PET0694	PET0696	866	2832
Ha412HOChr01	10000000	PET0694	PET0691	882.5	2832
Ha412HOChr01	100000000	PET0693	PET0696	150	550
Ha412HOChr01	100000000	PET0693	PET0691	116	550
Ha412HOChr01	100000000	PET0696	PET0691	159	550
Ha412HOChr01	100000000	PET0694	PET0693	117	550
Ha412HOChr01	100000000	PET0694	PET0696	165	550
Ha412HOChr01	100000000	PET0694	PET0691	63	550
Ha412HOChr01	101000000	PET0693	PET0696	303	1288
Ha412HOChr01	101000000	PET0693	PET0691	463	1288
Ha412HOChr01	101000000	PET0696	PET0691	491	1288
Ha412HOChr01	101000000	PET0694	PET0693	514	1288
Ha412HOChr01	101000000	PET0694	PET0696	605	1288
Ha412HOChr01	101000000	PET0694	PET0691	489	1288
Ha412HOChr01	102000000	PET0693	PET0696	729.5	2122
Ha412HOChr01	102000000	PET0693	PET0691	754	2122
Ha412HOChr01	102000000	PET0696	PET0691	767.5	2122
Ha412HOChr01	102000000	PET0694	PET0693	712.5	2122
Ha412HOChr01	102000000	PET0694	PET0696	784.5	2122
Ha412HOChr01	102000000	PET0694	PET0691	578.5	2122
Ha412HOChr01	103000000	PET0693	PET0696	528.5	1822
Ha412HOChr01	103000000	PET0693	PET0691	520.5	1822
