chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	PET0667	PET0666	298	1276
Ha412HOChr01	0	PET0667	PET0660	293	1272
Ha412HOChr01	0	PET0666	PET0660	387	1554
Ha412HOChr01	0	PET0659	PET0667	295.5	1390
Ha412HOChr01	0	PET0659	PET0666	337	1664
Ha412HOChr01	0	PET0659	PET0660	424	1698
Ha412HOChr01	1000000	PET0667	PET0666	1190.5	4200
Ha412HOChr01	1000000	PET0667	PET0660	1250	4276
Ha412HOChr01	1000000	PET0666	PET0660	1667	4926
Ha412HOChr01	1000000	PET0659	PET0667	1319.5	4320
Ha412HOChr01	1000000	PET0659	PET0666	1640	4848
Ha412HOChr01	1000000	PET0659	PET0660	1683	4986
Ha412HOChr01	10000000	PET0667	PET0666	822.5	3074
Ha412HOChr01	10000000	PET0667	PET0660	957	3096
Ha412HOChr01	10000000	PET0666	PET0660	1142	3592
Ha412HOChr01	10000000	PET0659	PET0667	919	3140
Ha412HOChr01	10000000	PET0659	PET0666	1170.5	3642
Ha412HOChr01	10000000	PET0659	PET0660	1165	3692
Ha412HOChr01	100000000	PET0667	PET0666	143	550
Ha412HOChr01	100000000	PET0667	PET0660	111	562
Ha412HOChr01	100000000	PET0666	PET0660	174.5	666
Ha412HOChr01	100000000	PET0659	PET0667	157	600
Ha412HOChr01	100000000	PET0659	PET0666	222	692
Ha412HOChr01	100000000	PET0659	PET0660	206	720
Ha412HOChr01	101000000	PET0667	PET0666	237	1194
Ha412HOChr01	101000000	PET0667	PET0660	308	1248
Ha412HOChr01	101000000	PET0666	PET0660	423	1416
Ha412HOChr01	101000000	PET0659	PET0667	491	1232
Ha412HOChr01	101000000	PET0659	PET0666	579	1430
Ha412HOChr01	101000000	PET0659	PET0660	528.5	1498
Ha412HOChr01	102000000	PET0667	PET0666	859.5	2194
Ha412HOChr01	102000000	PET0667	PET0660	726	2118
Ha412HOChr01	102000000	PET0666	PET0660	826	2488
Ha412HOChr01	102000000	PET0659	PET0667	779.5	2322
Ha412HOChr01	102000000	PET0659	PET0666	1008.5	2716
Ha412HOChr01	102000000	PET0659	PET0660	890	2628
Ha412HOChr01	103000000	PET0667	PET0666	522	2110
Ha412HOChr01	103000000	PET0667	PET0660	561.5	2150
Ha412HOChr01	103000000	PET0666	PET0660	569	2370
