chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	ANN1307	ANN1308	981	3712
Ha412HOChr01	0	ANN1307	ANN1306	1402.5	3772
Ha412HOChr01	0	ANN1308	ANN1306	1715.5	3890
Ha412HOChr01	0	ANN1310	ANN1307	1452.5	3906
Ha412HOChr01	0	ANN1310	ANN1308	1597	4012
Ha412HOChr01	0	ANN1310	ANN1306	1769	4114
Ha412HOChr01	1000000	ANN1307	ANN1308	1354	4140
Ha412HOChr01	1000000	ANN1307	ANN1306	1363.5	4014
Ha412HOChr01	1000000	ANN1308	ANN1306	1786.5	4020
Ha412HOChr01	1000000	ANN1310	ANN1307	1434	4498
Ha412HOChr01	1000000	ANN1310	ANN1308	1479.5	4522
Ha412HOChr01	1000000	ANN1310	ANN1306	2014.5	4332
Ha412HOChr01	10000000	ANN1307	ANN1308	62	2336
Ha412HOChr01	10000000	ANN1307	ANN1306	461	2330
Ha412HOChr01	10000000	ANN1308	ANN1306	482	2324
Ha412HOChr01	10000000	ANN1310	ANN1307	78	2538
Ha412HOChr01	10000000	ANN1310	ANN1308	61	2528
Ha412HOChr01	10000000	ANN1310	ANN1306	530	2554
Ha412HOChr01	100000000	ANN1307	ANN1308	424	1260
Ha412HOChr01	100000000	ANN1307	ANN1306	536	1356
Ha412HOChr01	100000000	ANN1308	ANN1306	722	1326
Ha412HOChr01	100000000	ANN1310	ANN1307	588	1464
Ha412HOChr01	100000000	ANN1310	ANN1308	172	1418
Ha412HOChr01	100000000	ANN1310	ANN1306	772	1560
Ha412HOChr01	101000000	ANN1307	ANN1308	385	1888
Ha412HOChr01	101000000	ANN1307	ANN1306	526.5	1950
Ha412HOChr01	101000000	ANN1308	ANN1306	774	1978
Ha412HOChr01	101000000	ANN1310	ANN1307	684	2072
Ha412HOChr01	101000000	ANN1310	ANN1308	533	2120
Ha412HOChr01	101000000	ANN1310	ANN1306	835	2152
Ha412HOChr01	102000000	ANN1307	ANN1308	633.5	2212
Ha412HOChr01	102000000	ANN1307	ANN1306	897	2556
Ha412HOChr01	102000000	ANN1308	ANN1306	1242	2196
Ha412HOChr01	102000000	ANN1310	ANN1307	1035.5	2704
Ha412HOChr01	102000000	ANN1310	ANN1308	577	2452
Ha412HOChr01	102000000	ANN1310	ANN1306	1457.5	2726
Ha412HOChr01	103000000	ANN1307	ANN1308	571	2650
Ha412HOChr01	103000000	ANN1307	ANN1306	1202	2916
Ha412HOChr01	103000000	ANN1308	ANN1306	1470.5	2782
Ha412HOChr01	103000000	ANN1310	ANN1307	782.5	2932
Ha412HOChr01	103000000	ANN1310	ANN1308	336	2894
Ha412HOChr01	103000000	ANN1310	ANN1306	1791.5	3206
Ha412HOChr01	104000000	ANN1307	ANN1308	724.5	2912
Ha412HOChr01	104000000	ANN1307	ANN1306	1107	3300
Ha412HOChr01	104000000	ANN1308	ANN1306	1402	3028
Ha412HOChr01	104000000	ANN1310	ANN1307	1266	3366
Ha412HOChr01	104000000	ANN1310	ANN1308	747	3228
Ha412HOChr01	104000000	ANN1310	ANN1306	1684	3568
Ha412HOChr01	105000000	ANN1307	ANN1308	305	1898
Ha412HOChr01	105000000	ANN1307	ANN1306	908	1944
Ha412HOChr01	105000000	ANN1308	ANN1306	898.5	1956
Ha412HOChr01	105000000	ANN1310	ANN1307	933	2116
Ha412HOChr01	105000000	ANN1310	ANN1308	743	2158
Ha412HOChr01	105000000	ANN1310	ANN1306	1039	2328
Ha412HOChr01	106000000	ANN1307	ANN1308	599	2222
Ha412HOChr01	106000000	ANN1307	ANN1306	872	2312
Ha412HOChr01	106000000	ANN1308	ANN1306	1285	2224
Ha412HOChr01	106000000	ANN1310	ANN1307	820	2534
Ha412HOChr01	106000000	ANN1310	ANN1308	616.5	2468
Ha412HOChr01	106000000	ANN1310	ANN1306	1131	2590
Ha412HOChr01	107000000	ANN1307	ANN1308	656.5	2444
Ha412HOChr01	107000000	ANN1307	ANN1306	1028.5	2546
Ha412HOChr01	107000000	ANN1308	ANN1306	1311	2486
Ha412HOChr01	107000000	ANN1310	ANN1307	951	2708
Ha412HOChr01	107000000	ANN1310	ANN1308	754	2670
Ha412HOChr01	107000000	ANN1310	ANN1306	1382	2828
Ha412HOChr01	108000000	ANN1307	ANN1308	590.5	3640
Ha412HOChr01	108000000	ANN1307	ANN1306	1094	3692
Ha412HOChr01	108000000	ANN1308	ANN1306	1337.5	3684
Ha412HOChr01	108000000	ANN1310	ANN1307	1178	4018
Ha412HOChr01	108000000	ANN1310	ANN1308	913	4034
Ha412HOChr01	108000000	ANN1310	ANN1306	1659.5	4058
Ha412HOChr01	109000000	ANN1307	ANN1308	648.5	3078
Ha412HOChr01	109000000	ANN1307	ANN1306	957.5	3048
Ha412HOChr01	109000000	ANN1308	ANN1306	1322.5	3124
Ha412HOChr01	109000000	ANN1310	ANN1307	960	3230
Ha412HOChr01	109000000	ANN1310	ANN1308	770	3276
Ha412HOChr01	109000000	ANN1310	ANN1306	1280	3282
Ha412HOChr01	11000000	ANN1307	ANN1308	31.5	828
Ha412HOChr01	11000000	ANN1307	ANN1306	368	832
Ha412HOChr01	11000000	ANN1308	ANN1306	369	828
Ha412HOChr01	11000000	ANN1310	ANN1307	47	864
Ha412HOChr01	11000000	ANN1310	ANN1308	31	848
Ha412HOChr01	11000000	ANN1310	ANN1306	375	850
Ha412HOChr01	110000000	ANN1307	ANN1308	423	1962
Ha412HOChr01	110000000	ANN1307	ANN1306	657.5	2022
Ha412HOChr01	110000000	ANN1308	ANN1306	814	1950
Ha412HOChr01	110000000	ANN1310	ANN1307	848.5	2206
Ha412HOChr01	110000000	ANN1310	ANN1308	447	2138
Ha412HOChr01	110000000	ANN1310	ANN1306	1111	2236
Ha412HOChr01	111000000	ANN1307	ANN1308	112	1926
Ha412HOChr01	111000000	ANN1307	ANN1306	504	1878
Ha412HOChr01	111000000	ANN1308	ANN1306	527	1884
Ha412HOChr01	111000000	ANN1310	ANN1307	455.5	2008
Ha412HOChr01	111000000	ANN1310	ANN1308	442.5	2008
Ha412HOChr01	111000000	ANN1310	ANN1306	705	1936
Ha412HOChr01	112000000	ANN1307	ANN1308	260	2216
Ha412HOChr01	112000000	ANN1307	ANN1306	705	2336
Ha412HOChr01	112000000	ANN1308	ANN1306	783	2202
Ha412HOChr01	112000000	ANN1310	ANN1307	733.5	2492
Ha412HOChr01	112000000	ANN1310	ANN1308	552	2364
Ha412HOChr01	112000000	ANN1310	ANN1306	1102.5	2502
Ha412HOChr01	113000000	ANN1307	ANN1308	1034	3730
Ha412HOChr01	113000000	ANN1307	ANN1306	1346	3986
Ha412HOChr01	113000000	ANN1308	ANN1306	1876	3834
Ha412HOChr01	113000000	ANN1310	ANN1307	1687.5	4066
Ha412HOChr01	113000000	ANN1310	ANN1308	1089	4058
Ha412HOChr01	113000000	ANN1310	ANN1306	2116	4272
Ha412HOChr01	114000000	ANN1307	ANN1308	1082	3602
Ha412HOChr01	114000000	ANN1307	ANN1306	1313.5	4030
Ha412HOChr01	114000000	ANN1308	ANN1306	1885.5	3646
Ha412HOChr01	114000000	ANN1310	ANN1307	1590.5	4016
Ha412HOChr01	114000000	ANN1310	ANN1308	807	3806
Ha412HOChr01	114000000	ANN1310	ANN1306	2101	4154
Ha412HOChr01	115000000	ANN1307	ANN1308	920	3654
Ha412HOChr01	115000000	ANN1307	ANN1306	1359.5	3672
Ha412HOChr01	115000000	ANN1308	ANN1306	1502	3710
Ha412HOChr01	115000000	ANN1310	ANN1307	1424.5	3926
Ha412HOChr01	115000000	ANN1310	ANN1308	952.5	3976
Ha412HOChr01	115000000	ANN1310	ANN1306	1764.5	4026
Ha412HOChr01	116000000	ANN1307	ANN1308	493	2302
Ha412HOChr01	116000000	ANN1307	ANN1306	839.5	2610
Ha412HOChr01	116000000	ANN1308	ANN1306	1010	2366
Ha412HOChr01	116000000	ANN1310	ANN1307	746	2558
Ha412HOChr01	116000000	ANN1310	ANN1308	371	2484
Ha412HOChr01	116000000	ANN1310	ANN1306	996.5	2662
Ha412HOChr01	117000000	ANN1307	ANN1308	1289.5	4086
Ha412HOChr01	117000000	ANN1307	ANN1306	1534.5	4394
Ha412HOChr01	117000000	ANN1308	ANN1306	2366.5	4234
Ha412HOChr01	117000000	ANN1310	ANN1307	1833.5	4518
Ha412HOChr01	117000000	ANN1310	ANN1308	956	4420
Ha412HOChr01	117000000	ANN1310	ANN1306	2612.5	4722
Ha412HOChr01	118000000	ANN1307	ANN1308	1350	4840
Ha412HOChr01	118000000	ANN1307	ANN1306	1631.5	4796
Ha412HOChr01	118000000	ANN1308	ANN1306	2204.5	4786
Ha412HOChr01	118000000	ANN1310	ANN1307	1813	5178
Ha412HOChr01	118000000	ANN1310	ANN1308	1446.5	5204
Ha412HOChr01	118000000	ANN1310	ANN1306	2268.5	5174
Ha412HOChr01	119000000	ANN1307	ANN1308	781	3120
Ha412HOChr01	119000000	ANN1307	ANN1306	1115	3186
Ha412HOChr01	119000000	ANN1308	ANN1306	1525.5	3220
Ha412HOChr01	119000000	ANN1310	ANN1307	1270	3396
Ha412HOChr01	119000000	ANN1310	ANN1308	778	3462
Ha412HOChr01	119000000	ANN1310	ANN1306	1713.5	3600
Ha412HOChr01	12000000	ANN1307	ANN1308	60	1284
Ha412HOChr01	12000000	ANN1307	ANN1306	609	1278
Ha412HOChr01	12000000	ANN1308	ANN1306	606	1268
Ha412HOChr01	12000000	ANN1310	ANN1307	84	1308
Ha412HOChr01	12000000	ANN1310	ANN1308	45	1298
Ha412HOChr01	12000000	ANN1310	ANN1306	628	1288
Ha412HOChr01	120000000	ANN1307	ANN1308	997	3910
Ha412HOChr01	120000000	ANN1307	ANN1306	1454.5	4290
Ha412HOChr01	120000000	ANN1308	ANN1306	2026	3948
Ha412HOChr01	120000000	ANN1310	ANN1307	1634.5	4432
Ha412HOChr01	120000000	ANN1310	ANN1308	1012	4240
Ha412HOChr01	120000000	ANN1310	ANN1306	2334	4548
Ha412HOChr01	121000000	ANN1307	ANN1308	601	3504
Ha412HOChr01	121000000	ANN1307	ANN1306	1365	4012
Ha412HOChr01	121000000	ANN1308	ANN1306	1510	3650
Ha412HOChr01	121000000	ANN1310	ANN1307	1319.5	4142
Ha412HOChr01	121000000	ANN1310	ANN1308	1016	3822
Ha412HOChr01	121000000	ANN1310	ANN1306	1867	4372
Ha412HOChr01	122000000	ANN1307	ANN1308	536	2030
Ha412HOChr01	122000000	ANN1307	ANN1306	1026	3038
Ha412HOChr01	122000000	ANN1308	ANN1306	982	2154
Ha412HOChr01	122000000	ANN1310	ANN1307	1120.5	2792
Ha412HOChr01	122000000	ANN1310	ANN1308	455	2142
Ha412HOChr01	122000000	ANN1310	ANN1306	1569.5	3068
Ha412HOChr01	123000000	ANN1307	ANN1308	998.5	4258
Ha412HOChr01	123000000	ANN1307	ANN1306	1505	4476
Ha412HOChr01	123000000	ANN1308	ANN1306	1853.5	4368
Ha412HOChr01	123000000	ANN1310	ANN1307	1485	4598
Ha412HOChr01	123000000	ANN1310	ANN1308	895.5	4654
Ha412HOChr01	123000000	ANN1310	ANN1306	2184.5	4972
Ha412HOChr01	124000000	ANN1307	ANN1308	708	2648
Ha412HOChr01	124000000	ANN1307	ANN1306	892	2728
Ha412HOChr01	124000000	ANN1308	ANN1306	1245.5	2542
Ha412HOChr01	124000000	ANN1310	ANN1307	1152	3044
