chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	ANN1068	ANN1065	775	3856
Ha412HOChr01	0	ANN1068	ANN1061	1747	3962
Ha412HOChr01	0	ANN1065	ANN1061	1902	3878
Ha412HOChr01	0	ANN1064	ANN1068	1091.5	3352
Ha412HOChr01	0	ANN1064	ANN1065	963	3310
Ha412HOChr01	0	ANN1064	ANN1061	1613	3358
Ha412HOChr01	1000000	ANN1068	ANN1065	889	3868
Ha412HOChr01	1000000	ANN1068	ANN1061	1553.5	3944
Ha412HOChr01	1000000	ANN1065	ANN1061	1432	3834
Ha412HOChr01	1000000	ANN1064	ANN1068	1107	3480
Ha412HOChr01	1000000	ANN1064	ANN1065	606	3450
Ha412HOChr01	1000000	ANN1064	ANN1061	1319	3520
Ha412HOChr01	10000000	ANN1068	ANN1065	680.5	3568
Ha412HOChr01	10000000	ANN1068	ANN1061	1865.5	3796
Ha412HOChr01	10000000	ANN1065	ANN1061	1463.5	3556
Ha412HOChr01	10000000	ANN1064	ANN1068	825	3380
Ha412HOChr01	10000000	ANN1064	ANN1065	851.5	3170
Ha412HOChr01	10000000	ANN1064	ANN1061	1737.5	3346
Ha412HOChr01	100000000	ANN1068	ANN1065	674	1512
Ha412HOChr01	100000000	ANN1068	ANN1061	699.5	1586
Ha412HOChr01	100000000	ANN1065	ANN1061	240	1586
Ha412HOChr01	100000000	ANN1064	ANN1068	530.5	1378
Ha412HOChr01	100000000	ANN1064	ANN1065	362	1320
Ha412HOChr01	100000000	ANN1064	ANN1061	463.5	1384
Ha412HOChr01	101000000	ANN1068	ANN1065	793	2098
Ha412HOChr01	101000000	ANN1068	ANN1061	925.5	2194
Ha412HOChr01	101000000	ANN1065	ANN1061	521.5	2264
Ha412HOChr01	101000000	ANN1064	ANN1068	623.5	1864
Ha412HOChr01	101000000	ANN1064	ANN1065	395	1924
Ha412HOChr01	101000000	ANN1064	ANN1061	624.5	1962
Ha412HOChr01	102000000	ANN1068	ANN1065	1338	3158
Ha412HOChr01	102000000	ANN1068	ANN1061	1415	3188
Ha412HOChr01	102000000	ANN1065	ANN1061	818	3142
Ha412HOChr01	102000000	ANN1064	ANN1068	1127	2820
Ha412HOChr01	102000000	ANN1064	ANN1065	556.5	2810
Ha412HOChr01	102000000	ANN1064	ANN1061	986	2828
Ha412HOChr01	103000000	ANN1068	ANN1065	1118.5	2474
Ha412HOChr01	103000000	ANN1068	ANN1061	865	2606
Ha412HOChr01	103000000	ANN1065	ANN1061	619	2514
Ha412HOChr01	103000000	ANN1064	ANN1068	863	1980
Ha412HOChr01	103000000	ANN1064	ANN1065	447	1976
Ha412HOChr01	103000000	ANN1064	ANN1061	761	2014
Ha412HOChr01	104000000	ANN1068	ANN1065	1380	3604
Ha412HOChr01	104000000	ANN1068	ANN1061	1620.5	3770
Ha412HOChr01	104000000	ANN1065	ANN1061	869	3690
Ha412HOChr01	104000000	ANN1064	ANN1068	1426.5	3362
Ha412HOChr01	104000000	ANN1064	ANN1065	729	3316
Ha412HOChr01	104000000	ANN1064	ANN1061	1087.5	3388
Ha412HOChr01	105000000	ANN1068	ANN1065	698	1646
Ha412HOChr01	105000000	ANN1068	ANN1061	711	1664
Ha412HOChr01	105000000	ANN1065	ANN1061	133	1674
Ha412HOChr01	105000000	ANN1064	ANN1068	578	1382
Ha412HOChr01	105000000	ANN1064	ANN1065	66	1398
Ha412HOChr01	105000000	ANN1064	ANN1061	116	1400
Ha412HOChr01	106000000	ANN1068	ANN1065	1404	2616
Ha412HOChr01	106000000	ANN1068	ANN1061	1219.5	2816
Ha412HOChr01	106000000	ANN1065	ANN1061	672	2592
Ha412HOChr01	106000000	ANN1064	ANN1068	1170	2358
Ha412HOChr01	106000000	ANN1064	ANN1065	203.5	2294
Ha412HOChr01	106000000	ANN1064	ANN1061	668.5	2328
Ha412HOChr01	107000000	ANN1068	ANN1065	1091.5	2244
Ha412HOChr01	107000000	ANN1068	ANN1061	1172	2404
Ha412HOChr01	107000000	ANN1065	ANN1061	553.5	2312
Ha412HOChr01	107000000	ANN1064	ANN1068	937	2028
Ha412HOChr01	107000000	ANN1064	ANN1065	430	2048
Ha412HOChr01	107000000	ANN1064	ANN1061	626.5	2124
Ha412HOChr01	108000000	ANN1068	ANN1065	1284	4008
Ha412HOChr01	108000000	ANN1068	ANN1061	1501.5	4036
Ha412HOChr01	108000000	ANN1065	ANN1061	708.5	4104
Ha412HOChr01	108000000	ANN1064	ANN1068	1155	3558
Ha412HOChr01	108000000	ANN1064	ANN1065	868	3582
Ha412HOChr01	108000000	ANN1064	ANN1061	1198.5	3612
Ha412HOChr01	109000000	ANN1068	ANN1065	1354	3766
Ha412HOChr01	109000000	ANN1068	ANN1061	1483.5	3834
Ha412HOChr01	109000000	ANN1065	ANN1061	785	3814
Ha412HOChr01	109000000	ANN1064	ANN1068	1019.5	3268
Ha412HOChr01	109000000	ANN1064	ANN1065	652	3286
Ha412HOChr01	109000000	ANN1064	ANN1061	1012.5	3340
Ha412HOChr01	11000000	ANN1068	ANN1065	937	2302
Ha412HOChr01	11000000	ANN1068	ANN1061	1176	2388
Ha412HOChr01	11000000	ANN1065	ANN1061	662.5	2386
Ha412HOChr01	11000000	ANN1064	ANN1068	1126	2230
Ha412HOChr01	11000000	ANN1064	ANN1065	673	2224
Ha412HOChr01	11000000	ANN1064	ANN1061	541	2308
Ha412HOChr01	110000000	ANN1068	ANN1065	1322.5	2644
Ha412HOChr01	110000000	ANN1068	ANN1061	1049	2706
Ha412HOChr01	110000000	ANN1065	ANN1061	619.5	2766
Ha412HOChr01	110000000	ANN1064	ANN1068	1067.5	2248
Ha412HOChr01	110000000	ANN1064	ANN1065	252	2352
Ha412HOChr01	110000000	ANN1064	ANN1061	557.5	2332
Ha412HOChr01	111000000	ANN1068	ANN1065	554.5	2264
Ha412HOChr01	111000000	ANN1068	ANN1061	624	2118
Ha412HOChr01	111000000	ANN1065	ANN1061	604.5	2226
Ha412HOChr01	111000000	ANN1064	ANN1068	696	2048
Ha412HOChr01	111000000	ANN1064	ANN1065	300	2144
Ha412HOChr01	111000000	ANN1064	ANN1061	709.5	2032
Ha412HOChr01	112000000	ANN1068	ANN1065	745.5	2676
Ha412HOChr01	112000000	ANN1068	ANN1061	1002	2714
Ha412HOChr01	112000000	ANN1065	ANN1061	702	2750
Ha412HOChr01	112000000	ANN1064	ANN1068	788.5	2456
Ha412HOChr01	112000000	ANN1064	ANN1065	560.5	2468
Ha412HOChr01	112000000	ANN1064	ANN1061	990.5	2524
Ha412HOChr01	113000000	ANN1068	ANN1065	1239	4116
Ha412HOChr01	113000000	ANN1068	ANN1061	1710	4196
Ha412HOChr01	113000000	ANN1065	ANN1061	1195.5	4078
