chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	ANN1063	ANN1220	1155.5	3068
Ha412HOChr01	0	DEB_1136	ANN1063	1797	3068
Ha412HOChr01	0	DEB_1136	ANN1220	1754.5	3068
Ha412HOChr01	1000000	ANN1063	ANN1220	1903.5	4414
Ha412HOChr01	1000000	DEB_1136	ANN1063	2030.5	4414
Ha412HOChr01	1000000	DEB_1136	ANN1220	1991.5	4414
Ha412HOChr01	10000000	ANN1063	ANN1220	1337	3146
Ha412HOChr01	10000000	DEB_1136	ANN1063	1814	3146
Ha412HOChr01	10000000	DEB_1136	ANN1220	1779	3146
Ha412HOChr01	100000000	ANN1063	ANN1220	306	772
Ha412HOChr01	100000000	DEB_1136	ANN1063	447.5	772
Ha412HOChr01	100000000	DEB_1136	ANN1220	423.5	772
Ha412HOChr01	101000000	ANN1063	ANN1220	328	1270
Ha412HOChr01	101000000	DEB_1136	ANN1063	774	1270
Ha412HOChr01	101000000	DEB_1136	ANN1220	799	1270
Ha412HOChr01	102000000	ANN1063	ANN1220	1112	2806
Ha412HOChr01	102000000	DEB_1136	ANN1063	1454	2806
Ha412HOChr01	102000000	DEB_1136	ANN1220	1502.5	2806
Ha412HOChr01	103000000	ANN1063	ANN1220	660.5	1980
Ha412HOChr01	103000000	DEB_1136	ANN1063	1354	1980
Ha412HOChr01	103000000	DEB_1136	ANN1220	1293	1980
Ha412HOChr01	104000000	ANN1063	ANN1220	1085	2758
Ha412HOChr01	104000000	DEB_1136	ANN1063	1647	2758
Ha412HOChr01	104000000	DEB_1136	ANN1220	1514.5	2758
Ha412HOChr01	105000000	ANN1063	ANN1220	192.5	964
Ha412HOChr01	105000000	DEB_1136	ANN1063	757	964
Ha412HOChr01	105000000	DEB_1136	ANN1220	718	964
Ha412HOChr01	106000000	ANN1063	ANN1220	693.5	2040
Ha412HOChr01	106000000	DEB_1136	ANN1063	1282.5	2040
Ha412HOChr01	106000000	DEB_1136	ANN1220	1245.5	2040
Ha412HOChr01	107000000	ANN1063	ANN1220	790	2438
Ha412HOChr01	107000000	DEB_1136	ANN1063	1361.5	2438
Ha412HOChr01	107000000	DEB_1136	ANN1220	1363.5	2438
Ha412HOChr01	108000000	ANN1063	ANN1220	648	1994
Ha412HOChr01	108000000	DEB_1136	ANN1063	1181	1994
Ha412HOChr01	108000000	DEB_1136	ANN1220	1160.5	1994
