chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	ANN1051	ANN1224	1644	4588
Ha412HOChr01	0	DEC_1895	ANN1051	2242.5	4588
Ha412HOChr01	0	DEC_1895	ANN1224	2216	4588
Ha412HOChr01	1000000	ANN1051	ANN1224	1951.5	4692
Ha412HOChr01	1000000	DEC_1895	ANN1051	2106	4692
Ha412HOChr01	1000000	DEC_1895	ANN1224	2097.5	4692
Ha412HOChr01	10000000	ANN1051	ANN1224	1764.5	3732
Ha412HOChr01	10000000	DEC_1895	ANN1051	2175	3732
Ha412HOChr01	10000000	DEC_1895	ANN1224	2019	3732
Ha412HOChr01	100000000	ANN1051	ANN1224	524	1094
Ha412HOChr01	100000000	DEC_1895	ANN1051	517.5	1094
Ha412HOChr01	100000000	DEC_1895	ANN1224	544	1094
Ha412HOChr01	101000000	ANN1051	ANN1224	518	1562
Ha412HOChr01	101000000	DEC_1895	ANN1051	871.5	1562
Ha412HOChr01	101000000	DEC_1895	ANN1224	907	1562
Ha412HOChr01	102000000	ANN1051	ANN1224	1206.5	3132
Ha412HOChr01	102000000	DEC_1895	ANN1051	1478	3132
Ha412HOChr01	102000000	DEC_1895	ANN1224	1505	3132
Ha412HOChr01	103000000	ANN1051	ANN1224	904.5	2826
Ha412HOChr01	103000000	DEC_1895	ANN1051	1457.5	2826
Ha412HOChr01	103000000	DEC_1895	ANN1224	1452.5	2826
Ha412HOChr01	104000000	ANN1051	ANN1224	1670	3432
Ha412HOChr01	104000000	DEC_1895	ANN1051	1848	3432
Ha412HOChr01	104000000	DEC_1895	ANN1224	1826	3432
Ha412HOChr01	105000000	ANN1051	ANN1224	213	1174
Ha412HOChr01	105000000	DEC_1895	ANN1051	859	1174
Ha412HOChr01	105000000	DEC_1895	ANN1224	809.5	1174
Ha412HOChr01	106000000	ANN1051	ANN1224	969	2458
Ha412HOChr01	106000000	DEC_1895	ANN1051	1403	2458
Ha412HOChr01	106000000	DEC_1895	ANN1224	1436.5	2458
Ha412HOChr01	107000000	ANN1051	ANN1224	773	2440
Ha412HOChr01	107000000	DEC_1895	ANN1051	1447	2440
Ha412HOChr01	107000000	DEC_1895	ANN1224	1359.5	2440
Ha412HOChr01	108000000	ANN1051	ANN1224	1056.5	3136
Ha412HOChr01	108000000	DEC_1895	ANN1051	1674	3136
Ha412HOChr01	108000000	DEC_1895	ANN1224	1645	3136
Ha412HOChr01	109000000	ANN1051	ANN1224	925.5	3264
Ha412HOChr01	109000000	DEC_1895	ANN1051	1853	3264
Ha412HOChr01	109000000	DEC_1895	ANN1224	1789	3264
