chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	ANN1361	ANN1132	1579.5	4750
Ha412HOChr01	0	DEC_1895	ANN1361	2446	4750
Ha412HOChr01	0	DEC_1895	ANN1132	2447	4750
Ha412HOChr01	1000000	ANN1361	ANN1132	2112.5	4806
Ha412HOChr01	1000000	DEC_1895	ANN1361	2274.5	4806
Ha412HOChr01	1000000	DEC_1895	ANN1132	2140	4806
Ha412HOChr01	10000000	ANN1361	ANN1132	1435	3752
Ha412HOChr01	10000000	DEC_1895	ANN1361	2175	3752
Ha412HOChr01	10000000	DEC_1895	ANN1132	2197.5	3752
Ha412HOChr01	100000000	ANN1361	ANN1132	424	1128
Ha412HOChr01	100000000	DEC_1895	ANN1361	585	1128
Ha412HOChr01	100000000	DEC_1895	ANN1132	596	1128
Ha412HOChr01	101000000	ANN1361	ANN1132	478.5	1518
Ha412HOChr01	101000000	DEC_1895	ANN1361	922.5	1518
Ha412HOChr01	101000000	DEC_1895	ANN1132	934.5	1518
Ha412HOChr01	102000000	ANN1361	ANN1132	1400	3008
Ha412HOChr01	102000000	DEC_1895	ANN1361	1441.5	3008
Ha412HOChr01	102000000	DEC_1895	ANN1132	1468	3008
Ha412HOChr01	103000000	ANN1361	ANN1132	1307	2530
Ha412HOChr01	103000000	DEC_1895	ANN1361	1274.5	2530
Ha412HOChr01	103000000	DEC_1895	ANN1132	1269	2530
Ha412HOChr01	104000000	ANN1361	ANN1132	1628	3818
Ha412HOChr01	104000000	DEC_1895	ANN1361	2103	3818
Ha412HOChr01	104000000	DEC_1895	ANN1132	2115	3818
Ha412HOChr01	105000000	ANN1361	ANN1132	291.5	1244
Ha412HOChr01	105000000	DEC_1895	ANN1361	842	1244
Ha412HOChr01	105000000	DEC_1895	ANN1132	848	1244
Ha412HOChr01	106000000	ANN1361	ANN1132	726	2362
Ha412HOChr01	106000000	DEC_1895	ANN1361	1499.5	2362
Ha412HOChr01	106000000	DEC_1895	ANN1132	1455	2362
Ha412HOChr01	107000000	ANN1361	ANN1132	1131	2636
Ha412HOChr01	107000000	DEC_1895	ANN1361	1456.5	2636
Ha412HOChr01	107000000	DEC_1895	ANN1132	1446.5	2636
Ha412HOChr01	108000000	ANN1361	ANN1132	1159.5	2992
Ha412HOChr01	108000000	DEC_1895	ANN1361	1668	2992
Ha412HOChr01	108000000	DEC_1895	ANN1132	1650.5	2992
Ha412HOChr01	109000000	ANN1361	ANN1132	1071.5	3284
Ha412HOChr01	109000000	DEC_1895	ANN1361	1802.5	3284
Ha412HOChr01	109000000	DEC_1895	ANN1132	1893	3284
Ha412HOChr01	11000000	ANN1361	ANN1132	1090	2270
Ha412HOChr01	11000000	DEC_1895	ANN1361	1251	2270
Ha412HOChr01	11000000	DEC_1895	ANN1132	1053	2270
Ha412HOChr01	110000000	ANN1361	ANN1132	926	2314
Ha412HOChr01	110000000	DEC_1895	ANN1361	1242.5	2314
Ha412HOChr01	110000000	DEC_1895	ANN1132	1197	2314
Ha412HOChr01	111000000	ANN1361	ANN1132	646	1784
Ha412HOChr01	111000000	DEC_1895	ANN1361	1020.5	1784
Ha412HOChr01	111000000	DEC_1895	ANN1132	975	1784
Ha412HOChr01	112000000	ANN1361	ANN1132	982	2900
Ha412HOChr01	112000000	DEC_1895	ANN1361	1872	2900
Ha412HOChr01	112000000	DEC_1895	ANN1132	1948	2900
Ha412HOChr01	113000000	ANN1361	ANN1132	1674.5	4176
Ha412HOChr01	113000000	DEC_1895	ANN1361	2311.5	4176
Ha412HOChr01	113000000	DEC_1895	ANN1132	2311.5	4176
Ha412HOChr01	114000000	ANN1361	ANN1132	1318	3356
Ha412HOChr01	114000000	DEC_1895	ANN1361	1768.5	3356
Ha412HOChr01	114000000	DEC_1895	ANN1132	1869.5	3356
Ha412HOChr01	115000000	ANN1361	ANN1132	1476.5	3376
Ha412HOChr01	115000000	DEC_1895	ANN1361	1657.5	3376
Ha412HOChr01	115000000	DEC_1895	ANN1132	1667	3376
Ha412HOChr01	116000000	ANN1361	ANN1132	1132.5	3210
Ha412HOChr01	116000000	DEC_1895	ANN1361	1633	3210
Ha412HOChr01	116000000	DEC_1895	ANN1132	1656	3210
Ha412HOChr01	117000000	ANN1361	ANN1132	1594.5	4148
Ha412HOChr01	117000000	DEC_1895	ANN1361	2219.5	4148
Ha412HOChr01	117000000	DEC_1895	ANN1132	2294.5	4148
Ha412HOChr01	118000000	ANN1361	ANN1132	2120	4834
Ha412HOChr01	118000000	DEC_1895	ANN1361	2481	4834
Ha412HOChr01	118000000	DEC_1895	ANN1132	2527	4834
Ha412HOChr01	119000000	ANN1361	ANN1132	1525.5	3316
Ha412HOChr01	119000000	DEC_1895	ANN1361	1527	3316
Ha412HOChr01	119000000	DEC_1895	ANN1132	1560	3316
Ha412HOChr01	12000000	ANN1361	ANN1132	1137.5	2474
Ha412HOChr01	12000000	DEC_1895	ANN1361	1425	2474
Ha412HOChr01	12000000	DEC_1895	ANN1132	1261	2474
Ha412HOChr01	120000000	ANN1361	ANN1132	1121	4068
Ha412HOChr01	120000000	DEC_1895	ANN1361	2485.5	4068
Ha412HOChr01	120000000	DEC_1895	ANN1132	2527	4068
Ha412HOChr01	121000000	ANN1361	ANN1132	1945	4982
Ha412HOChr01	121000000	DEC_1895	ANN1361	2410	4982
Ha412HOChr01	121000000	DEC_1895	ANN1132	2337	4982
Ha412HOChr01	122000000	ANN1361	ANN1132	1353.5	2988
Ha412HOChr01	122000000	DEC_1895	ANN1361	1441.5	2988
Ha412HOChr01	122000000	DEC_1895	ANN1132	1450	2988
Ha412HOChr01	123000000	ANN1361	ANN1132	2301.5	4860
Ha412HOChr01	123000000	DEC_1895	ANN1361	2252	4860
Ha412HOChr01	123000000	DEC_1895	ANN1132	2331	4860
Ha412HOChr01	124000000	ANN1361	ANN1132	889	2226
Ha412HOChr01	124000000	DEC_1895	ANN1361	1108	2226
Ha412HOChr01	124000000	DEC_1895	ANN1132	1185.5	2226
Ha412HOChr01	125000000	ANN1361	ANN1132	787	1786
Ha412HOChr01	125000000	DEC_1895	ANN1361	929	1786
Ha412HOChr01	125000000	DEC_1895	ANN1132	1076.5	1786
Ha412HOChr01	126000000	ANN1361	ANN1132	2018.5	4492
Ha412HOChr01	126000000	DEC_1895	ANN1361	2442	4492
Ha412HOChr01	126000000	DEC_1895	ANN1132	2426	4492
Ha412HOChr01	127000000	ANN1361	ANN1132	2079	4444
Ha412HOChr01	127000000	DEC_1895	ANN1361	2530.5	4444
Ha412HOChr01	127000000	DEC_1895	ANN1132	2526	4444
Ha412HOChr01	128000000	ANN1361	ANN1132	1201.5	2684
Ha412HOChr01	128000000	DEC_1895	ANN1361	1425	2684
Ha412HOChr01	128000000	DEC_1895	ANN1132	1368	2684
