chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	ANN1063	ANN1220	1685	4328
Ha412HOChr01	0	DEC_1895	ANN1063	2474	4328
Ha412HOChr01	0	DEC_1895	ANN1220	2364	4328
Ha412HOChr01	1000000	ANN1063	ANN1220	1992	4918
Ha412HOChr01	1000000	DEC_1895	ANN1063	2236.5	4918
Ha412HOChr01	1000000	DEC_1895	ANN1220	2202.5	4918
Ha412HOChr01	10000000	ANN1063	ANN1220	1576	3802
Ha412HOChr01	10000000	DEC_1895	ANN1063	2126.5	3802
Ha412HOChr01	10000000	DEC_1895	ANN1220	2161.5	3802
Ha412HOChr01	100000000	ANN1063	ANN1220	450	1004
Ha412HOChr01	100000000	DEC_1895	ANN1063	560	1004
Ha412HOChr01	100000000	DEC_1895	ANN1220	557.5	1004
Ha412HOChr01	101000000	ANN1063	ANN1220	456.5	1664
Ha412HOChr01	101000000	DEC_1895	ANN1063	938	1664
Ha412HOChr01	101000000	DEC_1895	ANN1220	976.5	1664
Ha412HOChr01	102000000	ANN1063	ANN1220	1185	3030
Ha412HOChr01	102000000	DEC_1895	ANN1063	1574	3030
Ha412HOChr01	102000000	DEC_1895	ANN1220	1560	3030
Ha412HOChr01	103000000	ANN1063	ANN1220	1075.5	2922
Ha412HOChr01	103000000	DEC_1895	ANN1063	1713.5	2922
Ha412HOChr01	103000000	DEC_1895	ANN1220	1706.5	2922
Ha412HOChr01	104000000	ANN1063	ANN1220	1596.5	3960
Ha412HOChr01	104000000	DEC_1895	ANN1063	2315	3960
Ha412HOChr01	104000000	DEC_1895	ANN1220	2234	3960
Ha412HOChr01	105000000	ANN1063	ANN1220	234	1162
Ha412HOChr01	105000000	DEC_1895	ANN1063	838	1162
Ha412HOChr01	105000000	DEC_1895	ANN1220	807.5	1162
Ha412HOChr01	106000000	ANN1063	ANN1220	949.5	2464
Ha412HOChr01	106000000	DEC_1895	ANN1063	1424.5	2464
Ha412HOChr01	106000000	DEC_1895	ANN1220	1434.5	2464
Ha412HOChr01	107000000	ANN1063	ANN1220	865	2578
Ha412HOChr01	107000000	DEC_1895	ANN1063	1415	2578
Ha412HOChr01	107000000	DEC_1895	ANN1220	1452.5	2578
Ha412HOChr01	108000000	ANN1063	ANN1220	931.5	2948
Ha412HOChr01	108000000	DEC_1895	ANN1063	1614	2948
Ha412HOChr01	108000000	DEC_1895	ANN1220	1625.5	2948
Ha412HOChr01	109000000	ANN1063	ANN1220	1000.5	3244
Ha412HOChr01	109000000	DEC_1895	ANN1063	1849.5	3244
Ha412HOChr01	109000000	DEC_1895	ANN1220	1824.5	3244
Ha412HOChr01	11000000	ANN1063	ANN1220	730.5	2256
Ha412HOChr01	11000000	DEC_1895	ANN1063	1226	2256
Ha412HOChr01	11000000	DEC_1895	ANN1220	1259.5	2256
Ha412HOChr01	110000000	ANN1063	ANN1220	856.5	2310
Ha412HOChr01	110000000	DEC_1895	ANN1063	1264.5	2310
Ha412HOChr01	110000000	DEC_1895	ANN1220	1271.5	2310
Ha412HOChr01	111000000	ANN1063	ANN1220	498	1914
Ha412HOChr01	111000000	DEC_1895	ANN1063	1185.5	1914
Ha412HOChr01	111000000	DEC_1895	ANN1220	1173.5	1914
Ha412HOChr01	112000000	ANN1063	ANN1220	768	3034
Ha412HOChr01	112000000	DEC_1895	ANN1063	1962.5	3034
Ha412HOChr01	112000000	DEC_1895	ANN1220	2015	3034
Ha412HOChr01	113000000	ANN1063	ANN1220	1799.5	4088
Ha412HOChr01	113000000	DEC_1895	ANN1063	2129.5	4088
Ha412HOChr01	113000000	DEC_1895	ANN1220	2208	4088
Ha412HOChr01	114000000	ANN1063	ANN1220	1440	3490
Ha412HOChr01	114000000	DEC_1895	ANN1063	1774.5	3490
Ha412HOChr01	114000000	DEC_1895	ANN1220	1676	3490
Ha412HOChr01	115000000	ANN1063	ANN1220	1394.5	3586
Ha412HOChr01	115000000	DEC_1895	ANN1063	1804.5	3586
Ha412HOChr01	115000000	DEC_1895	ANN1220	1712.5	3586
Ha412HOChr01	116000000	ANN1063	ANN1220	1347.5	3148
Ha412HOChr01	116000000	DEC_1895	ANN1063	1563	3148
Ha412HOChr01	116000000	DEC_1895	ANN1220	1477	3148
Ha412HOChr01	117000000	ANN1063	ANN1220	1638.5	4572
Ha412HOChr01	117000000	DEC_1895	ANN1063	2305.5	4572
Ha412HOChr01	117000000	DEC_1895	ANN1220	2311	4572
Ha412HOChr01	118000000	ANN1063	ANN1220	1558	4756
Ha412HOChr01	118000000	DEC_1895	ANN1063	2592	4756
Ha412HOChr01	118000000	DEC_1895	ANN1220	2465.5	4756
Ha412HOChr01	119000000	ANN1063	ANN1220	1332.5	3030
Ha412HOChr01	119000000	DEC_1895	ANN1063	1479	3030
Ha412HOChr01	119000000	DEC_1895	ANN1220	1425	3030
Ha412HOChr01	12000000	ANN1063	ANN1220	859.5	2318
Ha412HOChr01	12000000	DEC_1895	ANN1063	1370.5	2318
Ha412HOChr01	12000000	DEC_1895	ANN1220	1428	2318
Ha412HOChr01	120000000	ANN1063	ANN1220	1264.5	4302
Ha412HOChr01	120000000	DEC_1895	ANN1063	2349	4302
Ha412HOChr01	120000000	DEC_1895	ANN1220	2369.5	4302
Ha412HOChr01	121000000	ANN1063	ANN1220	1987.5	5122
Ha412HOChr01	121000000	DEC_1895	ANN1063	2539.5	5122
Ha412HOChr01	121000000	DEC_1895	ANN1220	2456.5	5122
Ha412HOChr01	122000000	ANN1063	ANN1220	895	2638
Ha412HOChr01	122000000	DEC_1895	ANN1063	1352.5	2638
Ha412HOChr01	122000000	DEC_1895	ANN1220	1379.5	2638
