chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	HT63_MK3-6	HT85_MK3-49	1681	3154
Ha412HOChr01	0	HT63_MK3-6	HT26_MK3-24	1439	3326
Ha412HOChr01	0	HT85_MK3-49	HT26_MK3-24	1800	3106
Ha412HOChr01	0	HT154_MK3-33	HT63_MK3-6	1427	3506
Ha412HOChr01	0	HT154_MK3-33	HT85_MK3-49	1336	3296
Ha412HOChr01	0	HT154_MK3-33	HT26_MK3-24	1720.5	3476
Ha412HOChr01	1000000	HT63_MK3-6	HT85_MK3-49	1386	3050
Ha412HOChr01	1000000	HT63_MK3-6	HT26_MK3-24	1346	3028
Ha412HOChr01	1000000	HT85_MK3-49	HT26_MK3-24	1045.5	2844
Ha412HOChr01	1000000	HT154_MK3-33	HT63_MK3-6	1454	3374
Ha412HOChr01	1000000	HT154_MK3-33	HT85_MK3-49	1248.5	3158
Ha412HOChr01	1000000	HT154_MK3-33	HT26_MK3-24	1387.5	3180
Ha412HOChr01	10000000	HT63_MK3-6	HT85_MK3-49	2093	3112
Ha412HOChr01	10000000	HT63_MK3-6	HT26_MK3-24	942.5	2964
Ha412HOChr01	10000000	HT85_MK3-49	HT26_MK3-24	1886	3006
Ha412HOChr01	10000000	HT154_MK3-33	HT63_MK3-6	904.5	3280
Ha412HOChr01	10000000	HT154_MK3-33	HT85_MK3-49	2164	3356
Ha412HOChr01	10000000	HT154_MK3-33	HT26_MK3-24	858.5	3126
Ha412HOChr01	100000000	HT63_MK3-6	HT85_MK3-49	522	1110
Ha412HOChr01	100000000	HT63_MK3-6	HT26_MK3-24	515.5	1048
Ha412HOChr01	100000000	HT85_MK3-49	HT26_MK3-24	476	992
Ha412HOChr01	100000000	HT154_MK3-33	HT63_MK3-6	695	1336
Ha412HOChr01	100000000	HT154_MK3-33	HT85_MK3-49	555.5	1292
Ha412HOChr01	100000000	HT154_MK3-33	HT26_MK3-24	576	1220
Ha412HOChr01	101000000	HT63_MK3-6	HT85_MK3-49	442	1550
Ha412HOChr01	101000000	HT63_MK3-6	HT26_MK3-24	657	1492
Ha412HOChr01	101000000	HT85_MK3-49	HT26_MK3-24	537	1350
Ha412HOChr01	101000000	HT154_MK3-33	HT63_MK3-6	714	1796
Ha412HOChr01	101000000	HT154_MK3-33	HT85_MK3-49	566.5	1612
Ha412HOChr01	101000000	HT154_MK3-33	HT26_MK3-24	665.5	1574
