chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	HT225_KS2A-23R	HT226_KS2A-37	1350.5	3534
Ha412HOChr01	0	HT225_KS2A-23R	ED1_KS2A12-3_33	1556	3090
Ha412HOChr01	0	HT226_KS2A-37	ED1_KS2A12-3_33	1657.5	3254
Ha412HOChr01	0	HT222_KS2A-12	HT225_KS2A-23R	1000.5	3532
Ha412HOChr01	0	HT222_KS2A-12	HT226_KS2A-37	1708.5	3740
Ha412HOChr01	0	HT222_KS2A-12	ED1_KS2A12-3_33	1523	3268
Ha412HOChr01	1000000	HT225_KS2A-23R	HT226_KS2A-37	1446	3240
Ha412HOChr01	1000000	HT225_KS2A-23R	ED1_KS2A12-3_33	1191	2920
Ha412HOChr01	1000000	HT226_KS2A-37	ED1_KS2A12-3_33	1221.5	2964
Ha412HOChr01	1000000	HT222_KS2A-12	HT225_KS2A-23R	1112.5	3338
Ha412HOChr01	1000000	HT222_KS2A-12	HT226_KS2A-37	1498	3454
Ha412HOChr01	1000000	HT222_KS2A-12	ED1_KS2A12-3_33	1251	3200
Ha412HOChr01	10000000	HT225_KS2A-23R	HT226_KS2A-37	964	3144
Ha412HOChr01	10000000	HT225_KS2A-23R	ED1_KS2A12-3_33	1401	2980
Ha412HOChr01	10000000	HT226_KS2A-37	ED1_KS2A12-3_33	1524	3132
Ha412HOChr01	10000000	HT222_KS2A-12	HT225_KS2A-23R	1179	3140
Ha412HOChr01	10000000	HT222_KS2A-12	HT226_KS2A-37	1363	3376
Ha412HOChr01	10000000	HT222_KS2A-12	ED1_KS2A12-3_33	1836	3232
Ha412HOChr01	100000000	HT225_KS2A-23R	HT226_KS2A-37	394.5	978
Ha412HOChr01	100000000	HT225_KS2A-23R	ED1_KS2A12-3_33	355	790
Ha412HOChr01	100000000	HT226_KS2A-37	ED1_KS2A12-3_33	480.5	818
Ha412HOChr01	100000000	HT222_KS2A-12	HT225_KS2A-23R	402.5	1048
Ha412HOChr01	100000000	HT222_KS2A-12	HT226_KS2A-37	388	1170
Ha412HOChr01	100000000	HT222_KS2A-12	ED1_KS2A12-3_33	420.5	862
Ha412HOChr01	101000000	HT225_KS2A-23R	HT226_KS2A-37	703.5	1838
Ha412HOChr01	101000000	HT225_KS2A-23R	ED1_KS2A12-3_33	562	1686
Ha412HOChr01	101000000	HT226_KS2A-37	ED1_KS2A12-3_33	687.5	1806
Ha412HOChr01	101000000	HT222_KS2A-12	HT225_KS2A-23R	638.5	1844
Ha412HOChr01	101000000	HT222_KS2A-12	HT226_KS2A-37	631.5	1964
Ha412HOChr01	101000000	HT222_KS2A-12	ED1_KS2A12-3_33	588	1826
Ha412HOChr01	102000000	HT225_KS2A-23R	HT226_KS2A-37	1162	2422
Ha412HOChr01	102000000	HT225_KS2A-23R	ED1_KS2A12-3_33	833.5	2032
Ha412HOChr01	102000000	HT226_KS2A-37	ED1_KS2A12-3_33	901.5	2162
Ha412HOChr01	102000000	HT222_KS2A-12	HT225_KS2A-23R	836.5	2394
Ha412HOChr01	102000000	HT222_KS2A-12	HT226_KS2A-37	1156.5	2506
Ha412HOChr01	102000000	HT222_KS2A-12	ED1_KS2A12-3_33	928.5	2158
Ha412HOChr01	103000000	HT225_KS2A-23R	HT226_KS2A-37	1119.5	2096
Ha412HOChr01	103000000	HT225_KS2A-23R	ED1_KS2A12-3_33	703	1852
Ha412HOChr01	103000000	HT226_KS2A-37	ED1_KS2A12-3_33	848	2206
Ha412HOChr01	103000000	HT222_KS2A-12	HT225_KS2A-23R	761	2154
Ha412HOChr01	103000000	HT222_KS2A-12	HT226_KS2A-37	1358	2720
Ha412HOChr01	103000000	HT222_KS2A-12	ED1_KS2A12-3_33	916.5	2334
Ha412HOChr01	104000000	HT225_KS2A-23R	HT226_KS2A-37	1233	2578
Ha412HOChr01	104000000	HT225_KS2A-23R	ED1_KS2A12-3_33	793.5	2460
Ha412HOChr01	104000000	HT226_KS2A-37	ED1_KS2A12-3_33	1065.5	2478
Ha412HOChr01	104000000	HT222_KS2A-12	HT225_KS2A-23R	1189.5	2812
Ha412HOChr01	104000000	HT222_KS2A-12	HT226_KS2A-37	1378.5	2842
Ha412HOChr01	104000000	HT222_KS2A-12	ED1_KS2A12-3_33	925	2676
Ha412HOChr01	105000000	HT225_KS2A-23R	HT226_KS2A-37	335	1836
Ha412HOChr01	105000000	HT225_KS2A-23R	ED1_KS2A12-3_33	745.5	1548
Ha412HOChr01	105000000	HT226_KS2A-37	ED1_KS2A12-3_33	808.5	1658
Ha412HOChr01	105000000	HT222_KS2A-12	HT225_KS2A-23R	482	1834
Ha412HOChr01	105000000	HT222_KS2A-12	HT226_KS2A-37	594.5	1970
Ha412HOChr01	105000000	HT222_KS2A-12	ED1_KS2A12-3_33	806.5	1628
