chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	HT319_IA2A-31	HT32_IA2A-35R	1339.5	3358
Ha412HOChr01	0	HT319_IA2A-31	QPB4_IA2A-9	2334.5	4324
Ha412HOChr01	0	HT32_IA2A-35R	QPB4_IA2A-9	1684.5	3378
Ha412HOChr01	0	Q35_IA2A-7	HT319_IA2A-31	1573.5	3768
Ha412HOChr01	0	Q35_IA2A-7	HT32_IA2A-35R	1491.5	3012
Ha412HOChr01	0	Q35_IA2A-7	QPB4_IA2A-9	1356	3776
Ha412HOChr01	1000000	HT319_IA2A-31	HT32_IA2A-35R	1513	3686
Ha412HOChr01	1000000	HT319_IA2A-31	QPB4_IA2A-9	2283.5	4998
Ha412HOChr01	1000000	HT32_IA2A-35R	QPB4_IA2A-9	1507.5	3726
Ha412HOChr01	1000000	Q35_IA2A-7	HT319_IA2A-31	1546	4266
Ha412HOChr01	1000000	Q35_IA2A-7	HT32_IA2A-35R	1202.5	3204
Ha412HOChr01	1000000	Q35_IA2A-7	QPB4_IA2A-9	1866.5	4254
Ha412HOChr01	10000000	HT319_IA2A-31	HT32_IA2A-35R	943.5	3106
Ha412HOChr01	10000000	HT319_IA2A-31	QPB4_IA2A-9	997.5	4114
Ha412HOChr01	10000000	HT32_IA2A-35R	QPB4_IA2A-9	790	3114
Ha412HOChr01	10000000	Q35_IA2A-7	HT319_IA2A-31	1103.5	3650
Ha412HOChr01	10000000	Q35_IA2A-7	HT32_IA2A-35R	1329	2732
Ha412HOChr01	10000000	Q35_IA2A-7	QPB4_IA2A-9	1417.5	3632
Ha412HOChr01	100000000	HT319_IA2A-31	HT32_IA2A-35R	458	1218
Ha412HOChr01	100000000	HT319_IA2A-31	QPB4_IA2A-9	823	1770
Ha412HOChr01	100000000	HT32_IA2A-35R	QPB4_IA2A-9	384	1258
Ha412HOChr01	100000000	Q35_IA2A-7	HT319_IA2A-31	634.5	1524
Ha412HOChr01	100000000	Q35_IA2A-7	HT32_IA2A-35R	354	1068
Ha412HOChr01	100000000	Q35_IA2A-7	QPB4_IA2A-9	549	1518
Ha412HOChr01	101000000	HT319_IA2A-31	HT32_IA2A-35R	683.5	1778
