chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	ANN0959	ANN0951	2011	4568
Ha412HOChr01	0	ANN0959	ANN0960	1665	4880
Ha412HOChr01	0	ANN0951	ANN0960	1668.5	4328
Ha412HOChr01	0	ANN0955	ANN0959	1666	4800
Ha412HOChr01	0	ANN0955	ANN0951	1890.5	4368
Ha412HOChr01	0	ANN0955	ANN0960	1454.5	4556
Ha412HOChr01	1000000	ANN0959	ANN0951	1529	4240
Ha412HOChr01	1000000	ANN0959	ANN0960	1889.5	4648
Ha412HOChr01	1000000	ANN0951	ANN0960	1446.5	4172
Ha412HOChr01	1000000	ANN0955	ANN0959	2162.5	4822
Ha412HOChr01	1000000	ANN0955	ANN0951	1553	4090
Ha412HOChr01	1000000	ANN0955	ANN0960	1514	4494
Ha412HOChr01	10000000	ANN0959	ANN0951	610	2954
Ha412HOChr01	10000000	ANN0959	ANN0960	1084	3346
Ha412HOChr01	10000000	ANN0951	ANN0960	797.5	2908
Ha412HOChr01	10000000	ANN0955	ANN0959	1136.5	3322
Ha412HOChr01	10000000	ANN0955	ANN0951	833	2850
Ha412HOChr01	10000000	ANN0955	ANN0960	816	3254
Ha412HOChr01	100000000	ANN0959	ANN0951	719.5	1696
Ha412HOChr01	100000000	ANN0959	ANN0960	629	1866
Ha412HOChr01	100000000	ANN0951	ANN0960	668.5	1546
Ha412HOChr01	100000000	ANN0955	ANN0959	652	1614
Ha412HOChr01	100000000	ANN0955	ANN0951	542.5	1374
Ha412HOChr01	100000000	ANN0955	ANN0960	499	1526
Ha412HOChr01	101000000	ANN0959	ANN0951	658	2312
Ha412HOChr01	101000000	ANN0959	ANN0960	790.5	2430
Ha412HOChr01	101000000	ANN0951	ANN0960	783.5	2216
Ha412HOChr01	101000000	ANN0955	ANN0959	969	2422
Ha412HOChr01	101000000	ANN0955	ANN0951	817	2198
Ha412HOChr01	101000000	ANN0955	ANN0960	935	2324
Ha412HOChr01	102000000	ANN0959	ANN0951	1126	2746
Ha412HOChr01	102000000	ANN0959	ANN0960	1338.5	2988
Ha412HOChr01	102000000	ANN0951	ANN0960	1142.5	2658
Ha412HOChr01	102000000	ANN0955	ANN0959	1079	2926
Ha412HOChr01	102000000	ANN0955	ANN0951	1180.5	2584
Ha412HOChr01	102000000	ANN0955	ANN0960	820.5	2790
Ha412HOChr01	103000000	ANN0959	ANN0951	882	2814
Ha412HOChr01	103000000	ANN0959	ANN0960	1010.5	3178
Ha412HOChr01	103000000	ANN0951	ANN0960	811.5	2690
