chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	ANN1361	ANN1132	870	2754
Ha412HOChr01	0	PET0677	ANN1361	1617.5	2754
Ha412HOChr01	0	PET0677	ANN1132	1537	2754
Ha412HOChr01	1000000	ANN1361	ANN1132	2008	4564
Ha412HOChr01	1000000	PET0677	ANN1361	2209	4564
Ha412HOChr01	1000000	PET0677	ANN1132	2139	4564
Ha412HOChr01	10000000	ANN1361	ANN1132	1435	3542
Ha412HOChr01	10000000	PET0677	ANN1361	2048.5	3542
Ha412HOChr01	10000000	PET0677	ANN1132	2150	3542
Ha412HOChr01	100000000	ANN1361	ANN1132	246	790
Ha412HOChr01	100000000	PET0677	ANN1361	429	790
Ha412HOChr01	100000000	PET0677	ANN1132	449	790
Ha412HOChr01	101000000	ANN1361	ANN1132	387	1382
Ha412HOChr01	101000000	PET0677	ANN1361	913.5	1382
Ha412HOChr01	101000000	PET0677	ANN1132	914.5	1382
Ha412HOChr01	102000000	ANN1361	ANN1132	1383	3110
Ha412HOChr01	102000000	PET0677	ANN1361	1515	3110
Ha412HOChr01	102000000	PET0677	ANN1132	1604	3110
Ha412HOChr01	103000000	ANN1361	ANN1132	925	2046
Ha412HOChr01	103000000	PET0677	ANN1361	1129.5	2046
Ha412HOChr01	103000000	PET0677	ANN1132	1131.5	2046
Ha412HOChr01	104000000	ANN1361	ANN1132	1297.5	3008
Ha412HOChr01	104000000	PET0677	ANN1361	1753.5	3008
Ha412HOChr01	104000000	PET0677	ANN1132	1742	3008
Ha412HOChr01	105000000	ANN1361	ANN1132	251	1120
Ha412HOChr01	105000000	PET0677	ANN1361	860	1120
Ha412HOChr01	105000000	PET0677	ANN1132	835	1120
Ha412HOChr01	106000000	ANN1361	ANN1132	740	2214
Ha412HOChr01	106000000	PET0677	ANN1361	1414	2214
Ha412HOChr01	106000000	PET0677	ANN1132	1322	2214
Ha412HOChr01	107000000	ANN1361	ANN1132	1120.5	2632
Ha412HOChr01	107000000	PET0677	ANN1361	1558	2632
Ha412HOChr01	107000000	PET0677	ANN1132	1576	2632
Ha412HOChr01	108000000	ANN1361	ANN1132	712	2192
Ha412HOChr01	108000000	PET0677	ANN1361	1299	2192
Ha412HOChr01	108000000	PET0677	ANN1132	1297	2192
Ha412HOChr01	109000000	ANN1361	ANN1132	721.5	2456
Ha412HOChr01	109000000	PET0677	ANN1361	1432.5	2456
Ha412HOChr01	109000000	PET0677	ANN1132	1511.5	2456
Ha412HOChr01	11000000	ANN1361	ANN1132	916	1864
Ha412HOChr01	11000000	PET0677	ANN1361	1065.5	1864
Ha412HOChr01	11000000	PET0677	ANN1132	910	1864
Ha412HOChr01	110000000	ANN1361	ANN1132	499.5	1506
Ha412HOChr01	110000000	PET0677	ANN1361	924.5	1506
Ha412HOChr01	110000000	PET0677	ANN1132	940	1506
Ha412HOChr01	111000000	ANN1361	ANN1132	551.5	1968
Ha412HOChr01	111000000	PET0677	ANN1361	1168	1968
Ha412HOChr01	111000000	PET0677	ANN1132	1123.5	1968
Ha412HOChr01	112000000	ANN1361	ANN1132	908	2912
Ha412HOChr01	112000000	PET0677	ANN1361	1923.5	2912
Ha412HOChr01	112000000	PET0677	ANN1132	1905.5	2912
