chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	ANN1032	ANN1031	1383.5	4278
Ha412HOChr01	0	ANN1032	ANN1040	1550.5	4390
Ha412HOChr01	0	ANN1031	ANN1040	1787.5	4262
Ha412HOChr01	0	ANN1036	ANN1032	1059	4218
Ha412HOChr01	0	ANN1036	ANN1031	1580	4104
Ha412HOChr01	0	ANN1036	ANN1040	1103	4248
Ha412HOChr01	1000000	ANN1032	ANN1031	1180.5	3780
Ha412HOChr01	1000000	ANN1032	ANN1040	1385	3792
Ha412HOChr01	1000000	ANN1031	ANN1040	1856	3950
Ha412HOChr01	1000000	ANN1036	ANN1032	768.5	3694
Ha412HOChr01	1000000	ANN1036	ANN1031	1601.5	3696
Ha412HOChr01	1000000	ANN1036	ANN1040	1121	3784
Ha412HOChr01	10000000	ANN1032	ANN1031	1468	4094
Ha412HOChr01	10000000	ANN1032	ANN1040	1616.5	4168
Ha412HOChr01	10000000	ANN1031	ANN1040	1129	4032
Ha412HOChr01	10000000	ANN1036	ANN1032	1241	4060
Ha412HOChr01	10000000	ANN1036	ANN1031	975	3952
Ha412HOChr01	10000000	ANN1036	ANN1040	1072	3998
Ha412HOChr01	100000000	ANN1032	ANN1031	217	1540
Ha412HOChr01	100000000	ANN1032	ANN1040	413	1390
Ha412HOChr01	100000000	ANN1031	ANN1040	398	1326
Ha412HOChr01	100000000	ANN1036	ANN1032	335	1528
Ha412HOChr01	100000000	ANN1036	ANN1031	296	1450
Ha412HOChr01	100000000	ANN1036	ANN1040	406.5	1300
Ha412HOChr01	101000000	ANN1032	ANN1031	578	1968
Ha412HOChr01	101000000	ANN1032	ANN1040	678	1996
Ha412HOChr01	101000000	ANN1031	ANN1040	702	1964
Ha412HOChr01	101000000	ANN1036	ANN1032	611	1934
Ha412HOChr01	101000000	ANN1036	ANN1031	678.5	1874
Ha412HOChr01	101000000	ANN1036	ANN1040	624	1942
Ha412HOChr01	102000000	ANN1032	ANN1031	989	3172
Ha412HOChr01	102000000	ANN1032	ANN1040	1507.5	3256
Ha412HOChr01	102000000	ANN1031	ANN1040	1525.5	3262
Ha412HOChr01	102000000	ANN1036	ANN1032	1143.5	3094
Ha412HOChr01	102000000	ANN1036	ANN1031	1440	3088
Ha412HOChr01	102000000	ANN1036	ANN1040	1061	3234
Ha412HOChr01	103000000	ANN1032	ANN1031	1004	2642
Ha412HOChr01	103000000	ANN1032	ANN1040	1061.5	2900
Ha412HOChr01	103000000	ANN1031	ANN1040	747.5	2698
Ha412HOChr01	103000000	ANN1036	ANN1032	963.5	2762
Ha412HOChr01	103000000	ANN1036	ANN1031	690	2576
Ha412HOChr01	103000000	ANN1036	ANN1040	586	2786
Ha412HOChr01	104000000	ANN1032	ANN1031	1197.5	3512
Ha412HOChr01	104000000	ANN1032	ANN1040	1277	3250
Ha412HOChr01	104000000	ANN1031	ANN1040	1406.5	3436
Ha412HOChr01	104000000	ANN1036	ANN1032	1091.5	3430
Ha412HOChr01	104000000	ANN1036	ANN1031	1345	3502
Ha412HOChr01	104000000	ANN1036	ANN1040	1049.5	3236
Ha412HOChr01	105000000	ANN1032	ANN1031	923.5	2530
Ha412HOChr01	105000000	ANN1032	ANN1040	1025	2600
Ha412HOChr01	105000000	ANN1031	ANN1040	997.5	2562
Ha412HOChr01	105000000	ANN1036	ANN1032	931.5	2542
Ha412HOChr01	105000000	ANN1036	ANN1031	870	2458
Ha412HOChr01	105000000	ANN1036	ANN1040	880	2558
Ha412HOChr01	106000000	ANN1032	ANN1031	830	2686
Ha412HOChr01	106000000	ANN1032	ANN1040	882	2684
Ha412HOChr01	106000000	ANN1031	ANN1040	851	2648
Ha412HOChr01	106000000	ANN1036	ANN1032	1094.5	2564
Ha412HOChr01	106000000	ANN1036	ANN1031	1040.5	2540
Ha412HOChr01	106000000	ANN1036	ANN1040	841	2560
Ha412HOChr01	107000000	ANN1032	ANN1031	797	2854
Ha412HOChr01	107000000	ANN1032	ANN1040	1164	2992
Ha412HOChr01	107000000	ANN1031	ANN1040	1099.5	2914
Ha412HOChr01	107000000	ANN1036	ANN1032	1183	2848
Ha412HOChr01	107000000	ANN1036	ANN1031	1142	2792
Ha412HOChr01	107000000	ANN1036	ANN1040	1062	2958
Ha412HOChr01	108000000	ANN1032	ANN1031	1181	4330
Ha412HOChr01	108000000	ANN1032	ANN1040	1333.5	4446
Ha412HOChr01	108000000	ANN1031	ANN1040	1068.5	4330
Ha412HOChr01	108000000	ANN1036	ANN1032	1415.5	4264
Ha412HOChr01	108000000	ANN1036	ANN1031	1286	4190
Ha412HOChr01	108000000	ANN1036	ANN1040	1266	4286
Ha412HOChr01	109000000	ANN1032	ANN1031	1109	3434
Ha412HOChr01	109000000	ANN1032	ANN1040	1013.5	3320
Ha412HOChr01	109000000	ANN1031	ANN1040	1199.5	3274
Ha412HOChr01	109000000	ANN1036	ANN1032	952	3222
Ha412HOChr01	109000000	ANN1036	ANN1031	1135	3188
Ha412HOChr01	109000000	ANN1036	ANN1040	280	3244
Ha412HOChr01	11000000	ANN1032	ANN1031	1037	2362
Ha412HOChr01	11000000	ANN1032	ANN1040	1253.5	2550
Ha412HOChr01	11000000	ANN1031	ANN1040	1018	2394
Ha412HOChr01	11000000	ANN1036	ANN1032	1038	2380
Ha412HOChr01	11000000	ANN1036	ANN1031	85	2334
Ha412HOChr01	11000000	ANN1036	ANN1040	1052.5	2432
Ha412HOChr01	110000000	ANN1032	ANN1031	884	2678
Ha412HOChr01	110000000	ANN1032	ANN1040	955	2810
Ha412HOChr01	110000000	ANN1031	ANN1040	1082.5	2676
Ha412HOChr01	110000000	ANN1036	ANN1032	1086.5	2690
Ha412HOChr01	110000000	ANN1036	ANN1031	1017	2604
Ha412HOChr01	110000000	ANN1036	ANN1040	427.5	2756
Ha412HOChr01	111000000	ANN1032	ANN1031	1037.5	2334
Ha412HOChr01	111000000	ANN1032	ANN1040	848.5	2416
Ha412HOChr01	111000000	ANN1031	ANN1040	765.5	2346
Ha412HOChr01	111000000	ANN1036	ANN1032	869.5	2354
Ha412HOChr01	111000000	ANN1036	ANN1031	851	2256
Ha412HOChr01	111000000	ANN1036	ANN1040	474.5	2340
Ha412HOChr01	112000000	ANN1032	ANN1031	1185.5	3268
Ha412HOChr01	112000000	ANN1032	ANN1040	1311	3290
Ha412HOChr01	112000000	ANN1031	ANN1040	1215	3322
Ha412HOChr01	112000000	ANN1036	ANN1032	1288.5	3294
Ha412HOChr01	112000000	ANN1036	ANN1031	1219	3320
Ha412HOChr01	112000000	ANN1036	ANN1040	757.5	3354
Ha412HOChr01	113000000	ANN1032	ANN1031	1441.5	4602
Ha412HOChr01	113000000	ANN1032	ANN1040	1818.5	4762
Ha412HOChr01	113000000	ANN1031	ANN1040	1487.5	4616
Ha412HOChr01	113000000	ANN1036	ANN1032	2050	4542
Ha412HOChr01	113000000	ANN1036	ANN1031	1845	4428
Ha412HOChr01	113000000	ANN1036	ANN1040	1374	4584
Ha412HOChr01	114000000	ANN1032	ANN1031	1575	4094
Ha412HOChr01	114000000	ANN1032	ANN1040	1537	4236
Ha412HOChr01	114000000	ANN1031	ANN1040	1577	4242
Ha412HOChr01	114000000	ANN1036	ANN1032	1701	4144
Ha412HOChr01	114000000	ANN1036	ANN1031	1509.5	4170
Ha412HOChr01	114000000	ANN1036	ANN1040	1201.5	4310
