chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	HT199_MK1-14	HT038_MK1-31	1772	4280
Ha412HOChr01	0	HT199_MK1-14	HT62_MK1-20	1160.5	3412
Ha412HOChr01	0	HT038_MK1-31	HT62_MK1-20	1549	3586
Ha412HOChr01	0	HT174_MK1-9	HT199_MK1-14	1794.5	3864
Ha412HOChr01	0	HT174_MK1-9	HT038_MK1-31	2080	4186
Ha412HOChr01	0	HT174_MK1-9	HT62_MK1-20	910.5	3278
Ha412HOChr01	1000000	HT199_MK1-14	HT038_MK1-31	1568	3344
Ha412HOChr01	1000000	HT199_MK1-14	HT62_MK1-20	1104	2782
Ha412HOChr01	1000000	HT038_MK1-31	HT62_MK1-20	1398	2852
Ha412HOChr01	1000000	HT174_MK1-9	HT199_MK1-14	1372.5	3178
Ha412HOChr01	1000000	HT174_MK1-9	HT038_MK1-31	1406	3342
Ha412HOChr01	1000000	HT174_MK1-9	HT62_MK1-20	802	2648
Ha412HOChr01	10000000	HT199_MK1-14	HT038_MK1-31	2002	3696
Ha412HOChr01	10000000	HT199_MK1-14	HT62_MK1-20	1244	3314
Ha412HOChr01	10000000	HT038_MK1-31	HT62_MK1-20	2244	3396
Ha412HOChr01	10000000	HT174_MK1-9	HT199_MK1-14	1794.5	3382
Ha412HOChr01	10000000	HT174_MK1-9	HT038_MK1-31	1208.5	3608
Ha412HOChr01	10000000	HT174_MK1-9	HT62_MK1-20	1622.5	3130
Ha412HOChr01	100000000	HT199_MK1-14	HT038_MK1-31	326	1252
Ha412HOChr01	100000000	HT199_MK1-14	HT62_MK1-20	595	952
Ha412HOChr01	100000000	HT038_MK1-31	HT62_MK1-20	660.5	1056
Ha412HOChr01	100000000	HT174_MK1-9	HT199_MK1-14	450	1136
Ha412HOChr01	100000000	HT174_MK1-9	HT038_MK1-31	312	1272
Ha412HOChr01	100000000	HT174_MK1-9	HT62_MK1-20	600	950
Ha412HOChr01	101000000	HT199_MK1-14	HT038_MK1-31	852	1920
Ha412HOChr01	101000000	HT199_MK1-14	HT62_MK1-20	568	1350
Ha412HOChr01	101000000	HT038_MK1-31	HT62_MK1-20	647.5	1514
Ha412HOChr01	101000000	HT174_MK1-9	HT199_MK1-14	622	1646
Ha412HOChr01	101000000	HT174_MK1-9	HT038_MK1-31	532	1890
Ha412HOChr01	101000000	HT174_MK1-9	HT62_MK1-20	481	1336
Ha412HOChr01	102000000	HT199_MK1-14	HT038_MK1-31	1445.5	2350
Ha412HOChr01	102000000	HT199_MK1-14	HT62_MK1-20	824	1920
Ha412HOChr01	102000000	HT038_MK1-31	HT62_MK1-20	1003	2180
Ha412HOChr01	102000000	HT174_MK1-9	HT199_MK1-14	1064	2210
Ha412HOChr01	102000000	HT174_MK1-9	HT038_MK1-31	1145	2566
Ha412HOChr01	102000000	HT174_MK1-9	HT62_MK1-20	772	2094
Ha412HOChr01	103000000	HT199_MK1-14	HT038_MK1-31	1311	2342
Ha412HOChr01	103000000	HT199_MK1-14	HT62_MK1-20	1003.5	1758
Ha412HOChr01	103000000	HT038_MK1-31	HT62_MK1-20	558.5	2388
Ha412HOChr01	103000000	HT174_MK1-9	HT199_MK1-14	1125	2034
Ha412HOChr01	103000000	HT174_MK1-9	HT038_MK1-31	1544	2798
Ha412HOChr01	103000000	HT174_MK1-9	HT62_MK1-20	1145.5	2170
Ha412HOChr01	104000000	HT199_MK1-14	HT038_MK1-31	1679	2680
Ha412HOChr01	104000000	HT199_MK1-14	HT62_MK1-20	1291	2348
Ha412HOChr01	104000000	HT038_MK1-31	HT62_MK1-20	812	2558
Ha412HOChr01	104000000	HT174_MK1-9	HT199_MK1-14	1680.5	2712
Ha412HOChr01	104000000	HT174_MK1-9	HT038_MK1-31	1103	2980
Ha412HOChr01	104000000	HT174_MK1-9	HT62_MK1-20	956.5	2572
Ha412HOChr01	105000000	HT199_MK1-14	HT038_MK1-31	549	1258
Ha412HOChr01	105000000	HT199_MK1-14	HT62_MK1-20	484	1100
Ha412HOChr01	105000000	HT038_MK1-31	HT62_MK1-20	292	1282
Ha412HOChr01	105000000	HT174_MK1-9	HT199_MK1-14	647	1236
Ha412HOChr01	105000000	HT174_MK1-9	HT038_MK1-31	588	1508
Ha412HOChr01	105000000	HT174_MK1-9	HT62_MK1-20	421	1272
Ha412HOChr01	106000000	HT199_MK1-14	HT038_MK1-31	718	2278
Ha412HOChr01	106000000	HT199_MK1-14	HT62_MK1-20	820.5	1732
Ha412HOChr01	106000000	HT038_MK1-31	HT62_MK1-20	798	1916
Ha412HOChr01	106000000	HT174_MK1-9	HT199_MK1-14	838	2154
Ha412HOChr01	106000000	HT174_MK1-9	HT038_MK1-31	1054	2406
Ha412HOChr01	106000000	HT174_MK1-9	HT62_MK1-20	971	1824
Ha412HOChr01	107000000	HT199_MK1-14	HT038_MK1-31	1094	2426
Ha412HOChr01	107000000	HT199_MK1-14	HT62_MK1-20	779	1836
Ha412HOChr01	107000000	HT038_MK1-31	HT62_MK1-20	954	2178
Ha412HOChr01	107000000	HT174_MK1-9	HT199_MK1-14	1004.5	2308
Ha412HOChr01	107000000	HT174_MK1-9	HT038_MK1-31	1390	2666
Ha412HOChr01	107000000	HT174_MK1-9	HT62_MK1-20	917	2034
Ha412HOChr01	108000000	HT199_MK1-14	HT038_MK1-31	2392.5	3214
Ha412HOChr01	108000000	HT199_MK1-14	HT62_MK1-20	1152	2420
Ha412HOChr01	108000000	HT038_MK1-31	HT62_MK1-20	1571	2772
Ha412HOChr01	108000000	HT174_MK1-9	HT199_MK1-14	2336	3146
Ha412HOChr01	108000000	HT174_MK1-9	HT038_MK1-31	179	3510
Ha412HOChr01	108000000	HT174_MK1-9	HT62_MK1-20	1508	2704
Ha412HOChr01	109000000	HT199_MK1-14	HT038_MK1-31	1742.5	3018
Ha412HOChr01	109000000	HT199_MK1-14	HT62_MK1-20	1048	2296
Ha412HOChr01	109000000	HT038_MK1-31	HT62_MK1-20	1255	2556
Ha412HOChr01	109000000	HT174_MK1-9	HT199_MK1-14	1715	2886
Ha412HOChr01	109000000	HT174_MK1-9	HT038_MK1-31	673.5	3140
Ha412HOChr01	109000000	HT174_MK1-9	HT62_MK1-20	1291	2442
Ha412HOChr01	11000000	HT199_MK1-14	HT038_MK1-31	832.5	2144
Ha412HOChr01	11000000	HT199_MK1-14	HT62_MK1-20	599	1738
Ha412HOChr01	11000000	HT038_MK1-31	HT62_MK1-20	174	1974
Ha412HOChr01	11000000	HT174_MK1-9	HT199_MK1-14	948.5	1970
Ha412HOChr01	11000000	HT174_MK1-9	HT038_MK1-31	840	2194
Ha412HOChr01	11000000	HT174_MK1-9	HT62_MK1-20	677	1788
Ha412HOChr01	110000000	HT199_MK1-14	HT038_MK1-31	825.5	2336
Ha412HOChr01	110000000	HT199_MK1-14	HT62_MK1-20	816	1868
Ha412HOChr01	110000000	HT038_MK1-31	HT62_MK1-20	972	2150
Ha412HOChr01	110000000	HT174_MK1-9	HT199_MK1-14	952.5	2170
Ha412HOChr01	110000000	HT174_MK1-9	HT038_MK1-31	1009	2544
Ha412HOChr01	110000000	HT174_MK1-9	HT62_MK1-20	913	2048
Ha412HOChr01	111000000	HT199_MK1-14	HT038_MK1-31	1043	1686
Ha412HOChr01	111000000	HT199_MK1-14	HT62_MK1-20	695	1284
Ha412HOChr01	111000000	HT038_MK1-31	HT62_MK1-20	665.5	1406
Ha412HOChr01	111000000	HT174_MK1-9	HT199_MK1-14	976	1534
Ha412HOChr01	111000000	HT174_MK1-9	HT038_MK1-31	363.5	1666
Ha412HOChr01	111000000	HT174_MK1-9	HT62_MK1-20	559.5	1308
Ha412HOChr01	112000000	HT199_MK1-14	HT038_MK1-31	1117	2672
Ha412HOChr01	112000000	HT199_MK1-14	HT62_MK1-20	895.5	2082
Ha412HOChr01	112000000	HT038_MK1-31	HT62_MK1-20	903.5	2168
Ha412HOChr01	112000000	HT174_MK1-9	HT199_MK1-14	1233.5	2428
Ha412HOChr01	112000000	HT174_MK1-9	HT038_MK1-31	688	2508
Ha412HOChr01	112000000	HT174_MK1-9	HT62_MK1-20	763.5	1936
Ha412HOChr01	113000000	HT199_MK1-14	HT038_MK1-31	1334	3418
Ha412HOChr01	113000000	HT199_MK1-14	HT62_MK1-20	1203.5	2832
Ha412HOChr01	113000000	HT038_MK1-31	HT62_MK1-20	1151	2848
Ha412HOChr01	113000000	HT174_MK1-9	HT199_MK1-14	1515	3380
Ha412HOChr01	113000000	HT174_MK1-9	HT038_MK1-31	1750	3346
Ha412HOChr01	113000000	HT174_MK1-9	HT62_MK1-20	1318	2814
Ha412HOChr01	114000000	HT199_MK1-14	HT038_MK1-31	1528.5	3756
Ha412HOChr01	114000000	HT199_MK1-14	HT62_MK1-20	1112	2712
Ha412HOChr01	114000000	HT038_MK1-31	HT62_MK1-20	1441	3142
Ha412HOChr01	114000000	HT174_MK1-9	HT199_MK1-14	1281.5	3062
Ha412HOChr01	114000000	HT174_MK1-9	HT038_MK1-31	1819.5	3422
Ha412HOChr01	114000000	HT174_MK1-9	HT62_MK1-20	1176.5	2542
Ha412HOChr01	115000000	HT199_MK1-14	HT038_MK1-31	1280.5	3798
Ha412HOChr01	115000000	HT199_MK1-14	HT62_MK1-20	1147.5	2994
Ha412HOChr01	115000000	HT038_MK1-31	HT62_MK1-20	1543	3196
Ha412HOChr01	115000000	HT174_MK1-9	HT199_MK1-14	1650.5	3298
Ha412HOChr01	115000000	HT174_MK1-9	HT038_MK1-31	1882	3650
Ha412HOChr01	115000000	HT174_MK1-9	HT62_MK1-20	1254	2836
Ha412HOChr01	116000000	HT199_MK1-14	HT038_MK1-31	1046	2834
Ha412HOChr01	116000000	HT199_MK1-14	HT62_MK1-20	851	2178
Ha412HOChr01	116000000	HT038_MK1-31	HT62_MK1-20	1169.5	2448
Ha412HOChr01	116000000	HT174_MK1-9	HT199_MK1-14	1213	2612
Ha412HOChr01	116000000	HT174_MK1-9	HT038_MK1-31	1269	2994
Ha412HOChr01	116000000	HT174_MK1-9	HT62_MK1-20	905	2270
Ha412HOChr01	117000000	HT199_MK1-14	HT038_MK1-31	2410.5	5214
Ha412HOChr01	117000000	HT199_MK1-14	HT62_MK1-20	1223	4058
Ha412HOChr01	117000000	HT038_MK1-31	HT62_MK1-20	2297	4430
Ha412HOChr01	117000000	HT174_MK1-9	HT199_MK1-14	2226	4752
Ha412HOChr01	117000000	HT174_MK1-9	HT038_MK1-31	2613	5268
Ha412HOChr01	117000000	HT174_MK1-9	HT62_MK1-20	1646	4098
Ha412HOChr01	118000000	HT199_MK1-14	HT038_MK1-31	2281	4602
Ha412HOChr01	118000000	HT199_MK1-14	HT62_MK1-20	1640	3630
Ha412HOChr01	118000000	HT038_MK1-31	HT62_MK1-20	1607	4406
Ha412HOChr01	118000000	HT174_MK1-9	HT199_MK1-14	1921.5	4052
Ha412HOChr01	118000000	HT174_MK1-9	HT038_MK1-31	2496	4918
Ha412HOChr01	118000000	HT174_MK1-9	HT62_MK1-20	1961	3874
Ha412HOChr01	119000000	HT199_MK1-14	HT038_MK1-31	1493.5	2962
Ha412HOChr01	119000000	HT199_MK1-14	HT62_MK1-20	1004	2354
Ha412HOChr01	119000000	HT038_MK1-31	HT62_MK1-20	1034	2666
Ha412HOChr01	119000000	HT174_MK1-9	HT199_MK1-14	1262	2722
Ha412HOChr01	119000000	HT174_MK1-9	HT038_MK1-31	1457	3098
Ha412HOChr01	119000000	HT174_MK1-9	HT62_MK1-20	1014	2438
Ha412HOChr01	12000000	HT199_MK1-14	HT038_MK1-31	1524	2436
Ha412HOChr01	12000000	HT199_MK1-14	HT62_MK1-20	753	1816
Ha412HOChr01	12000000	HT038_MK1-31	HT62_MK1-20	784	1918
Ha412HOChr01	12000000	HT174_MK1-9	HT199_MK1-14	981	2178
