chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	ANN1063	ANN1220	1582	4980
Ha412HOChr01	0	ARG0010	ANN1063	2927.5	4980
Ha412HOChr01	0	ARG0010	ANN1220	2856	4980
Ha412HOChr01	1000000	ANN1063	ANN1220	2108.5	5270
Ha412HOChr01	1000000	ARG0010	ANN1063	2600.5	5270
Ha412HOChr01	1000000	ARG0010	ANN1220	2356.5	5270
Ha412HOChr01	10000000	ANN1063	ANN1220	1776	4324
Ha412HOChr01	10000000	ARG0010	ANN1063	2300.5	4324
Ha412HOChr01	10000000	ARG0010	ANN1220	2368	4324
Ha412HOChr01	100000000	ANN1063	ANN1220	778.5	1578
Ha412HOChr01	100000000	ARG0010	ANN1063	637	1578
Ha412HOChr01	100000000	ARG0010	ANN1220	885.5	1578
Ha412HOChr01	101000000	ANN1063	ANN1220	840.5	2602
Ha412HOChr01	101000000	ARG0010	ANN1063	1084	2602
Ha412HOChr01	101000000	ARG0010	ANN1220	1093.5	2602
Ha412HOChr01	102000000	ANN1063	ANN1220	1518	3560
Ha412HOChr01	102000000	ARG0010	ANN1063	1615	3560
Ha412HOChr01	102000000	ARG0010	ANN1220	1557.5	3560
Ha412HOChr01	103000000	ANN1063	ANN1220	1111.5	2880
Ha412HOChr01	103000000	ARG0010	ANN1063	1236.5	2880
Ha412HOChr01	103000000	ARG0010	ANN1220	1454	2880
Ha412HOChr01	104000000	ANN1063	ANN1220	2304	5030
Ha412HOChr01	104000000	ARG0010	ANN1063	2204	5030
Ha412HOChr01	104000000	ARG0010	ANN1220	2159	5030
Ha412HOChr01	105000000	ANN1063	ANN1220	598.5	2150
Ha412HOChr01	105000000	ARG0010	ANN1063	1087	2150
Ha412HOChr01	105000000	ARG0010	ANN1220	1196.5	2150
Ha412HOChr01	106000000	ANN1063	ANN1220	1362.5	4008
Ha412HOChr01	106000000	ARG0010	ANN1063	1990.5	4008
Ha412HOChr01	106000000	ARG0010	ANN1220	2065	4008
Ha412HOChr01	107000000	ANN1063	ANN1220	1130	3750
Ha412HOChr01	107000000	ARG0010	ANN1063	1715	3750
Ha412HOChr01	107000000	ARG0010	ANN1220	1747	3750
Ha412HOChr01	108000000	ANN1063	ANN1220	1660	5088
Ha412HOChr01	108000000	ARG0010	ANN1063	2089.5	5088
Ha412HOChr01	108000000	ARG0010	ANN1220	1794	5088
Ha412HOChr01	109000000	ANN1063	ANN1220	1455	4760
Ha412HOChr01	109000000	ARG0010	ANN1063	2056.5	4760
Ha412HOChr01	109000000	ARG0010	ANN1220	2143	4760
Ha412HOChr01	11000000	ANN1063	ANN1220	1037.5	3200
Ha412HOChr01	11000000	ARG0010	ANN1063	1685	3200
Ha412HOChr01	11000000	ARG0010	ANN1220	1627	3200
Ha412HOChr01	110000000	ANN1063	ANN1220	1223	3160
Ha412HOChr01	110000000	ARG0010	ANN1063	1585.5	3160
Ha412HOChr01	110000000	ARG0010	ANN1220	1664.5	3160
Ha412HOChr01	111000000	ANN1063	ANN1220	889.5	2526
Ha412HOChr01	111000000	ARG0010	ANN1063	1485	2526
Ha412HOChr01	111000000	ARG0010	ANN1220	1230	2526
Ha412HOChr01	112000000	ANN1063	ANN1220	1244.5	3510
Ha412HOChr01	112000000	ARG0010	ANN1063	1534.5	3510
Ha412HOChr01	112000000	ARG0010	ANN1220	1642.5	3510
Ha412HOChr01	113000000	ANN1063	ANN1220	2202.5	5254
Ha412HOChr01	113000000	ARG0010	ANN1063	2658	5254
Ha412HOChr01	113000000	ARG0010	ANN1220	2451	5254
