chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	ANN1028	ANN1022	1716	4266
Ha412HOChr01	0	ANN1028	ANN1026	1415	4246
Ha412HOChr01	0	ANN1022	ANN1026	1772.5	4234
Ha412HOChr01	0	ANN1030	ANN1028	1417	4258
Ha412HOChr01	0	ANN1030	ANN1022	1695.5	4226
Ha412HOChr01	0	ANN1030	ANN1026	1894.5	4196
Ha412HOChr01	1000000	ANN1028	ANN1022	1625.5	4200
Ha412HOChr01	1000000	ANN1028	ANN1026	1412	4394
Ha412HOChr01	1000000	ANN1022	ANN1026	1455.5	4312
Ha412HOChr01	1000000	ANN1030	ANN1028	1395.5	4246
Ha412HOChr01	1000000	ANN1030	ANN1022	1746.5	4136
Ha412HOChr01	1000000	ANN1030	ANN1026	1858	4320
Ha412HOChr01	10000000	ANN1028	ANN1022	3103	4490
Ha412HOChr01	10000000	ANN1028	ANN1026	1559.5	4648
Ha412HOChr01	10000000	ANN1022	ANN1026	2042	4588
Ha412HOChr01	10000000	ANN1030	ANN1028	2174.5	4606
Ha412HOChr01	10000000	ANN1030	ANN1022	1909.5	4474
Ha412HOChr01	10000000	ANN1030	ANN1026	2060	4580
Ha412HOChr01	100000000	ANN1028	ANN1022	437	1630
Ha412HOChr01	100000000	ANN1028	ANN1026	493	1694
Ha412HOChr01	100000000	ANN1022	ANN1026	272	1678
Ha412HOChr01	100000000	ANN1030	ANN1028	422.5	1304
Ha412HOChr01	100000000	ANN1030	ANN1022	361	1308
Ha412HOChr01	100000000	ANN1030	ANN1026	386	1318
Ha412HOChr01	101000000	ANN1028	ANN1022	741.5	2442
Ha412HOChr01	101000000	ANN1028	ANN1026	775	2458
Ha412HOChr01	101000000	ANN1022	ANN1026	721	2362
Ha412HOChr01	101000000	ANN1030	ANN1028	737	2430
Ha412HOChr01	101000000	ANN1030	ANN1022	622.5	2398
Ha412HOChr01	101000000	ANN1030	ANN1026	791	2358
Ha412HOChr01	102000000	ANN1028	ANN1022	1110.5	2734
Ha412HOChr01	102000000	ANN1028	ANN1026	1041.5	2662
Ha412HOChr01	102000000	ANN1022	ANN1026	864	2648
Ha412HOChr01	102000000	ANN1030	ANN1028	977	2820
Ha412HOChr01	102000000	ANN1030	ANN1022	1120.5	2754
Ha412HOChr01	102000000	ANN1030	ANN1026	985	2658
Ha412HOChr01	103000000	ANN1028	ANN1022	944.5	2836
Ha412HOChr01	103000000	ANN1028	ANN1026	824.5	2942
Ha412HOChr01	103000000	ANN1022	ANN1026	719.5	2876
Ha412HOChr01	103000000	ANN1030	ANN1028	1021	2784
Ha412HOChr01	103000000	ANN1030	ANN1022	764.5	2726
Ha412HOChr01	103000000	ANN1030	ANN1026	728	2740
Ha412HOChr01	104000000	ANN1028	ANN1022	1096	3650
Ha412HOChr01	104000000	ANN1028	ANN1026	1365.5	3744
Ha412HOChr01	104000000	ANN1022	ANN1026	1270	3730
Ha412HOChr01	104000000	ANN1030	ANN1028	1320	3656
Ha412HOChr01	104000000	ANN1030	ANN1022	1419.5	3560
Ha412HOChr01	104000000	ANN1030	ANN1026	1525.5	3784
Ha412HOChr01	105000000	ANN1028	ANN1022	862	2328
Ha412HOChr01	105000000	ANN1028	ANN1026	586.5	2496
Ha412HOChr01	105000000	ANN1022	ANN1026	812	2370
Ha412HOChr01	105000000	ANN1030	ANN1028	608	2434
Ha412HOChr01	105000000	ANN1030	ANN1022	817.5	2322
Ha412HOChr01	105000000	ANN1030	ANN1026	610	2454
Ha412HOChr01	106000000	ANN1028	ANN1022	974.5	2770
Ha412HOChr01	106000000	ANN1028	ANN1026	1116	2782
Ha412HOChr01	106000000	ANN1022	ANN1026	1077	2756
Ha412HOChr01	106000000	ANN1030	ANN1028	954	2676
Ha412HOChr01	106000000	ANN1030	ANN1022	872	2658
Ha412HOChr01	106000000	ANN1030	ANN1026	910	2762
Ha412HOChr01	107000000	ANN1028	ANN1022	505	2612
Ha412HOChr01	107000000	ANN1028	ANN1026	936.5	2642
Ha412HOChr01	107000000	ANN1022	ANN1026	1062	2646
Ha412HOChr01	107000000	ANN1030	ANN1028	834	2528
Ha412HOChr01	107000000	ANN1030	ANN1022	872	2544
Ha412HOChr01	107000000	ANN1030	ANN1026	1099	2610
Ha412HOChr01	108000000	ANN1028	ANN1022	1005	3412
Ha412HOChr01	108000000	ANN1028	ANN1026	868.5	3556
Ha412HOChr01	108000000	ANN1022	ANN1026	1092	3530
Ha412HOChr01	108000000	ANN1030	ANN1028	982	3386
Ha412HOChr01	108000000	ANN1030	ANN1022	952.5	3410
Ha412HOChr01	108000000	ANN1030	ANN1026	1056	3490
Ha412HOChr01	109000000	ANN1028	ANN1022	633.5	2774
Ha412HOChr01	109000000	ANN1028	ANN1026	356	2864
Ha412HOChr01	109000000	ANN1022	ANN1026	540	2820
Ha412HOChr01	109000000	ANN1030	ANN1028	972.5	2858
Ha412HOChr01	109000000	ANN1030	ANN1022	1081.5	2874
