chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	ANN1204	ANN1201	1210.5	4362
Ha412HOChr01	0	ANN1204	ANN1202	1544.5	4494
Ha412HOChr01	0	ANN1201	ANN1202	1480	4380
Ha412HOChr01	0	ANN1208	ANN1204	1477.5	4248
Ha412HOChr01	0	ANN1208	ANN1201	1383	4130
Ha412HOChr01	0	ANN1208	ANN1202	1750.5	4262
Ha412HOChr01	1000000	ANN1204	ANN1201	1407	4776
Ha412HOChr01	1000000	ANN1204	ANN1202	1590	4872
Ha412HOChr01	1000000	ANN1201	ANN1202	1402.5	4684
Ha412HOChr01	1000000	ANN1208	ANN1204	2095.5	4954
Ha412HOChr01	1000000	ANN1208	ANN1201	1956.5	4778
Ha412HOChr01	1000000	ANN1208	ANN1202	2119.5	4842
Ha412HOChr01	10000000	ANN1204	ANN1201	2128.5	4260
Ha412HOChr01	10000000	ANN1204	ANN1202	2111.5	4428
Ha412HOChr01	10000000	ANN1201	ANN1202	552	4310
Ha412HOChr01	10000000	ANN1208	ANN1204	1675.5	4178
Ha412HOChr01	10000000	ANN1208	ANN1201	1918	4030
Ha412HOChr01	10000000	ANN1208	ANN1202	1883	4186
Ha412HOChr01	100000000	ANN1204	ANN1201	757	1734
Ha412HOChr01	100000000	ANN1204	ANN1202	555.5	1514
Ha412HOChr01	100000000	ANN1201	ANN1202	544	1468
Ha412HOChr01	100000000	ANN1208	ANN1204	578.5	1662
Ha412HOChr01	100000000	ANN1208	ANN1201	391.5	1596
Ha412HOChr01	100000000	ANN1208	ANN1202	585.5	1400
Ha412HOChr01	101000000	ANN1204	ANN1201	843.5	1986
Ha412HOChr01	101000000	ANN1204	ANN1202	716	1954
Ha412HOChr01	101000000	ANN1201	ANN1202	667.5	2044
Ha412HOChr01	101000000	ANN1208	ANN1204	568	1984
Ha412HOChr01	101000000	ANN1208	ANN1201	568	2086
Ha412HOChr01	101000000	ANN1208	ANN1202	791.5	2024
Ha412HOChr01	102000000	ANN1204	ANN1201	1261	2970
Ha412HOChr01	102000000	ANN1204	ANN1202	1314	3010
Ha412HOChr01	102000000	ANN1201	ANN1202	1032	2886
Ha412HOChr01	102000000	ANN1208	ANN1204	877.5	3008
Ha412HOChr01	102000000	ANN1208	ANN1201	1205	2842
Ha412HOChr01	102000000	ANN1208	ANN1202	1233.5	2940
Ha412HOChr01	103000000	ANN1204	ANN1201	1227	3226
Ha412HOChr01	103000000	ANN1204	ANN1202	1419.5	3202
Ha412HOChr01	103000000	ANN1201	ANN1202	861.5	3010
Ha412HOChr01	103000000	ANN1208	ANN1204	846	3350
Ha412HOChr01	103000000	ANN1208	ANN1201	1207	3164
Ha412HOChr01	103000000	ANN1208	ANN1202	1315.5	3182
