chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	ANN0956	ANN1247	1239.5	4800
Ha412HOChr01	0	DIV_1956	ANN0956	2325	4800
Ha412HOChr01	0	DIV_1956	ANN1247	2274.5	4800
Ha412HOChr01	1000000	ANN0956	ANN1247	2103.5	5034
Ha412HOChr01	1000000	DIV_1956	ANN0956	2346.5	5034
Ha412HOChr01	1000000	DIV_1956	ANN1247	2286	5034
Ha412HOChr01	10000000	ANN0956	ANN1247	1629.5	3588
Ha412HOChr01	10000000	DIV_1956	ANN0956	1876	3588
Ha412HOChr01	10000000	DIV_1956	ANN1247	1926.5	3588
Ha412HOChr01	100000000	ANN0956	ANN1247	371.5	1140
Ha412HOChr01	100000000	DIV_1956	ANN0956	582.5	1140
Ha412HOChr01	100000000	DIV_1956	ANN1247	579.5	1140
Ha412HOChr01	101000000	ANN0956	ANN1247	539.5	1908
Ha412HOChr01	101000000	DIV_1956	ANN0956	1056	1908
Ha412HOChr01	101000000	DIV_1956	ANN1247	1113	1908
Ha412HOChr01	102000000	ANN0956	ANN1247	1397.5	3046
Ha412HOChr01	102000000	DIV_1956	ANN0956	1416.5	3046
Ha412HOChr01	102000000	DIV_1956	ANN1247	1397	3046
Ha412HOChr01	103000000	ANN0956	ANN1247	946	2644
Ha412HOChr01	103000000	DIV_1956	ANN0956	1404.5	2644
Ha412HOChr01	103000000	DIV_1956	ANN1247	1302.5	2644
Ha412HOChr01	104000000	ANN0956	ANN1247	1556	4160
Ha412HOChr01	104000000	DIV_1956	ANN0956	2157.5	4160
Ha412HOChr01	104000000	DIV_1956	ANN1247	2135.5	4160
Ha412HOChr01	105000000	ANN0956	ANN1247	368.5	1382
Ha412HOChr01	105000000	DIV_1956	ANN0956	910	1382
Ha412HOChr01	105000000	DIV_1956	ANN1247	907	1382
Ha412HOChr01	106000000	ANN0956	ANN1247	872	2468
Ha412HOChr01	106000000	DIV_1956	ANN0956	1415	2468
Ha412HOChr01	106000000	DIV_1956	ANN1247	1456.5	2468
Ha412HOChr01	107000000	ANN0956	ANN1247	1050.5	2772
Ha412HOChr01	107000000	DIV_1956	ANN0956	1509	2772
Ha412HOChr01	107000000	DIV_1956	ANN1247	1535	2772
Ha412HOChr01	108000000	ANN0956	ANN1247	1077	3446
Ha412HOChr01	108000000	DIV_1956	ANN0956	1974	3446
Ha412HOChr01	108000000	DIV_1956	ANN1247	1927.5	3446
Ha412HOChr01	109000000	ANN0956	ANN1247	1294	3770
Ha412HOChr01	109000000	DIV_1956	ANN0956	1931	3770
Ha412HOChr01	109000000	DIV_1956	ANN1247	1925.5	3770
Ha412HOChr01	11000000	ANN0956	ANN1247	1013	2372
Ha412HOChr01	11000000	DIV_1956	ANN0956	1175	2372
Ha412HOChr01	11000000	DIV_1956	ANN1247	1359.5	2372
Ha412HOChr01	110000000	ANN0956	ANN1247	610.5	1796
Ha412HOChr01	110000000	DIV_1956	ANN0956	984.5	1796
Ha412HOChr01	110000000	DIV_1956	ANN1247	1060	1796
Ha412HOChr01	111000000	ANN0956	ANN1247	578	2268
Ha412HOChr01	111000000	DIV_1956	ANN0956	1237.5	2268
Ha412HOChr01	111000000	DIV_1956	ANN1247	1281	2268
Ha412HOChr01	112000000	ANN0956	ANN1247	558.5	3104
Ha412HOChr01	112000000	DIV_1956	ANN0956	2088	3104
Ha412HOChr01	112000000	DIV_1956	ANN1247	2103	3104
Ha412HOChr01	113000000	ANN0956	ANN1247	1705	4594
Ha412HOChr01	113000000	DIV_1956	ANN0956	2309.5	4594
Ha412HOChr01	113000000	DIV_1956	ANN1247	2368	4594
Ha412HOChr01	114000000	ANN0956	ANN1247	1201	3398
Ha412HOChr01	114000000	DIV_1956	ANN0956	1802	3398
Ha412HOChr01	114000000	DIV_1956	ANN1247	1725	3398
Ha412HOChr01	115000000	ANN0956	ANN1247	1509	3756
Ha412HOChr01	115000000	DIV_1956	ANN0956	2014	3756
Ha412HOChr01	115000000	DIV_1956	ANN1247	1961	3756
Ha412HOChr01	116000000	ANN0956	ANN1247	1181.5	3142
Ha412HOChr01	116000000	DIV_1956	ANN0956	1589	3142
Ha412HOChr01	116000000	DIV_1956	ANN1247	1517.5	3142
Ha412HOChr01	117000000	ANN0956	ANN1247	2278	5710
Ha412HOChr01	117000000	DIV_1956	ANN0956	2839	5710
Ha412HOChr01	117000000	DIV_1956	ANN1247	2640	5710
Ha412HOChr01	118000000	ANN0956	ANN1247	1783.5	5188
Ha412HOChr01	118000000	DIV_1956	ANN0956	2634	5188
Ha412HOChr01	118000000	DIV_1956	ANN1247	2634	5188
Ha412HOChr01	119000000	ANN0956	ANN1247	1302	3276
Ha412HOChr01	119000000	DIV_1956	ANN0956	1505.5	3276
Ha412HOChr01	119000000	DIV_1956	ANN1247	1502	3276
Ha412HOChr01	12000000	ANN0956	ANN1247	1074.5	2492
Ha412HOChr01	12000000	DIV_1956	ANN0956	1230.5	2492
Ha412HOChr01	12000000	DIV_1956	ANN1247	1385	2492
Ha412HOChr01	120000000	ANN0956	ANN1247	1549	4086
Ha412HOChr01	120000000	DIV_1956	ANN0956	2255.5	4086
Ha412HOChr01	120000000	DIV_1956	ANN1247	2322.5	4086
Ha412HOChr01	121000000	ANN0956	ANN1247	2199.5	5928
Ha412HOChr01	121000000	DIV_1956	ANN0956	2646	5928
Ha412HOChr01	121000000	DIV_1956	ANN1247	2587	5928
Ha412HOChr01	122000000	ANN0956	ANN1247	1215	3366
Ha412HOChr01	122000000	DIV_1956	ANN0956	1685	3366
Ha412HOChr01	122000000	DIV_1956	ANN1247	1637	3366
Ha412HOChr01	123000000	ANN0956	ANN1247	2462.5	5862
Ha412HOChr01	123000000	DIV_1956	ANN0956	2732	5862
Ha412HOChr01	123000000	DIV_1956	ANN1247	2708.5	5862
Ha412HOChr01	124000000	ANN0956	ANN1247	1023.5	2502
Ha412HOChr01	124000000	DIV_1956	ANN0956	1145	2502
Ha412HOChr01	124000000	DIV_1956	ANN1247	1113.5	2502
Ha412HOChr01	125000000	ANN0956	ANN1247	760.5	1944
Ha412HOChr01	125000000	DIV_1956	ANN0956	963	1944
Ha412HOChr01	125000000	DIV_1956	ANN1247	943.5	1944
Ha412HOChr01	126000000	ANN0956	ANN1247	1908	4970
Ha412HOChr01	126000000	DIV_1956	ANN0956	2592	4970
Ha412HOChr01	126000000	DIV_1956	ANN1247	2589	4970
Ha412HOChr01	127000000	ANN0956	ANN1247	1757.5	4234
Ha412HOChr01	127000000	DIV_1956	ANN0956	2350.5	4234
Ha412HOChr01	127000000	DIV_1956	ANN1247	2392	4234
Ha412HOChr01	128000000	ANN0956	ANN1247	1414	3310
Ha412HOChr01	128000000	DIV_1956	ANN0956	1701.5	3310
Ha412HOChr01	128000000	DIV_1956	ANN1247	1695	3310
Ha412HOChr01	129000000	ANN0956	ANN1247	1112	3224
Ha412HOChr01	129000000	DIV_1956	ANN0956	1749.5	3224
Ha412HOChr01	129000000	DIV_1956	ANN1247	1757	3224
Ha412HOChr01	13000000	ANN0956	ANN1247	345	1676
Ha412HOChr01	13000000	DIV_1956	ANN0956	1040	1676
Ha412HOChr01	13000000	DIV_1956	ANN1247	1108	1676
Ha412HOChr01	130000000	ANN0956	ANN1247	2517.5	6606
Ha412HOChr01	130000000	DIV_1956	ANN0956	3542.5	6606
Ha412HOChr01	130000000	DIV_1956	ANN1247	3397	6606
Ha412HOChr01	131000000	ANN0956	ANN1247	2124	5076
Ha412HOChr01	131000000	DIV_1956	ANN0956	2525	5076
Ha412HOChr01	131000000	DIV_1956	ANN1247	2578	5076
Ha412HOChr01	132000000	ANN0956	ANN1247	1345	3772
Ha412HOChr01	132000000	DIV_1956	ANN0956	2041.5	3772
Ha412HOChr01	132000000	DIV_1956	ANN1247	2042	3772
Ha412HOChr01	133000000	ANN0956	ANN1247	1225	3468
Ha412HOChr01	133000000	DIV_1956	ANN0956	1839	3468
Ha412HOChr01	133000000	DIV_1956	ANN1247	1745.5	3468
Ha412HOChr01	134000000	ANN0956	ANN1247	2418	6386
Ha412HOChr01	134000000	DIV_1956	ANN0956	2964	6386
Ha412HOChr01	134000000	DIV_1956	ANN1247	2962.5	6386
Ha412HOChr01	135000000	ANN0956	ANN1247	1124.5	2932
Ha412HOChr01	135000000	DIV_1956	ANN0956	1426	2932
Ha412HOChr01	135000000	DIV_1956	ANN1247	1447.5	2932
Ha412HOChr01	136000000	ANN0956	ANN1247	2891	7944
Ha412HOChr01	136000000	DIV_1956	ANN0956	3698	7944
Ha412HOChr01	136000000	DIV_1956	ANN1247	3580	7944
Ha412HOChr01	137000000	ANN0956	ANN1247	2744	7162
Ha412HOChr01	137000000	DIV_1956	ANN0956	3531	7162
Ha412HOChr01	137000000	DIV_1956	ANN1247	3455.5	7162
Ha412HOChr01	138000000	ANN0956	ANN1247	1924	4992
Ha412HOChr01	138000000	DIV_1956	ANN0956	2350.5	4992
Ha412HOChr01	138000000	DIV_1956	ANN1247	2344	4992
Ha412HOChr01	139000000	ANN0956	ANN1247	2194	5812
Ha412HOChr01	139000000	DIV_1956	ANN0956	2810	5812
Ha412HOChr01	139000000	DIV_1956	ANN1247	2755.5	5812
Ha412HOChr01	14000000	ANN0956	ANN1247	122.5	618
Ha412HOChr01	14000000	DIV_1956	ANN0956	459	618
Ha412HOChr01	14000000	DIV_1956	ANN1247	479	618
Ha412HOChr01	140000000	ANN0956	ANN1247	2430.5	6776
Ha412HOChr01	140000000	DIV_1956	ANN0956	3325.5	6776
Ha412HOChr01	140000000	DIV_1956	ANN1247	3283.5	6776
Ha412HOChr01	141000000	ANN0956	ANN1247	2261	6486
Ha412HOChr01	141000000	DIV_1956	ANN0956	3051.5	6486
Ha412HOChr01	141000000	DIV_1956	ANN1247	2977	6486
Ha412HOChr01	142000000	ANN0956	ANN1247	2945	7422
Ha412HOChr01	142000000	DIV_1956	ANN0956	3522	7422
Ha412HOChr01	142000000	DIV_1956	ANN1247	3519	7422
Ha412HOChr01	143000000	ANN0956	ANN1247	2247.5	5674
Ha412HOChr01	143000000	DIV_1956	ANN0956	2779	5674
Ha412HOChr01	143000000	DIV_1956	ANN1247	2672.5	5674
Ha412HOChr01	144000000	ANN0956	ANN1247	784.5	1900
Ha412HOChr01	144000000	DIV_1956	ANN0956	851.5	1900
Ha412HOChr01	144000000	DIV_1956	ANN1247	873.5	1900
Ha412HOChr01	145000000	ANN0956	ANN1247	2228	5576
Ha412HOChr01	145000000	DIV_1956	ANN0956	2597	5576
Ha412HOChr01	145000000	DIV_1956	ANN1247	2530	5576
Ha412HOChr01	146000000	ANN0956	ANN1247	1879	4638
Ha412HOChr01	146000000	DIV_1956	ANN0956	2115.5	4638
Ha412HOChr01	146000000	DIV_1956	ANN1247	2030.5	4638
Ha412HOChr01	147000000	ANN0956	ANN1247	1986	5346
Ha412HOChr01	147000000	DIV_1956	ANN0956	2468.5	5346
Ha412HOChr01	147000000	DIV_1956	ANN1247	2407	5346
Ha412HOChr01	148000000	ANN0956	ANN1247	2327.5	5822
Ha412HOChr01	148000000	DIV_1956	ANN0956	2682.5	5822
Ha412HOChr01	148000000	DIV_1956	ANN1247	2703	5822
Ha412HOChr01	149000000	ANN0956	ANN1247	4365	10908
Ha412HOChr01	149000000	DIV_1956	ANN0956	4837	10908
Ha412HOChr01	149000000	DIV_1956	ANN1247	4814	10908
Ha412HOChr01	15000000	ANN0956	ANN1247	59	370
Ha412HOChr01	15000000	DIV_1956	ANN0956	304	370
Ha412HOChr01	15000000	DIV_1956	ANN1247	302	370
Ha412HOChr01	150000000	ANN0956	ANN1247	2768.5	6998
Ha412HOChr01	150000000	DIV_1956	ANN0956	3152	6998
Ha412HOChr01	150000000	DIV_1956	ANN1247	3133.5	6998
Ha412HOChr01	151000000	ANN0956	ANN1247	3506	8748
Ha412HOChr01	151000000	DIV_1956	ANN0956	4046.5	8748
Ha412HOChr01	151000000	DIV_1956	ANN1247	3948.5	8748
Ha412HOChr01	152000000	ANN0956	ANN1247	333.5	890
Ha412HOChr01	152000000	DIV_1956	ANN0956	474.5	890
Ha412HOChr01	152000000	DIV_1956	ANN1247	431.5	890
Ha412HOChr01	153000000	ANN0956	ANN1247	2192.5	5516
Ha412HOChr01	153000000	DIV_1956	ANN0956	2698	5516
Ha412HOChr01	153000000	DIV_1956	ANN1247	2658.5	5516
Ha412HOChr01	154000000	ANN0956	ANN1247	3542	9056
Ha412HOChr01	154000000	DIV_1956	ANN0956	4197	9056
Ha412HOChr01	154000000	DIV_1956	ANN1247	4147	9056
Ha412HOChr01	155000000	ANN0956	ANN1247	809.5	2302
Ha412HOChr01	155000000	DIV_1956	ANN0956	1215	2302
Ha412HOChr01	155000000	DIV_1956	ANN1247	1145.5	2302
Ha412HOChr01	156000000	ANN0956	ANN1247	1707	4164
Ha412HOChr01	156000000	DIV_1956	ANN0956	1811	4164
Ha412HOChr01	156000000	DIV_1956	ANN1247	1848.5	4164
Ha412HOChr01	157000000	ANN0956	ANN1247	2219.5	5740
Ha412HOChr01	157000000	DIV_1956	ANN0956	2454.5	5740
Ha412HOChr01	157000000	DIV_1956	ANN1247	2430	5740
Ha412HOChr01	158000000	ANN0956	ANN1247	2179.5	6078
Ha412HOChr01	158000000	DIV_1956	ANN0956	2869	6078
Ha412HOChr01	158000000	DIV_1956	ANN1247	2800.5	6078
Ha412HOChr01	159000000	ANN0956	ANN1247	154.5	660
Ha412HOChr01	159000000	DIV_1956	ANN0956	417.5	660
Ha412HOChr01	159000000	DIV_1956	ANN1247	447.5	660
Ha412HOChr01	16000000	ANN0956	ANN1247	69	296
