chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	ANN1322	ANN1303	1596.5	5026
Ha412HOChr01	0	ARG0010	ANN1322	2961.5	5026
Ha412HOChr01	0	ARG0010	ANN1303	2790.5	5026
Ha412HOChr01	1000000	ANN1322	ANN1303	2206	5296
Ha412HOChr01	1000000	ARG0010	ANN1322	2351.5	5296
Ha412HOChr01	1000000	ARG0010	ANN1303	2537	5296
Ha412HOChr01	10000000	ANN1322	ANN1303	1492	4294
Ha412HOChr01	10000000	ARG0010	ANN1322	2417	4294
Ha412HOChr01	10000000	ARG0010	ANN1303	2530	4294
Ha412HOChr01	100000000	ANN1322	ANN1303	449.5	1578
Ha412HOChr01	100000000	ARG0010	ANN1322	629	1578
Ha412HOChr01	100000000	ARG0010	ANN1303	571	1578
Ha412HOChr01	101000000	ANN1322	ANN1303	914	2684
Ha412HOChr01	101000000	ARG0010	ANN1322	1104	2684
Ha412HOChr01	101000000	ARG0010	ANN1303	1108.5	2684
Ha412HOChr01	102000000	ANN1322	ANN1303	1404	3444
Ha412HOChr01	102000000	ARG0010	ANN1322	1592.5	3444
Ha412HOChr01	102000000	ARG0010	ANN1303	1383	3444
Ha412HOChr01	103000000	ANN1322	ANN1303	1328	3240
Ha412HOChr01	103000000	ARG0010	ANN1322	1420.5	3240
Ha412HOChr01	103000000	ARG0010	ANN1303	1365	3240
Ha412HOChr01	104000000	ANN1322	ANN1303	1792	4542
Ha412HOChr01	104000000	ARG0010	ANN1322	2175.5	4542
Ha412HOChr01	104000000	ARG0010	ANN1303	2028.5	4542
Ha412HOChr01	105000000	ANN1322	ANN1303	1000.5	2834
Ha412HOChr01	105000000	ARG0010	ANN1322	1351	2834
Ha412HOChr01	105000000	ARG0010	ANN1303	1494	2834
Ha412HOChr01	106000000	ANN1322	ANN1303	1210	4082
Ha412HOChr01	106000000	ARG0010	ANN1322	1988	4082
Ha412HOChr01	106000000	ARG0010	ANN1303	1948	4082
Ha412HOChr01	107000000	ANN1322	ANN1303	1479.5	4336
Ha412HOChr01	107000000	ARG0010	ANN1322	2302.5	4336
Ha412HOChr01	107000000	ARG0010	ANN1303	1865.5	4336
Ha412HOChr01	108000000	ANN1322	ANN1303	1330	5152
Ha412HOChr01	108000000	ARG0010	ANN1322	2337	5152
Ha412HOChr01	108000000	ARG0010	ANN1303	2108.5	5152
Ha412HOChr01	109000000	ANN1322	ANN1303	1485.5	4934
Ha412HOChr01	109000000	ARG0010	ANN1322	2308.5	4934
Ha412HOChr01	109000000	ARG0010	ANN1303	2064.5	4934
Ha412HOChr01	11000000	ANN1322	ANN1303	1083.5	2792
Ha412HOChr01	11000000	ARG0010	ANN1322	1721.5	2792
Ha412HOChr01	11000000	ARG0010	ANN1303	1776.5	2792
Ha412HOChr01	110000000	ANN1322	ANN1303	990	3028
Ha412HOChr01	110000000	ARG0010	ANN1322	1554.5	3028
Ha412HOChr01	110000000	ARG0010	ANN1303	1551	3028
Ha412HOChr01	111000000	ANN1322	ANN1303	980	2928
Ha412HOChr01	111000000	ARG0010	ANN1322	1341	2928
Ha412HOChr01	111000000	ARG0010	ANN1303	1609	2928
Ha412HOChr01	112000000	ANN1322	ANN1303	1414	3692
Ha412HOChr01	112000000	ARG0010	ANN1322	1260	3692
Ha412HOChr01	112000000	ARG0010	ANN1303	1783.5	3692
Ha412HOChr01	113000000	ANN1322	ANN1303	2149.5	5408
Ha412HOChr01	113000000	ARG0010	ANN1322	2393.5	5408
Ha412HOChr01	113000000	ARG0010	ANN1303	2514.5	5408
Ha412HOChr01	114000000	ANN1322	ANN1303	1844	4460
Ha412HOChr01	114000000	ARG0010	ANN1322	2336.5	4460
Ha412HOChr01	114000000	ARG0010	ANN1303	2280	4460
Ha412HOChr01	115000000	ANN1322	ANN1303	2014	4656
Ha412HOChr01	115000000	ARG0010	ANN1322	2506.5	4656
Ha412HOChr01	115000000	ARG0010	ANN1303	2366.5	4656
Ha412HOChr01	116000000	ANN1322	ANN1303	1363.5	3632
Ha412HOChr01	116000000	ARG0010	ANN1322	1743.5	3632
Ha412HOChr01	116000000	ARG0010	ANN1303	1710.5	3632
Ha412HOChr01	117000000	ANN1322	ANN1303	2495	6828
Ha412HOChr01	117000000	ARG0010	ANN1322	3386	6828
Ha412HOChr01	117000000	ARG0010	ANN1303	3285	6828
Ha412HOChr01	118000000	ANN1322	ANN1303	2333.5	6708
Ha412HOChr01	118000000	ARG0010	ANN1322	3224.5	6708
Ha412HOChr01	118000000	ARG0010	ANN1303	3263	6708
Ha412HOChr01	119000000	ANN1322	ANN1303	1605.5	4388
Ha412HOChr01	119000000	ARG0010	ANN1322	2028	4388
Ha412HOChr01	119000000	ARG0010	ANN1303	1965.5	4388
Ha412HOChr01	12000000	ANN1322	ANN1303	1550	2356
Ha412HOChr01	12000000	ARG0010	ANN1322	1031.5	2356
Ha412HOChr01	12000000	ARG0010	ANN1303	1674	2356
Ha412HOChr01	120000000	ANN1322	ANN1303	2588.5	6740
Ha412HOChr01	120000000	ARG0010	ANN1322	3146.5	6740
Ha412HOChr01	120000000	ARG0010	ANN1303	3129	6740
Ha412HOChr01	121000000	ANN1322	ANN1303	2258.5	5638
Ha412HOChr01	121000000	ARG0010	ANN1322	2944	5638
Ha412HOChr01	121000000	ARG0010	ANN1303	2625	5638
Ha412HOChr01	122000000	ANN1322	ANN1303	1244	2930
Ha412HOChr01	122000000	ARG0010	ANN1322	1450.5	2930
Ha412HOChr01	122000000	ARG0010	ANN1303	1457	2930
Ha412HOChr01	123000000	ANN1322	ANN1303	2561	6626
Ha412HOChr01	123000000	ARG0010	ANN1322	3153	6626
Ha412HOChr01	123000000	ARG0010	ANN1303	3180.5	6626
Ha412HOChr01	124000000	ANN1322	ANN1303	1218.5	3442
Ha412HOChr01	124000000	ARG0010	ANN1322	1672	3442
Ha412HOChr01	124000000	ARG0010	ANN1303	1728.5	3442
Ha412HOChr01	125000000	ANN1322	ANN1303	910.5	2494
Ha412HOChr01	125000000	ARG0010	ANN1322	1270.5	2494
Ha412HOChr01	125000000	ARG0010	ANN1303	1328	2494
Ha412HOChr01	126000000	ANN1322	ANN1303	2394	6456
Ha412HOChr01	126000000	ARG0010	ANN1322	3349.5	6456
Ha412HOChr01	126000000	ARG0010	ANN1303	3227	6456
Ha412HOChr01	127000000	ANN1322	ANN1303	2017.5	6232
Ha412HOChr01	127000000	ARG0010	ANN1322	3470.5	6232
Ha412HOChr01	127000000	ARG0010	ANN1303	3412.5	6232
Ha412HOChr01	128000000	ANN1322	ANN1303	1370.5	4004
Ha412HOChr01	128000000	ARG0010	ANN1322	2171	4004
Ha412HOChr01	128000000	ARG0010	ANN1303	2190	4004
Ha412HOChr01	129000000	ANN1322	ANN1303	1338.5	4042
Ha412HOChr01	129000000	ARG0010	ANN1322	2209.5	4042
Ha412HOChr01	129000000	ARG0010	ANN1303	2034.5	4042
Ha412HOChr01	13000000	ANN1322	ANN1303	388	1800
Ha412HOChr01	13000000	ARG0010	ANN1322	1198	1800
Ha412HOChr01	13000000	ARG0010	ANN1303	1166	1800
Ha412HOChr01	130000000	ANN1322	ANN1303	3454.5	9670
Ha412HOChr01	130000000	ARG0010	ANN1322	4672	9670
Ha412HOChr01	130000000	ARG0010	ANN1303	4549	9670
Ha412HOChr01	131000000	ANN1322	ANN1303	2413	6602
Ha412HOChr01	131000000	ARG0010	ANN1322	3352	6602
Ha412HOChr01	131000000	ARG0010	ANN1303	3366	6602
Ha412HOChr01	132000000	ANN1322	ANN1303	1292	3738
Ha412HOChr01	132000000	ARG0010	ANN1322	1816	3738
Ha412HOChr01	132000000	ARG0010	ANN1303	1861.5	3738
Ha412HOChr01	133000000	ANN1322	ANN1303	1663	4982
Ha412HOChr01	133000000	ARG0010	ANN1322	2318	4982
Ha412HOChr01	133000000	ARG0010	ANN1303	2324	4982
Ha412HOChr01	134000000	ANN1322	ANN1303	2888	7820
Ha412HOChr01	134000000	ARG0010	ANN1322	3762.5	7820
Ha412HOChr01	134000000	ARG0010	ANN1303	3557.5	7820
Ha412HOChr01	135000000	ANN1322	ANN1303	1271	3472
Ha412HOChr01	135000000	ARG0010	ANN1322	1617	3472
Ha412HOChr01	135000000	ARG0010	ANN1303	1634	3472
Ha412HOChr01	136000000	ANN1322	ANN1303	3203	8300
Ha412HOChr01	136000000	ARG0010	ANN1322	3914.5	8300
Ha412HOChr01	136000000	ARG0010	ANN1303	3784	8300
Ha412HOChr01	137000000	ANN1322	ANN1303	3122.5	8732
Ha412HOChr01	137000000	ARG0010	ANN1322	4275	8732
Ha412HOChr01	137000000	ARG0010	ANN1303	4040	8732
Ha412HOChr01	138000000	ANN1322	ANN1303	2401.5	6302
Ha412HOChr01	138000000	ARG0010	ANN1322	3098	6302
Ha412HOChr01	138000000	ARG0010	ANN1303	3014.5	6302
Ha412HOChr01	139000000	ANN1322	ANN1303	2815	7730
Ha412HOChr01	139000000	ARG0010	ANN1322	3445.5	7730
Ha412HOChr01	139000000	ARG0010	ANN1303	3574.5	7730
Ha412HOChr01	14000000	ANN1322	ANN1303	147	728
Ha412HOChr01	14000000	ARG0010	ANN1322	436	728
Ha412HOChr01	14000000	ARG0010	ANN1303	450.5	728
Ha412HOChr01	140000000	ANN1322	ANN1303	2717.5	6978
Ha412HOChr01	140000000	ARG0010	ANN1322	3170.5	6978
Ha412HOChr01	140000000	ARG0010	ANN1303	3191	6978
Ha412HOChr01	141000000	ANN1322	ANN1303	2842	7426
Ha412HOChr01	141000000	ARG0010	ANN1322	3736	7426
Ha412HOChr01	141000000	ARG0010	ANN1303	3332	7426
Ha412HOChr01	142000000	ANN1322	ANN1303	3081	8298
Ha412HOChr01	142000000	ARG0010	ANN1322	4262	8298
Ha412HOChr01	142000000	ARG0010	ANN1303	4145.5	8298
Ha412HOChr01	143000000	ANN1322	ANN1303	2504.5	6228
Ha412HOChr01	143000000	ARG0010	ANN1322	3057	6228
Ha412HOChr01	143000000	ARG0010	ANN1303	3033.5	6228
Ha412HOChr01	144000000	ANN1322	ANN1303	930.5	2312
Ha412HOChr01	144000000	ARG0010	ANN1322	1189.5	2312
Ha412HOChr01	144000000	ARG0010	ANN1303	1177.5	2312
Ha412HOChr01	145000000	ANN1322	ANN1303	2348.5	5824
Ha412HOChr01	145000000	ARG0010	ANN1322	2695.5	5824
Ha412HOChr01	145000000	ARG0010	ANN1303	2664	5824
