name	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
GSD1009	-0.06675970492018256	-0.09526130902197878	0.006771083159434033	0.00811344534065471	-0.019542983180808247	0.0025823345951798663	-0.0015482338661279567	0.040058952429291604	-0.16057040275134302	0.028837649319631193	-0.00634128219074513	-8.14663940052994e-4	-0.020436440443680818	-0.011405457333390689	-0.0013739579558415963	-0.0060922098734291575	0.004999642141114534	-0.002975880562845683	0.00262879914025147	-0.04967786120780555
GSD1039	-0.06854811761238033	-0.1000814750758795	0.006390338656628872	0.010132183929169994	-0.0217814607364495	0.004035426745212045	-0.0037152120118906363	0.05360164883925107	-0.2158306347259144	0.03533030939923431	-0.006735095547641141	-0.001966397549844798	-0.03326516191257844	-0.014341345321668492	0.004525230761101759	-0.0063390604112591245	-2.8752241222890305e-4	-0.002584315722707347	0.004304488990047526	-0.10921355328507021
GSD1085	-0.06462893237700074	-0.0928850295877626	0.005617530259747513	0.007922494187604073	-0.017959792268095943	0.002352150261539643	-0.0014142165631028103	0.032983963098654964	-0.12420122380818323	0.01842482677467054	-0.006044767894227469	7.315834053690519e-4	-0.014373007265428192	-0.006907075693290266	-0.003209608720289996	-0.0019839822140282426	-5.987750478197084e-4	-0.002681222994574873	-0.0023446183280625417	-0.020904653674293696
GSD1139	-0.06613732601648425	-0.09608481111980463	0.0049444203769160215	0.00952847854134297	-0.02158955252218372	0.004401471547822318	-0.0034087188078171654	0.050710560118667536	-0.19995069905650878	0.03374018510001997	-0.005557942687940583	-0.0024672338702056013	-0.0273126470474237	-0.01576354717843937	0.0017364283620734684	-0.0077849041847476465	-0.001837666081668053	-0.0024780650015767338	0.004550035386083414	-0.09484339008957925
GSD1169	-0.06765899604133395	-0.09744592012652217	0.008050329566481357	0.00828989692158776	-0.016743354915507602	0.0031596335295397257	-0.005773002109010953	0.03734494364095423	-0.13147810641009308	0.024226834400579975	-0.005727951980605924	-0.003127058133289098	-0.019004563203517212	-0.00897266033673066	7.799233000592267e-4	-0.004661973023452965	0.002778688821666766	-0.0013120638012211585	-0.0021997913406507415	-0.022521196955215678
GSD1184	-0.07061604743981872	-0.09927983128977148	0.007338351967433723	0.008508780867036077	-0.020337224096207876	0.0027051074232874515	-0.006718439701253047	0.029585794953651497	-0.14109805374631745	0.022030550843494014	-8.435605132497211e-4	-0.0015589646869077181	-0.016608643387294314	-0.011966927152510898	-0.0031901617997349948	-0.0058367855528923835	0.00313577477722286	-0.0021715550815580827	-4.7833707426551454e-4	-0.02971482992078945
GSD1258	-0.06906043846392715	-0.09881607992793937	0.006686972283077575	0.009739434556428212	-0.02053454176217418	0.0019222051778446094	-0.00528787639181416	0.048547601135982756	-0.1708246814466754	0.027211945003748485	-0.0055333184366530026	-0.006244332517505551	-0.02158662975612146	-0.012912604983508352	-0.003857713578017517	-0.0075173563241979395	-2.9605798754684927e-4	-0.0022535559507713175	4.0392925389489407e-4	-0.057391696670131276
GSD1276	-0.07238645271023142	-0.10513117547587604	0.00881424216481563	0.011326279536408915	-0.020722920728839793	0.0020920947261096954	-0.005159010574539693	0.0470020755948474	-0.18159473272817547	0.03159823512739017	-0.007050326164772001	-0.004442651441953374	-0.028912533108483955	-0.015315380265312883	-0.0025839164656368385	-0.009853734370486547	0.0028858671355963387	-0.0066585940315288805	-2.802092838822582e-4	-0.06563872492192227
GSD1329	-0.0726667415702213	-0.10417631664308383	0.006101239008573486	0.009973596959387586	-0.022139888370129375	0.0022018479392123032	-0.0028837193123396714	0.048505765745144994	-0.1795157100478138	0.03325203920120692	-0.005248001482849982	-0.002574226326026975	-0.029412883892798773	-0.01383582658605693	-0.0014199089114678384	-0.003286546383337173	0.0026750006286408736	-0.0035882041310585523	-0.005778066150515731	-0.056799223627874706
GSD1375	-0.06162257559524796	-0.08195348909864084	0.006999361167893685	0.00716573898190479	-0.014349080927167529	0.0041346067589049535	-0.0035795683410133616	0.015021203489646046	-0.06589586336560516	0.006863568883666352	-0.0028725332441581655	0.00605818086110081	-0.009956147427459856	-0.002868773920726152	2.6991508500928587e-4	-0.0012586372489785337	-0.004392585677859924	0.0027741047734162264	-6.652149721669459e-4	0.012423621580203345
GSD1503	-0.07061808141878728	-0.0986579372672402	0.008344626444389087	0.007679845252482087	-0.018029261116284653	-5.057901369914925e-4	-0.005001183554899667	0.027187491603713802	-0.11422322708958485	0.017070234035739495	-0.002909761211070925	-1.519940891678332e-4	-0.014444637553660288	-0.0063342828976630464	-7.365790870483507e-4	-0.0015646567774850353	-0.00438009308786874	-0.0035316666197108626	0.008186469064328279	0.004450664020474525
