name	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
ARG0001	-0.08037411013960706	0.037160197857683375	0.0015160711536265608	0.04998469805762752	-0.04100380711513466	-5.51098734336059e-4	-7.782967696128176e-4	0.006059158944717172	0.029102821899571443	0.0024948475739376133	-0.001480292467525574	0.011758899428453862	0.011361536684845214	0.0012510204225251826	-0.004394033032589904	5.9383451210947766e-5	-0.00891261307057071	-0.0419071226095582	-0.2600096460808405	-0.005587911234581493
ARG0002	-0.08832192829197205	0.03955205920955629	0.002234565389839638	0.047712253342888644	-0.04428774641739418	-0.0017599337153778013	-0.002141226001737647	0.003290435364649135	0.028214209917728925	0.0035806267242505874	-0.0023707669356244814	0.02189905805002066	0.01069211890992973	0.003621056496768443	-0.0017990498913673476	-0.0029329686208463706	-0.009915934015880146	-0.04224693194367641	-0.2872753547448973	-0.009513576766009373
ARG0003	-0.08587524560641893	0.03749637568127405	0.0035086289114064674	0.052340276000034054	-0.039878172760176175	0.004502430722793305	-0.0072439838801617714	0.0046526679682933475	0.026606835441368184	0.0022544295194015128	-7.137096474633067e-4	0.024590244545838722	0.007870623248382775	0.002251609722422833	-0.001918291494842446	-8.752606898367677e-4	-0.00800185271969461	-0.03282921235052699	-0.210691000165012	-0.0037319913307641826
ARG0004	-0.09007360342514159	0.03882935170694819	0.0062522764435274944	0.05075956165319825	-0.037086777637620916	0.0046678007091783096	-0.0064622564511024085	0.005751020876565666	0.026271030356838997	0.0024027019921858787	5.190657451371861e-4	0.012201536001493056	0.009934512020965541	0.006908278849870646	6.482071922613267e-4	-0.0030509301385544954	-0.007672239272823719	-0.03988159359030481	-0.27262349248437956	-0.00637544862788097
ARG0005	-0.07869678422142541	0.03504673496507101	0.0039005575088140914	0.051739512346994976	-0.042612988209443474	0.0023106364913426827	-0.006186910713343646	0.0053852649471344115	0.030152073166033858	0.0070824487007977565	-0.0015337829376866636	0.03229818159849778	0.008240004548159856	0.002023637293715038	-0.0026815722093928816	-0.0015415946782938003	-0.0076990592081046215	-0.030420203442455343	-0.1897999422456819	-0.004106978745261988
ARG0006	-0.08605793402819428	0.037112278143518265	0.00272265727750281	0.05123666188493811	-0.04053440641799156	-3.164561361027003e-4	-0.0021659562802206094	0.0051234963225251385	0.023327187798780992	-0.0023586677563734474	-0.002684094433113301	0.008658951073728006	0.009005847498227831	-5.355304927080738e-4	-0.00228372628111743	-9.127109537599337e-4	-0.006544654646812664	-0.03615106386578666	-0.23490776069155433	-0.004140936714501671
ARG0007	-0.08693496029545428	0.03942520093544534	0.0031235027375296747	0.059140463956195044	-0.04860217141182361	0.0032690307517357397	-0.010096571663703625	0.006854561689651917	0.03498770375198588	0.002822734668051548	-0.0010366506758334438	0.028633233899114006	0.010492189640399645	-1.1139982348410023e-4	-8.691261138963143e-4	-0.003155666807167006	-0.007420191109743746	-0.0407205547657446	-0.27100927117789025	-0.004790369856446003
ARG0008	-0.08792038338562863	0.037774941946631446	0.0034305192532283336	0.05161857641472312	-0.041594803506207534	0.005610644239230682	-0.006035371255121526	0.005888554998218824	0.028198877130316487	0.0018527938640850465	-0.0025076368491606703	0.019209198452522502	0.009371833712965193	0.0024942274404707214	-0.0010436074671692779	1.397648968160418e-4	-0.008005958399011161	-0.034170020428171535	-0.2418111481163675	-0.007459967986062481
ARG0009	-0.08760102562072061	0.03807434762596754	0.0022309502792632104	0.05200556741496138	-0.04238453539051795	0.0021989928448192626	-0.005663097271537689	0.0042091322140446275	0.030869025029110417	0.0030914248951777424	2.2998690247117478e-5	0.02347731616207289	0.008147377437191305	-3.486205923300251e-4	-0.0014298040181314668	-8.446456456351446e-4	-0.005910565259881188	-0.037343169852701086	-0.24582321427175535	-0.006033332531673972
ARG0010	-0.07606781600485726	0.0424538897545035	-0.026156808415195854	0.032325616957264894	-0.11131924062224538	-0.08329019790920925	0.07588259140094311	-0.01347116949903732	0.051467757614145064	-0.021659676207289445	-0.0011183068352563956	0.024981186764709985	0.028987611672028353	0.010595291565799	-3.034722988462784e-4	-0.0035011485140161386	-0.017411666507536238	-0.051537404467413846	-0.30646608220565597	-0.011509864196050408
ARG0011	-0.07701072896424477	0.034995286041127394	0.004233159171010456	0.036964691163310304	-0.021285770141282464	0.006206495569706529	-0.005184756457540849	9.763276404094591e-4	3.250253796079671e-4	-0.006469951620512792	0.0017450860233282402	-0.06968337261794699	0.001999691829139988	0.006173199740315411	-7.220750515649412e-4	0.0010077871723957025	-9.021998339901263e-4	0.0013595346810041401	0.009408535927906019	-2.2882334804106175e-4
ARG0012	-0.08120685364062952	0.03608477225559174	0.003122792483537404	0.03669983920733276	-0.022259386836594404	0.0073365516862155975	-0.006616393152804729	0.0024876288365926723	-0.003966921094873604	-0.004844110511664744	6.078556359407194e-4	-0.06820990912633418	0.0014110744111841924	-0.0013735170016916161	-1.7341366336673814e-4	0.0033231347855592697	0.0026341888418231953	-0.0029033112571948475	-0.004984653918335594	0.0028822446333437507
ARG0013	-0.0752004114377448	0.034039482327377815	0.0034024128072652183	0.034168197034561226	-0.02208692766606061	0.0031116875078289054	-0.004139276913108957	0.002980152332295131	-0.001893571381314181	-0.005568526744141112	7.815191555134816e-5	-0.06394630599512391	0.0025587361652460194	0.009316098000810423	0.0015071084760106832	0.0023693233919578854	-0.00415758394096393	0.004451539571763515	0.007249310038465906	5.732518064491839e-4
ARG0014	-0.08424130795379438	0.037219048942493595	0.0043931138053367805	0.03994128793883637	-0.023107341519776718	0.00707514458520523	-0.008766688216881346	0.004311922486180702	0.0013981504681988858	-0.004532130104412446	0.0012231864463455337	-0.05538110420897441	-0.002232864473001122	0.01243487381684695	3.78361141059613e-4	0.003696643353640671	0.0026346942356774363	0.0016717713950022747	0.015143461065913605	0.0011592803467732333
ARG0015	-0.08603421388067348	0.03894603955984703	0.004659854153608133	0.04372390717468806	-0.02747253424516733	0.007587208981710703	-0.008987385678390138	3.944515880226195e-4	-0.0011693187257012325	-0.005219614775657317	-0.0013480285199745524	-0.08160912246504352	0.0024576883770991197	0.011948614568118309	7.040728929539328e-4	0.0016105671557287704	0.0012583573158293046	0.0016823975774549402	0.02148814935509937	0.002023197677156044
ARG0016	-0.0863185544371308	0.03793891419691639	0.004616132296463364	0.04024294917087233	-0.023633865577609325	0.009031911478606146	-0.008565868322323533	0.0025604949938302407	-0.005290187318830865	-0.006444087638816196	-0.0021341630216692464	-0.08089646309405119	-2.2446892760106716e-4	0.00879099700926862	4.200699414366113e-4	0.0017405737387715468	0.0031265831655823014	0.0031114526112787444	0.005131909068889759	-6.80114149455887e-4
ARG0017	-0.08181578279401469	0.035762488396122574	0.0035045654935353114	0.0370424928462237	-0.024399167829644748	0.007158209764971412	-0.006500491394823237	0.004248619124689507	9.422588646652314e-4	-0.0026719969912780334	9.826169278156398e-4	-0.06616745224296243	-0.0016919873531179466	0.012466777871328763	-8.461575475929021e-4	-0.001180340619606114	0.0021968627833588304	0.005989792417006728	0.022392229715418828	3.9375415928349727e-05
ARG0018	-0.09013233180185197	0.038856130887619585	0.004886159765988738	0.03746006750083043	-0.022469697303527134	0.01109965481284477	-0.009555020686822546	0.004593897241999839	-0.007610972987151155	-0.0070727880398948175	-0.0010141223824941998	-0.07449025852496652	-0.0018335495255180113	0.010911824435787022	0.002822055118576822	0.003332395152858791	0.0035264483971202292	1.220883929168668e-4	-5.76138099184928e-4	0.0013959614925932147
ARG0019	-0.07950344626354323	0.034832146486215465	0.0029107925974088556	0.03715627209087409	-0.020227034564020786	0.006920135492992388	-0.004282337204837876	-0.0012794348230452599	-0.009122766485790731	-0.007128691044758409	-0.002925759311201945	-0.05492019887070557	0.001005749430482643	0.007705325537483088	-8.660450134153029e-4	4.439007414355225e-6	3.2801511134496544e-5	3.029645888643403e-4	4.199506321779581e-4	-2.449831670111983e-4
