name	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
ANN0801	-0.06221980278763217	-0.01796024490954032	0.026515247707853167	0.005728211770890827	0.06247851400892314	-0.016545189339486437	0.020798602716324766	0.006308867673510675	-0.0012526659837958586	0.0016266651166386625	-0.0023478920991682893	0.007333110267409627	0.002222692059404888	0.02347252404772639	0.020861484152041365	-0.04334618546500799	0.01986627041417968	-0.19391249686175394	0.04964695016295286	-0.05437367267589628
ANN0802	-0.0639435287637895	-0.020373195656896298	0.025622267819391642	0.005094774014896837	0.062082559175545504	-0.017498118617294833	0.021778228666778962	0.005445578424526299	-0.001410046583009198	7.309575481030672e-5	1.7888317454184486e-4	0.0074225492792170285	0.0021155236894243633	0.024153761999075762	0.01969923761726349	-0.04648914272967554	0.01763266279338288	-0.19011386847915712	0.046956370544172094	-0.05598267893716048
ANN0803	-0.06587165304703291	-0.017618706065315116	0.02702773164906084	0.006253961885390531	0.06699515940392298	-0.01464657084491311	0.022528646731406397	0.008496047235894522	-0.0030170795920041555	0.0011289347903425076	-0.0033449845638857736	0.00967547043807055	0.0044152032755100015	0.02617247805443562	0.021494105814147603	-0.046525755476329686	0.022765191882178494	-0.2218352201816103	0.06076518003701541	-0.06406056780603712
ANN0804	-0.07053561228010188	-0.018301004408947354	0.02778186303734808	0.003551237257225697	0.0644951339199234	-0.017602504122422417	0.02605384179700699	0.008690173755283855	-0.001671632185267855	0.0022760519752486807	-0.0038320610770803207	0.006311760258287608	0.0021959188455150554	0.025779823472803373	0.02174298773973619	-0.04674908788097528	0.02216608605153937	-0.21943540336848827	0.0585815282535505	-0.06533485770055421
ANN0805	-0.05979762103961914	-0.015908304695474877	0.02464333669055644	0.005845804998692819	0.057350613679266416	-0.01568721766572486	0.02101596586156223	0.0036958206489111295	-0.002474712653372046	0.0011810821976288412	-0.0013751407671246329	0.008782260205051306	0.003592844170794254	0.022895208965773434	0.01834661181396295	-0.03920659787116375	0.018519880479738085	-0.17839065263771353	0.046254976740661494	-0.04780974143262665
ANN0806	-0.06380628156064096	-0.017844615925422393	0.02642687753875536	0.006258949356350838	0.06466850330724992	-0.01678400868991408	0.022369040557310593	0.0069468696649758604	-0.0020952071188550412	0.0013898898257054175	-0.0031741593495955497	0.007886684139372959	0.003534911073618671	0.024421529950408097	0.022083812064343126	-0.04460749561027198	0.02052024473638877	-0.20077801076894744	0.05352955076945029	-0.05837973376333145
ANN0807	-0.06163862780515758	-0.017087161742016858	0.025733724688101714	0.008502069545269417	0.06303202401701362	-0.01623908587869404	0.020761485912580705	0.004180788735067774	-0.0028026977870352025	8.307057241144961e-4	-0.0020030345408767213	0.008147888822958168	0.002137938543509291	0.025356025262899345	0.020662258090832764	-0.04478166784223783	0.020736868356697784	-0.19708938534495868	0.05267401306098141	-0.05419806659946673
ANN0808	-0.06595476281529769	-0.019683457950468324	0.026513119412780697	0.007791981059028663	0.06462187873051867	-0.017537367029316173	0.02302679685780907	0.004143255695533879	3.43726529368107e-5	0.0010053862678313266	-0.0017690631158158439	0.008186348889289714	0.0030993337395199376	0.029382523672284763	0.02226708212813231	-0.04879809529693213	0.021136067577453982	-0.20660165293599864	0.05324973918558173	-0.059052871186353446
ANN0809	-0.06629183282306805	-0.017655257420163807	0.02699633513157672	0.005910187257603758	0.06338895623766744	-0.01660803004301814	0.023351712729152607	0.0083278029190955	-0.0011203533385661588	6.282970324333014e-5	-0.004126994023060895	0.0074947825747848015	0.002370900635874202	0.02718042211260012	0.021326714282828216	-0.04570992103065009	0.022070884608042962	-0.21167783780350508	0.05647493320240922	-0.06474816577385417
ANN0810	-0.06734551702616852	-0.019344793497403503	0.028939543015631796	0.004494137108309922	0.06461467291763515	-0.017819357739518704	0.024859421078998807	0.004646572872181072	-6.080394222781004e-4	0.0010049249846978332	-0.0018525197100920517	0.008342861235550867	0.0013725993375282354	0.027745215601972156	0.0219204097901324	-0.050304887442411794	0.020629599770313818	-0.21466580136006622	0.05527605050549682	-0.06666995541690231
ANN0811	-0.07962243868802144	-0.02464506193633434	0.020893888065031212	-0.004273049091829075	0.07987246981996288	-0.007695107170624351	0.01679263611667324	0.011234242215876095	5.809841151761972e-4	-0.0013473275552009936	-0.0021989292282783407	-0.001091042519971028	-0.0015904747461644398	8.708334289385883e-4	0.00923102881660159	-0.01781533694004296	0.0034021473440959855	-0.07946217582143981	0.02495679885094782	-0.03270964724756811
ANN0812	-0.08481506045443692	-0.02593656911297483	0.020678815163312658	-0.005014390495299253	0.0846883818539788	-0.0077448704591019935	0.018114527088062674	0.01231240930702843	3.913798618352441e-4	6.65101117737255e-4	-0.004761522737336668	-0.0020983171546424435	-0.002089730307582742	0.002022071792032519	0.009042843529626258	-0.016188313771415344	0.0039631615068787505	-0.08089767129295718	0.026669941117979705	-0.03273613290818432
ANN0813	-0.09090810088810866	-0.029578235360051074	0.021467953310458268	-0.006810947335399276	0.090745133378703	-0.010767469353176807	0.022068226838049022	0.012577835256670502	0.002324523166119039	-0.0022642226157590884	-0.003396257574764509	-0.0017510797457443521	-0.0019025423614489737	0.002180698006386576	0.010420165309891063	-0.018959534509760675	0.0029208244609365006	-0.08575993157615289	0.026966798318458413	-0.03667539925618582
ANN0814	-0.07983818812519951	-0.025659775853594004	0.018583934432911918	-0.0024484568427309964	0.0641389218244244	-0.011074678979116436	0.015495867562073936	0.009817197855364732	0.00108730493224137	-0.002341460407738997	-0.001249357021370726	-7.398225794650378e-6	-0.0019123060943659134	0.006192658217400243	0.009081581527624113	-0.019187313708944425	0.007793366367290871	-0.0846596692025368	0.020618585179135153	-0.03057085671352741
ANN0815	-0.08481179964352954	-0.02666852127181478	0.02039275249676801	-0.004441211623388014	0.08454379288307615	-0.008558464798064333	0.018936198618604877	0.008970369010461917	0.001600555794608184	-0.001359731223995592	-0.0033491964729862895	-0.0014975227797973138	-0.0022507483734563317	0.0015242208513556463	0.00846085641767514	-0.018545635037998637	0.003893942657670139	-0.07841730531731966	0.024728753583626188	-0.03353223304411199
ANN0816	-0.07964677942516343	-0.025943629332367175	0.017913193154720033	-0.0013382140613035637	0.06765954905904542	-0.012328647601538376	0.01770865578535536	0.011630284672387506	7.279704716787982e-4	1.0051165524566834e-4	-0.0017360836140268908	-7.94762708044783e-4	-0.00160680104694438	0.004892748326893535	0.00982959097221021	-0.015776194549398184	0.005769522560613425	-0.08381085493163437	0.017217256389736365	-0.03200129728284791
