name	region	color
ANN0909	11a	#984EA3
ANN0910	11a	#984EA3
ANN0911	11a	#984EA3
ANN0912	11a	#984EA3
ANN0913	11a	#FF7F00
ANN0914	11a	#984EA3
ANN0915	11a	#FF7F00
ANN0916	11a	#FF7F00
ANN0917	11a	#984EA3
ANN0918	11a	#984EA3
ANN0919	11a	#984EA3
ANN0920	11a	#984EA3
ANN0921	11a	#984EA3
ANN0922	11a	#984EA3
ANN0923	11a	#984EA3
ANN0924	11a	#984EA3
ANN0925	11a	#984EA3
ANN0926	11a	#984EA3
ANN0927	11a	#984EA3
ANN0928	11a	#FF7F00
ANN0929	11a	#984EA3
ANN0930	11a	#984EA3
ANN0931	11a	#FFFF33
ANN0932	11a	#FF7F00
ANN0933	11a	#FF7F00
ANN0934	11a	#FF7F00
ANN0935	11a	#FF7F00
ANN0936	11a	#FF7F00
ANN0937	11a	#FFFF33
ANN0938	11a	#FF7F00
ANN0939	11a	#FF7F00
ANN0940	11a	#FF7F00
ANN0941	11a	#984EA3
ANN0942	11a	#984EA3
ANN0943	11a	#FFFF33
ANN0944	11a	#984EA3
ANN0945	11a	#FF7F00
ANN0946	11a	#984EA3
ANN0947	11a	#984EA3
ANN0948	11a	#FF7F00
ANN0949	11a	#984EA3
ANN0950	11a	#FFFF33
ANN0951	11a	#984EA3
ANN0952	11a	#FF7F00
ANN0953	11a	#984EA3
ANN0954	11a	#984EA3
ANN0955	11a	#FF7F00
ANN0956	11a	#984EA3
ANN0957	11a	#984EA3
ANN0958	11a	#FF7F00
ANN0959	11a	#984EA3
ANN0960	11a	#FF7F00
ANN0961	11a	#984EA3
ANN0962	11a	#984EA3
ANN0963	11a	#984EA3
ANN0964	11a	#984EA3
ANN0965	11a	#984EA3
ANN0966	11a	#FF7F00
ANN0967	11a	#984EA3
ANN0968	11a	#984EA3
ANN0969	11a	#FF7F00
ANN0970	11a	#984EA3
ANN0971	11a	#984EA3
ANN0972	11a	#984EA3
ANN0973	11a	#984EA3
ANN0974	11a	#984EA3
ANN0975	11a	#984EA3
ANN0976	11a	#984EA3
ANN0977	11a	#FF7F00
ANN0978	11a	#984EA3
ANN0979	11a	#984EA3
ANN0980	11a	#984EA3
ANN0981	11a	#984EA3
ANN0982	11a	#984EA3
ANN0983	11a	#984EA3
ANN0984	11a	#984EA3
ANN0985	11a	#984EA3
ANN0986	11a	#984EA3
ANN0987	11a	#FF7F00
ANN0988	11a	#984EA3
ANN0989	11a	#FFFF33
ANN0990	11a	#984EA3
ANN0991	11a	#984EA3
ANN0992	11a	#984EA3
ANN0993	11a	#984EA3
ANN0994	11a	#984EA3
ANN0995	11a	#984EA3
ANN0996	11a	#984EA3
ANN0997	11a	#984EA3
ANN0998	11a	#FF7F00
ANN0999	11a	#984EA3
ANN1000	11a	#FF7F00
ANN1001	11a	#FF7F00
ANN1002	11a	#FFFF33
ANN1003	11a	#FFFF33
ANN1004	11a	#984EA3
ANN1005	11a	#FF7F00
ANN1006	11a	#FF7F00
ANN1007	11a	#FF7F00
ANN1008	11a	#984EA3
ANN1009	11a	#FF7F00
ANN1010	11a	#FF7F00
ANN1011	11a	#FFFF33
ANN1012	11a	#FFFF33
ANN1013	11a	#FFFF33
ANN1014	11a	#984EA3
ANN1015	11a	#FF7F00
ANN1016	11a	#FF7F00
ANN1017	11a	#984EA3
ANN1018	11a	#FF7F00
ANN1019	11a	#FF7F00
ANN1020	11a	#FF7F00
ANN1021	11a	#984EA3
ANN1022	11a	#984EA3
ANN1023	11a	#984EA3
ANN1024	11a	#984EA3
ANN1025	11a	#984EA3
ANN1026	11a	#984EA3
ANN1027	11a	#984EA3
ANN1028	11a	#984EA3
ANN1029	11a	#984EA3
ANN1030	11a	#984EA3
ANN1031	11a	#FF7F00
ANN1032	11a	#984EA3
ANN1033	11a	#984EA3
ANN1034	11a	#984EA3
ANN1035	11a	#984EA3
ANN1036	11a	#984EA3
ANN1037	11a	#984EA3
ANN1038	11a	#984EA3
ANN1039	11a	#984EA3
ANN1040	11a	#984EA3
ANN1041	11a	#FF7F00
ANN1042	11a	#FF7F00
ANN1043	11a	#FFFF33
ANN1044	11a	#FFFF33
ANN1045	11a	#FF7F00
ANN1046	11a	#FFFF33
ANN1047	11a	#984EA3
ANN1048	11a	#FF7F00
ANN1049	11a	#FFFF33
ANN1050	11a	#FFFF33
ANN1051	11a	#984EA3
ANN1052	11a	#984EA3
ANN1053	11a	#984EA3
ANN1054	11a	#984EA3
ANN1055	11a	#984EA3
ANN1056	11a	#984EA3
ANN1057	11a	#984EA3
ANN1058	11a	#984EA3
ANN1059	11a	#984EA3
ANN1060	11a	#984EA3
ANN1061	11a	#984EA3
ANN1062	11a	#FFFF33
ANN1063	11a	#FF7F00
ANN1064	11a	#FFFF33
ANN1065	11a	#984EA3
ANN1066	11a	#FFFF33
ANN1067	11a	#FF7F00
ANN1068	11a	#FFFF33
ANN1069	11a	#FFFF33
ANN1070	11a	#FF7F00
ANN1071	11a	#984EA3
ANN1072	11a	#984EA3
ANN1073	11a	#FF7F00
ANN1074	11a	#984EA3
ANN1075	11a	#FF7F00
ANN1076	11a	#984EA3
ANN1077	11a	#984EA3
ANN1078	11a	#984EA3
ANN1079	11a	#FF7F00
ANN1080	11a	#984EA3
ANN1081	11a	#FFFF33
ANN1082	11a	#FF7F00
ANN1083	11a	#984EA3
ANN1084	11a	#FF7F00
ANN1085	11a	#FFFF33
ANN1086	11a	#FFFF33
ANN1087	11a	#FFFF33
ANN1088	11a	#FF7F00
ANN1089	11a	#FFFF33
ANN1090	11a	#984EA3
ANN1091	11a	#984EA3
ANN1092	11a	#984EA3
ANN1093	11a	#984EA3
ANN1094	11a	#984EA3
ANN1095	11a	#984EA3
ANN1096	11a	#984EA3
ANN1097	11a	#984EA3
ANN1098	11a	#984EA3
ANN1099	11a	#984EA3
ANN1100	11a	#984EA3
ANN1101	11a	#FF7F00
ANN1102	11a	#984EA3
ANN1103	11a	#984EA3
ANN1104	11a	#984EA3
ANN1105	11a	#984EA3
ANN1106	11a	#984EA3
ANN1107	11a	#984EA3
ANN1108	11a	#984EA3
ANN1109	11a	#FF7F00
ANN1110	11a	#FF7F00
ANN1111	11a	#984EA3
ANN1112	11a	#984EA3
ANN1113	11a	#FF7F00
ANN1114	11a	#984EA3
ANN1115	11a	#FF7F00
ANN1116	11a	#FFFF33
ANN1117	11a	#984EA3
ANN1118	11a	#FF7F00
ANN1119	11a	#984EA3
ANN1120	11a	#984EA3
ANN1121	11a	#FF7F00
ANN1122	11a	#984EA3
ANN1123	11a	#984EA3
ANN1124	11a	#984EA3
ANN1125	11a	#984EA3
ANN1126	11a	#984EA3
ANN1127	11a	#984EA3
ANN1128	11a	#984EA3
ANN1129	11a	#984EA3
ANN1130	11a	#984EA3
ANN1131	11a	#984EA3
ANN1132	11a	#984EA3
ANN1133	11a	#984EA3
ANN1134	11a	#984EA3
ANN1135	11a	#984EA3
ANN1136	11a	#984EA3
ANN1137	11a	#984EA3
ANN1138	11a	#984EA3
ANN1139	11a	#FF7F00
ANN1140	11a	#984EA3
ANN1141	11a	#FFFF33
ANN1142	11a	#984EA3
ANN1143	11a	#984EA3
ANN1144	11a	#984EA3
ANN1145	11a	#FF7F00
ANN1146	11a	#FF7F00
ANN1147	11a	#984EA3
ANN1148	11a	#FF7F00
ANN1149	11a	#FF7F00
ANN1150	11a	#FF7F00
ANN1151	11a	#984EA3
ANN1152	11a	#FFFF33
ANN1153	11a	#FF7F00
ANN1154	11a	#FF7F00
ANN1155	11a	#984EA3
ANN1156	11a	#FFFF33
ANN1157	11a	#FF7F00
ANN1158	11a	#FF7F00
ANN1159	11a	#FF7F00
ANN1160	11a	#984EA3
ANN1161	11a	#FF7F00
ANN1162	11a	#984EA3
ANN1163	11a	#FF7F00
ANN1164	11a	#FF7F00
ANN1165	11a	#984EA3
ANN1166	11a	#984EA3
ANN1167	11a	#FF7F00
ANN1168	11a	#984EA3
ANN1169	11a	#984EA3
ANN1170	11a	#FFFF33
ANN1171	11a	#984EA3
ANN1172	11a	#984EA3
ANN1173	11a	#984EA3
ANN1174	11a	#FFFF33
ANN1175	11a	#984EA3
ANN1176	11a	#984EA3
ANN1177	11a	#984EA3
ANN1178	11a	#984EA3
ANN1179	11a	#FF7F00
ANN1180	11a	#FF7F00
ANN1181	11a	#984EA3
ANN1182	11a	#984EA3
ANN1183	11a	#FF7F00
ANN1184	11a	#984EA3
ANN1185	11a	#984EA3
ANN1186	11a	#984EA3
ANN1187	11a	#984EA3
ANN1188	11a	#984EA3
ANN1189	11a	#984EA3
ANN1190	11a	#984EA3
ANN1191	11a	#FF7F00
ANN1192	11a	#FF7F00
ANN1193	11a	#984EA3
ANN1194	11a	#FF7F00
ANN1195	11a	#984EA3
ANN1196	11a	#984EA3
ANN1197	11a	#984EA3
ANN1198	11a	#FF7F00
ANN1199	11a	#984EA3
ANN1200	11a	#FF7F00
ANN1201	11a	#984EA3
ANN1202	11a	#FF7F00
ANN1203	11a	#FF7F00
ANN1204	11a	#984EA3
ANN1205	11a	#FF7F00
ANN1206	11a	#FF7F00
ANN1207	11a	#984EA3
ANN1208	11a	#FFFF33
ANN1209	11a	#984EA3
ANN1210	11a	#984EA3
ANN1211	11a	#984EA3
ANN1212	11a	#984EA3
ANN1213	11a	#984EA3
ANN1214	11a	#984EA3
ANN1215	11a	#984EA3
ANN1216	11a	#984EA3
ANN1217	11a	#984EA3
ANN1218	11a	#984EA3
ANN1219	11a	#984EA3
ANN1220	11a	#984EA3
ANN1221	11a	#984EA3
ANN1222	11a	#984EA3
ANN1223	11a	#984EA3
ANN1224	11a	#984EA3
ANN1225	11a	#984EA3
ANN1226	11a	#984EA3
ANN1227	11a	#984EA3
ANN1228	11a	#984EA3
ANN1229	11a	#984EA3
ANN1230	11a	#984EA3
ANN1231	11a	#984EA3
ANN1232	11a	#984EA3
ANN1233	11a	#984EA3
ANN1234	11a	#984EA3
ANN1235	11a	#984EA3
ANN1236	11a	#984EA3
ANN1237	11a	#984EA3
ANN1238	11a	#984EA3
ANN1239	11a	#984EA3
ANN1240	11a	#984EA3
ANN1241	11a	#984EA3
ANN1242	11a	#984EA3
ANN1243	11a	#984EA3
ANN1244	11a	#984EA3
ANN1245	11a	#984EA3
ANN1246	11a	#984EA3
ANN1247	11a	#984EA3
ANN1248	11a	#984EA3
ANN1249	11a	#984EA3
ANN1250	11a	#984EA3
ANN1251	11a	#984EA3
ANN1252	11a	#984EA3
ANN1253	11a	#984EA3
ANN1254	11a	#984EA3
ANN1255	11a	#984EA3
ANN1256	11a	#984EA3
ANN1257	11a	#984EA3
ANN1258	11a	#984EA3
ANN1259	11a	#984EA3
ANN1260	11a	#984EA3
ANN1261	11a	#984EA3
ANN1262	11a	#984EA3
ANN1263	11a	#984EA3
ANN1264	11a	#984EA3
ANN1265	11a	#984EA3
ANN1266	11a	#FF7F00
ANN1267	11a	#984EA3
ANN1268	11a	#984EA3
ANN1269	11a	#984EA3
ANN1270	11a	#984EA3
ANN1271	11a	#984EA3
ANN1272	11a	#FF7F00
ANN1273	11a	#984EA3
ANN1274	11a	#984EA3
ANN1275	11a	#984EA3
ANN1276	11a	#984EA3
ANN1277	11a	#FF7F00
ANN1278	11a	#FF7F00
ANN1279	11a	#FF7F00
ANN1280	11a	#984EA3
ANN1281	11a	#984EA3
ANN1282	11a	#FF7F00
ANN1283	11a	#984EA3
ANN1284	11a	#FF7F00
ANN1285	11a	#984EA3
ANN1286	11a	#984EA3
ANN1287	11a	#984EA3
ANN1288	11a	#FF7F00
ANN1289	11a	#FF7F00
ANN1290	11a	#984EA3
ANN1291	11a	#FF7F00
ANN1292	11a	#984EA3
ANN1293	11a	#984EA3
ANN1294	11a	#984EA3
ANN1295	11a	#FF7F00
ANN1296	11a	#984EA3
ANN1297	11a	#984EA3
ANN1298	11a	#FF7F00
ANN1299	11a	#984EA3
ANN1300	11a	#FF7F00
ANN1301	11a	#FFFF33
ANN1302	11a	#FF7F00
ANN1303	11a	#FF7F00
ANN1304	11a	#FF7F00
ANN1305	11a	#FFFF33
ANN1306	11a	#FFFF33
ANN1307	11a	#FFFF33
ANN1308	11a	#FF7F00
ANN1309	11a	#FFFF33
ANN1310	11a	#FF7F00
ANN1311	11a	#984EA3
ANN1312	11a	#984EA3
ANN1313	11a	#984EA3
ANN1314	11a	#984EA3
ANN1315	11a	#984EA3
ANN1316	11a	#984EA3
ANN1317	11a	#FF7F00
ANN1318	11a	#984EA3
ANN1319	11a	#FF7F00
ANN1320	11a	#984EA3
ANN1321	11a	#984EA3
ANN1322	11a	#FFFF33
ANN1323	11a	#984EA3
ANN1324	11a	#984EA3
ANN1325	11a	#984EA3
ANN1326	11a	#FF7F00
ANN1327	11a	#984EA3
ANN1328	11a	#FF7F00
ANN1329	11a	#984EA3
ANN1330	11a	#984EA3
ANN1331	11a	#984EA3
ANN1332	11a	#984EA3
ANN1333	11a	#984EA3
ANN1334	11a	#984EA3
ANN1335	11a	#984EA3
ANN1336	11a	#984EA3
ANN1337	11a	#984EA3
ANN1338	11a	#984EA3
ANN1339	11a	#984EA3
ANN1340	11a	#984EA3
ANN1341	11a	#984EA3
ANN1342	11a	#984EA3
ANN1343	11a	#984EA3
ANN1344	11a	#984EA3
ANN1345	11a	#984EA3
ANN1346	11a	#984EA3
ANN1347	11a	#984EA3
ANN1348	11a	#984EA3
ANN1349	11a	#984EA3
ANN1350	11a	#984EA3
ANN1351	11a	#984EA3
ANN1352	11a	#984EA3
ANN1353	11a	#984EA3
ANN1354	11a	#984EA3
ANN1355	11a	#984EA3
ANN1356	11a	#984EA3
ANN1357	11a	#984EA3
ANN1358	11a	#984EA3
ANN1359	11a	#984EA3
ANN1360	11a	#984EA3
ANN1361	11a	#984EA3
ANN1362	11a	#984EA3
ANN1363	11a	#984EA3
ANN1364	11a	#984EA3
ANN1365	11a	#984EA3
ANN1366	11a	#984EA3
ANN1367	11a	#984EA3
ANN1368	11a	#984EA3
ANN1369	11a	#984EA3
ANN1370	11a	#984EA3
ANN1371	11a	#984EA3
ANN1372	11a	#984EA3
ANN1373	11a	#984EA3
ANN1374	11a	#984EA3
ANN1375	11a	#984EA3
ANN1376	11a	#984EA3
ANN1377	11a	#984EA3
ANN1378	11a	#984EA3
ANN1379	11a	#984EA3
ANN1380	11a	#984EA3
ANN1381	11a	#984EA3
ANN1382	11a	#984EA3
ANN1383	11a	#984EA3
ANN1384	11a	#984EA3
ANN1385	11a	#984EA3
ANN1386	11a	#984EA3
ANN1387	11a	#984EA3
ANN1388	11a	#984EA3
ANN1389	11a	#984EA3
ANN1390	11a	#984EA3
ANN1391	11a	#984EA3
ANN1392	11a	#984EA3
ANN1393	11a	#984EA3
ANN1394	11a	#984EA3
ANN1395	11a	#984EA3
ANN1396	11a	#984EA3
ANN1397	11a	#984EA3
ANN1398	11a	#984EA3
ANN1399	11a	#984EA3
ANN1400	11a	#984EA3
ANN1401	11a	#FF7F00
ANN1402	11a	#984EA3
ANN1403	11a	#984EA3
ANN1404	11a	#984EA3
ANN1405	11a	#984EA3
ANN1406	11a	#984EA3
ANN1407	11a	#984EA3
ANN1408	11a	#FF7F00
ANN1409	11a	#984EA3
ANN1410	11a	#984EA3
ANN1419	11a	#984EA3
ANN1420	11a	#FF7F00
ANN1439	11a	#FF7F00
ANN1501	11a	#984EA3
ED10_SD2W30-3_360	11a	#984EA3
ED12_SK1W15-3_300	11a	#FF7F00
ED13_IA1W1-6_308	11a	#FFFF33
ED15_IA2W17-1_333	11a	#984EA3
ED16_KS1W9-3_342	11a	#984EA3
ED18_ND1W27-2_288	11a	#FFFF33
ED20_SD1W11-7_237	11a	#984EA3
ED2_KS2W24-7_43	11a	#984EA3
ED7_MB1W16-2_283	11a	#FFFF33
ED8_MO1W30-1_114	11a	#FFFF33
HT011_IA2W-37	11a	#984EA3
HT013_SD2W-18	11a	#FF7F00
HT014_IA2W-16	11a	#FFFF33
HT033N_IA2W-38	11a	#984EA3
HT100_SK1W-29	11a	#FF7F00
HT103_IA2W-39	11a	#FF7F00
HT104_KS2W-15R	11a	#984EA3
HT118_SD2W-19	11a	#FF7F00
HT124_SK1W-36	11a	#FF7F00
HT125_MB1W-20	11a	#FFFF33
HT140_MO1W-2R	11a	#984EA3
HT141_MO1W-11	11a	#984EA3
HT142_MO1W-15	11a	#FF7F00
HT146_SD2W-5	11a	#FF7F00
HT149_IA2W-29	11a	#984EA3
HT164_MO1W-3	11a	#984EA3
HT165_MO1W-16	11a	#984EA3
HT170_SD2W-14	11a	#FFFF33
HT172_SK1W-Q	11a	#FF7F00
HT194_SD2W-15	11a	#FFFF33
HT196_SK1W-1	11a	#984EA3
HT211_MO1W-39	11a	#FF7F00
HT213_ND1W-20	11a	#FF7F00
HT217_SD2W-21	11a	#FFFF33
HT218_SD2W-30	11a	#FF7F00
HT219_SD2W-38	11a	#FF7F00
HT220_SK1W-15	11a	#984EA3
HT227_KS2W-9	11a	#FFFF33
HT228_KS2W-12	11a	#FFFF33
HT231_MB1W-8	11a	#984EA3
HT232_MB1W-11	11a	#984EA3
HT233_MB1W-14	11a	#FF7F00
HT234_MB1W-39	11a	#FF7F00
HT236_MO1W-2	11a	#984EA3
HT237_MO1W-38	11a	#FF7F00
HT242_SK1W-25	11a	#FFFF33
HT247_IA1W-33	11a	#FFFF33
HT24_IA2W-14	11a	#FF7F00
HT254_KS1W-27	11a	#FFFF33
HT255_KS1W-29	11a	#FF7F00
HT259_KS2E-6	11a	#984EA3
HT269_IA1W-5	11a	#FF7F00
HT270_IA1W_11R	11a	#984EA3
HT271_IA1W-15	11a	#FF7F00
HT272_IA1W-39	11a	#FF7F00
HT274_KS1W-3	11a	#984EA3
HT277_KS1W-40	11a	#FF7F00
HT290_SD1W-20	11a	#984EA3
HT300_MB1W16	11a	#FF7F00
HT301_MB1W_16B	11a	#FF7F00
HT305_ND1W-27	11a	#FF7F00
HT308_SD2W-27	11a	#984EA3
HT311_SK1W-29R	11a	#FF7F00
HT317_IA1W-4	11a	#FF7F00
HT330_ND1W-6	11a	#984EA3
HT345_KS1W-2	11a	#FFFF33
HT352_MO1W-33	11a	#FF7F00
HT360_SD1W-35	11a	#FF7F00
HT365_IA2W-11	11a	#FFFF33
HT373_SD1W-4	11a	#984EA3
HT378_SK1W-22	11a	#984EA3
HT379_SK1W-22R	11a	#984EA3
HT44_ND1W-12	11a	#FF7F00
HT45_ND1W-36	11a	#984EA3
HT51_SD2W-40	11a	#FFFF33
HT55_IA2W-17	11a	#FF7F00
HT56_IA2W-37	11a	#FF7F00
HT5_ND1W-22	11a	#FF7F00
HT60_MB1W-30	11a	#984EA3
HT61_MB1W-31	11a	#984EA3
HT68_MO1W-7	11a	#984EA3
HT6_SD1W-21	11a	#984EA3
HT93_ND1W-33	11a	#FF7F00
Q017B_KS2W-6_1R	11a	#FF7F00
Q021B_IA1W-2	11a	#FF7F00
Q036B_KS1W-19	11a	#FF7F00
Q041_KS1W-24	11a	#984EA3
Q042_KS1W-35	11a	#FF7F00
Q046_KS2W-24	11a	#FF7F00
Q052B-KS2W-15	11a	#FF7F00
Q075_IA1W-1	11a	#FFFF33
Q076C_SD2W-23	11a	#FFFF33
Q076_IA1W-11	11a	#984EA3
Q077_IA1W-21	11a	#984EA3
Q083_KS2W-14	11a	#FF7F00
Q084_KS2W-32	11a	#FF7F00
Q086_MB1W-40	11a	#984EA3
Q094_ND1W-38	11a	#FF7F00
Q097_SD1W-6	11a	#FF7F00
Q098_SD1W-14	11a	#FFFF33
Q099_SD1W-21B	11a	#FFFF33
Q100_SD2W-23R	11a	#FF7F00
Q144C_ND1W-31	11a	#984EA3
Q166B_ND1W-25	11a	#FFFF33
Q33_IA1W-28	11a	#984EA3
QPA2_KS2W-8	11a	#984EA3
QPB3_IA2W-7	11a	#984EA3
QPC1_SK1W-37	11a	#984EA3
QPC2_IA2W-6	11a	#FF7F00
QPD2_KS1W-32	11a	#FFFF33
QPE2_KS1W-26	11a	#984EA3
QPF4_KS1W-9	11a	#FF7F00
QPG1_SD1W-15	11a	#FF7F00
QPG4_KS2W-35	11a	#FF7F00
QPH4_SD1W-13	11a	#FF7F00
ANN0801	14a	#984EA3
ANN0802	14a	#984EA3
ANN0803	14a	#984EA3
ANN0804	14a	#984EA3
ANN0805	14a	#984EA3
ANN0806	14a	#984EA3
ANN0807	14a	#984EA3
ANN0808	14a	#984EA3
ANN0809	14a	#984EA3
ANN0810	14a	#984EA3
ANN0811	14a	#984EA3
ANN0812	14a	#984EA3
ANN0813	14a	#984EA3
ANN0814	14a	#984EA3
ANN0815	14a	#984EA3
ANN0816	14a	#FF7F00
ANN0817	14a	#984EA3
ANN0818	14a	#984EA3
ANN0819	14a	#984EA3
ANN0820	14a	#984EA3
ANN0821	14a	#984EA3
ANN0822	14a	#984EA3
ANN0823	14a	#984EA3
ANN0824	14a	#984EA3
ANN0825	14a	#984EA3
ANN0826	14a	#984EA3
ANN0827	14a	#984EA3
ANN0828	14a	#984EA3
ANN0829	14a	#984EA3
ANN0830	14a	#984EA3
ANN0831-	14a	#984EA3
ANN0832	14a	#984EA3
ANN0833	14a	#984EA3
ANN0834	14a	#984EA3
ANN0835	14a	#984EA3
ANN0836	14a	#984EA3
ANN0837	14a	#984EA3
ANN0838	14a	#984EA3
ANN0839	14a	#984EA3
ANN0840	14a	#984EA3
ANN0841	14a	#984EA3
ANN0842	14a	#984EA3
ANN0843	14a	#984EA3
ANN0844	14a	#984EA3
ANN0845	14a	#984EA3
ANN0846	14a	#984EA3
ANN0847	14a	#984EA3
ANN0848	14a	#984EA3
ANN0849	14a	#984EA3
ANN0850	14a	#984EA3
ANN0851	14a	#984EA3
ANN0852	14a	#984EA3
ANN0853	14a	#984EA3
ANN0854	14a	#984EA3
ANN0855	14a	#984EA3
ANN0856	14a	#984EA3
ANN0857	14a	#984EA3
ANN0858	14a	#984EA3
ANN0859	14a	#984EA3
ANN0860	14a	#984EA3
ANN0861	14a	#984EA3
ANN0862	14a	#984EA3
ANN0863	14a	#984EA3
ANN0864	14a	#984EA3
ANN0865	14a	#984EA3
ANN0866	14a	#984EA3
ANN0867	14a	#984EA3
ANN0868	14a	#984EA3
ANN0869	14a	#984EA3
ANN0870	14a	#984EA3
ANN0871	14a	#FF7F00
ANN0872	14a	#984EA3
ANN0873	14a	#FF7F00
ANN0874	14a	#984EA3
ANN0875	14a	#984EA3
ANN0876	14a	#FF7F00
ANN0877	14a	#984EA3
ANN0878	14a	#984EA3
ANN0879	14a	#FF7F00
ANN0880	14a	#984EA3
ANN0881	14a	#984EA3
ANN0882	14a	#984EA3
ANN0883	14a	#984EA3
ANN0884	14a	#984EA3
ANN0885	14a	#984EA3
ANN0886	14a	#984EA3
ANN0887	14a	#984EA3
ANN0888	14a	#984EA3
ANN0889	14a	#984EA3
ANN0890	14a	#984EA3
ANN0891	14a	#984EA3
ANN0892	14a	#984EA3
ANN0893	14a	#984EA3
ANN0894	14a	#984EA3
ANN0895	14a	#984EA3
ANN0896	14a	#984EA3
ANN0897	14a	#984EA3
ANN0898	14a	#984EA3
ANN0899	14a	#984EA3
ANN0900	14a	#984EA3
ANN0901	14a	#984EA3
ANN0902	14a	#984EA3
ANN0903	14a	#984EA3
ANN0904	14a	#984EA3
ANN0905	14a	#984EA3
ANN0906	14a	#984EA3
ANN0907	14a	#984EA3
ANN0908	14a	#984EA3
ANN0909	14a	#984EA3
ANN0910	14a	#984EA3
ANN0911	14a	#984EA3
ANN0912	14a	#FF7F00
ANN0913	14a	#984EA3
ANN0914	14a	#FF7F00
ANN0915	14a	#984EA3
ANN0916	14a	#FF7F00
ANN0917	14a	#984EA3
ANN0918	14a	#FF7F00
ANN0919	14a	#FF7F00
ANN0920	14a	#FF7F00
ANN0921	14a	#FF7F00
ANN0922	14a	#FF7F00
ANN0923	14a	#984EA3
ANN0924	14a	#984EA3
ANN0925	14a	#984EA3
ANN0926	14a	#FF7F00
ANN0927	14a	#984EA3
ANN0928	14a	#984EA3
ANN0929	14a	#984EA3
ANN0930	14a	#984EA3
ANN0931	14a	#984EA3
ANN0932	14a	#984EA3
ANN0933	14a	#984EA3
ANN0934	14a	#984EA3
ANN0935	14a	#984EA3
ANN0936	14a	#984EA3
ANN0937	14a	#984EA3
ANN0938	14a	#984EA3
ANN0939	14a	#984EA3
ANN0940	14a	#984EA3
ANN0941	14a	#FF7F00
ANN0942	14a	#FF7F00
ANN0943	14a	#FFFF33
ANN0944	14a	#FF7F00
ANN0945	14a	#984EA3
ANN0946	14a	#FF7F00
ANN0947	14a	#984EA3
ANN0948	14a	#984EA3
ANN0949	14a	#FF7F00
ANN0950	14a	#FF7F00
ANN0951	14a	#FF7F00
ANN0952	14a	#984EA3
ANN0953	14a	#FF7F00
ANN0954	14a	#984EA3
ANN0955	14a	#FF7F00
ANN0956	14a	#FFFF33
ANN0957	14a	#984EA3
ANN0958	14a	#FF7F00
ANN0959	14a	#FFFF33
ANN0960	14a	#FFFF33
ANN0961	14a	#984EA3
ANN0962	14a	#984EA3
ANN0963	14a	#984EA3
ANN0964	14a	#984EA3
ANN0965	14a	#984EA3
ANN0966	14a	#984EA3
ANN0967	14a	#984EA3
ANN0968	14a	#984EA3
ANN0969	14a	#984EA3
ANN0970	14a	#984EA3
ANN0971	14a	#FFFF33
ANN0972	14a	#FFFF33
ANN0973	14a	#FF7F00
ANN0974	14a	#FFFF33
ANN0975	14a	#FFFF33
ANN0976	14a	#FFFF33
ANN0977	14a	#FF7F00
ANN0978	14a	#FF7F00
ANN0979	14a	#FFFF33
ANN0980	14a	#984EA3
ANN0981	14a	#FF7F00
ANN0982	14a	#FF7F00
ANN0983	14a	#984EA3
ANN0984	14a	#984EA3
ANN0985	14a	#984EA3
ANN0986	14a	#984EA3
ANN0987	14a	#FF7F00
ANN0988	14a	#FF7F00
ANN0989	14a	#984EA3
ANN0990	14a	#984EA3
ANN0991	14a	#984EA3
ANN0992	14a	#FF7F00
ANN0993	14a	#FF7F00
ANN0994	14a	#FF7F00
ANN0995	14a	#FF7F00
ANN0996	14a	#984EA3
ANN0997	14a	#FF7F00
ANN0998	14a	#FF7F00
ANN0999	14a	#984EA3
ANN1000	14a	#984EA3
ANN1001	14a	#FF7F00
ANN1002	14a	#984EA3
ANN1003	14a	#984EA3
ANN1004	14a	#984EA3
ANN1005	14a	#FF7F00
ANN1006	14a	#984EA3
ANN1007	14a	#984EA3
ANN1008	14a	#984EA3
ANN1009	14a	#FF7F00
ANN1010	14a	#FF7F00
ANN1011	14a	#984EA3
ANN1012	14a	#984EA3
ANN1013	14a	#FF7F00
ANN1014	14a	#984EA3
ANN1015	14a	#984EA3
ANN1016	14a	#984EA3
ANN1017	14a	#984EA3
ANN1018	14a	#984EA3
ANN1019	14a	#FF7F00
ANN1020	14a	#984EA3
ANN1021	14a	#984EA3
ANN1022	14a	#FF7F00
ANN1023	14a	#FF7F00
ANN1024	14a	#FF7F00
ANN1025	14a	#FF7F00
ANN1026	14a	#FF7F00
ANN1027	14a	#FF7F00
ANN1028	14a	#984EA3
ANN1029	14a	#984EA3
ANN1030	14a	#984EA3
ANN1031	14a	#FF7F00
ANN1032	14a	#984EA3
ANN1033	14a	#984EA3
ANN1034	14a	#FF7F00
ANN1035	14a	#FF7F00
ANN1036	14a	#FF7F00
ANN1037	14a	#FF7F00
ANN1038	14a	#984EA3
ANN1039	14a	#984EA3
ANN1040	14a	#984EA3
ANN1041	14a	#984EA3
ANN1042	14a	#984EA3
ANN1043	14a	#984EA3
ANN1044	14a	#984EA3
ANN1045	14a	#984EA3
ANN1046	14a	#984EA3
ANN1047	14a	#984EA3
ANN1048	14a	#984EA3
ANN1049	14a	#984EA3
ANN1050	14a	#984EA3
