name	region	color
PET0313	14b	#FFFF33
PET0314	14b	#FFFF33
PET0315	14b	#FFFF33
PET0316	14b	#FFFF33
PET0317	14b	#FFFF33
PET0318	14b	#FFFF33
PET0319	14b	#FFFF33
PET0320	14b	#FFFF33
PET0321	14b	#FFFF33
PET0322	14b	#FFFF33
PET0323	14b	#FFFF33
PET0324	14b	#FFFF33
PET0325	14b	#FFFF33
PET0326	14b	#FFFF33
PET0327	14b	#FFFF33
PET0328	14b	#FFFF33
PET0329	14b	#FFFF33
PET0330	14b	#FFFF33
PET0331	14b	#FFFF33
PET0332	14b	#FFFF33
PET0333	14b	#FFFF33
PET0334	14b	#FFFF33
PET0335	14b	#FFFF33
PET0336	14b	#FFFF33
PET0337	14b	#FFFF33
PET0338	14b	#FFFF33
PET0339	14b	#FFFF33
PET0340	14b	#FFFF33
PET0341	14b	#FFFF33
PET0342	14b	#FFFF33
PET0343	14b	#FFFF33
PET0344	14b	#FFFF33
PET0345	14b	#FFFF33
PET0346	14b	#FFFF33
PET0347	14b	#FFFF33
PET0348	14b	#FFFF33
PET0349	14b	#FFFF33
PET0350	14b	#FFFF33
PET0351	14b	#FFFF33
PET0352	14b	#FFFF33
PET0353	14b	#FFFF33
PET0354	14b	#FFFF33
PET0355	14b	#FFFF33
PET0356	14b	#FFFF33
PET0357	14b	#FFFF33
PET0358	14b	#FFFF33
PET0359	14b	#FFFF33
PET0360	14b	#FFFF33
PET0361N	14b	#FFFF33
PET0362	14b	#FFFF33
PET0363	14b	#FFFF33
PET0364	14b	#FFFF33
PET0365	14b	#FFFF33
PET0366	14b	#FFFF33
PET0367	14b	#FFFF33
PET0368	14b	#FFFF33
PET0369	14b	#FFFF33
PET0370	14b	#FFFF33
PET0371	14b	#FFFF33
PET0372	14b	#FFFF33
PET0373	14b	#FFFF33
PET0374	14b	#FFFF33
PET0375	14b	#FFFF33
PET0376	14b	#FFFF33
PET0377	14b	#FFFF33
PET0378	14b	#FFFF33
PET0379	14b	#FFFF33
PET0380	14b	#FFFF33
PET0381	14b	#FFFF33
PET0382	14b	#FFFF33
PET0383	14b	#FFFF33
PET0384	14b	#FF7F00
PET0385	14b	#FFFF33
PET0386	14b	#FFFF33
PET0387	14b	#FFFF33
PET0388	14b	#FFFF33
PET0391N	14b	#FFFF33
PET0392N	14b	#FFFF33
PET0393	14b	#FFFF33
PET0394	14b	#FFFF33
PET0395	14b	#FFFF33
PET0396	14b	#FFFF33
PET0397	14b	#FFFF33
PET0398	14b	#FFFF33
PET0399	14b	#FFFF33
PET0400	14b	#FFFF33
PET0401	14b	#FFFF33
PET0402	14b	#FFFF33
PET0403	14b	#FFFF33
PET0404	14b	#FFFF33
PET0405	14b	#FFFF33
PET0406	14b	#FFFF33
PET0407	14b	#FFFF33
PET0409	14b	#FFFF33
PET0410	14b	#FFFF33
PET0412	14b	#FFFF33
PET0413	14b	#FFFF33
PET0414	14b	#FFFF33
PET0415	14b	#FFFF33
PET0416	14b	#FFFF33
PET0417	14b	#FFFF33
PET0418	14b	#FFFF33
PET0419	14b	#FFFF33
PET0420	14b	#FFFF33
PET0421	14b	#FFFF33
PET0422	14b	#FFFF33
PET0423	14b	#FFFF33
PET0424	14b	#FFFF33
PET0425	14b	#FFFF33
PET0427	14b	#FFFF33
PET0428	14b	#FFFF33
PET0429	14b	#FFFF33
PET0430	14b	#FFFF33
PET0609	14b	#FFFF33
PET0610	14b	#FFFF33
PET0611	14b	#FFFF33
PET0612	14b	#FFFF33
PET0613	14b	#FFFF33
PET0614	14b	#FFFF33
PET0615	14b	#FFFF33
PET0616	14b	#FFFF33
PET0617	14b	#FFFF33
PET0618	14b	#FFFF33
PET0619	14b	#FFFF33
PET0620	14b	#FFFF33
PET0621	14b	#FFFF33
PET0622	14b	#FFFF33
PET0623	14b	#FFFF33
PET0624	14b	#FFFF33
PET0625	14b	#FFFF33
PET0626	14b	#FFFF33
PET0627	14b	#FFFF33
PET0628	14b	#FFFF33
PET0629	14b	#FFFF33
PET0630	14b	#FFFF33
PET0631	14b	#FFFF33
PET0632	14b	#FFFF33
PET0633	14b	#FFFF33
PET0634	14b	#FFFF33
PET0635	14b	#FFFF33
PET0636	14b	#FFFF33
PET0637	14b	#FFFF33
PET0638	14b	#FFFF33
PET0639	14b	#FFFF33
PET0640	14b	#FFFF33
PET0641	14b	#FFFF33
PET0642	14b	#FFFF33
PET0643	14b	#FFFF33
PET0644	14b	#FFFF33
PET0645	14b	#FFFF33
PET0646	14b	#FFFF33
PET0647	14b	#FFFF33
PET0718	14b	#FFFF33
PET0719	14b	#FFFF33
PET0720	14b	#FFFF33
PET0721	14b	#FFFF33
PET0722	14b	#FFFF33
PET0723	14b	#FFFF33
PET0724	14b	#FFFF33
PET0725	14b	#FFFF33
PET0726	14b	#FFFF33
PET0727	14b	#FFFF33
PET0748	14b	#FFFF33
PET0749N	14b	#FFFF33
PET0750	14b	#FFFF33
PET0751	14b	#FFFF33
PET0752	14b	#FFFF33
PET0753	14b	#FFFF33
PET0754	14b	#FFFF33
PET0755N	14b	#FFFF33
PET0756N	14b	#FFFF33
PET0757	14b	#FFFF33
PET0758	14b	#984EA3
PET0759	14b	#984EA3
PET0760	14b	#984EA3
PET0761	14b	#984EA3
PET0762	14b	#984EA3
PET0763	14b	#984EA3
PET0764	14b	#984EA3
PET0765	14b	#984EA3
PET0766	14b	#984EA3
PET0767	14b	#984EA3
PET0768	14b	#FFFF33
PET0769	14b	#FFFF33
PET0770	14b	#FFFF33
PET0774N	14b	#FFFF33
PET0775	14b	#FFFF33
PET0776	14b	#FFFF33
PET0777	14b	#FFFF33
PET0778	14b	#984EA3
PET0779N	14b	#984EA3
PET0780N	14b	#984EA3
PET0781	14b	#984EA3
PET0783	14b	#FF7F00
PET0784	14b	#984EA3
PET0785	14b	#984EA3
PET0786	14b	#984EA3
PET0787	14b	#984EA3
PET0788	14b	#FFFF33
PET0789	14b	#FFFF33
PET0790	14b	#FFFF33
PET0791	14b	#FFFF33
PET0792	14b	#FFFF33
PET0793	14b	#FFFF33
PET0794	14b	#FFFF33
PET0795	14b	#FFFF33
PET0796	14b	#FFFF33
PET0797	14b	#FFFF33
PET0800	14b	#FFFF33
