chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	PET0522	PET0527	461	2228
Ha412HOChr01	0	PET0522	PET0526	588	2228
Ha412HOChr01	0	PET0527	PET0526	592	2228
Ha412HOChr01	0	PET0529	PET0522	664.5	2228
Ha412HOChr01	0	PET0529	PET0527	630	2228
Ha412HOChr01	0	PET0529	PET0526	578.5	2228
Ha412HOChr01	1000000	PET0522	PET0527	1470	5452
Ha412HOChr01	1000000	PET0522	PET0526	1474.5	5452
Ha412HOChr01	1000000	PET0527	PET0526	1926.5	5452
Ha412HOChr01	1000000	PET0529	PET0522	2117.5	5452
Ha412HOChr01	1000000	PET0529	PET0527	2066	5452
Ha412HOChr01	1000000	PET0529	PET0526	1998	5452
Ha412HOChr01	10000000	PET0522	PET0527	901	3520
Ha412HOChr01	10000000	PET0522	PET0526	1162.5	3520
Ha412HOChr01	10000000	PET0527	PET0526	1153.5	3520
Ha412HOChr01	10000000	PET0529	PET0522	1175.5	3520
Ha412HOChr01	10000000	PET0529	PET0527	1181	3520
Ha412HOChr01	10000000	PET0529	PET0526	1285.5	3520
Ha412HOChr01	100000000	PET0522	PET0527	239.5	818
Ha412HOChr01	100000000	PET0522	PET0526	223	818
Ha412HOChr01	100000000	PET0527	PET0526	232	818
Ha412HOChr01	100000000	PET0529	PET0522	254	818
Ha412HOChr01	100000000	PET0529	PET0527	206	818
Ha412HOChr01	100000000	PET0529	PET0526	367	818
Ha412HOChr01	101000000	PET0522	PET0527	393	1262
Ha412HOChr01	101000000	PET0522	PET0526	342	1262
Ha412HOChr01	101000000	PET0527	PET0526	305.5	1262
Ha412HOChr01	101000000	PET0529	PET0522	383.5	1262
Ha412HOChr01	101000000	PET0529	PET0527	215.5	1262
Ha412HOChr01	101000000	PET0529	PET0526	256.5	1262
Ha412HOChr01	102000000	PET0522	PET0527	911.5	2738
Ha412HOChr01	102000000	PET0522	PET0526	627.5	2738
Ha412HOChr01	102000000	PET0527	PET0526	1017	2738
Ha412HOChr01	102000000	PET0529	PET0522	938	2738
Ha412HOChr01	102000000	PET0529	PET0527	529.5	2738
Ha412HOChr01	102000000	PET0529	PET0526	1084.5	2738
Ha412HOChr01	103000000	PET0522	PET0527	661.5	1960
Ha412HOChr01	103000000	PET0522	PET0526	700.5	1960
Ha412HOChr01	103000000	PET0527	PET0526	687	1960
Ha412HOChr01	103000000	PET0529	PET0522	681.5	1960
Ha412HOChr01	103000000	PET0529	PET0527	389.5	1960
Ha412HOChr01	103000000	PET0529	PET0526	712	1960
Ha412HOChr01	104000000	PET0522	PET0527	798	2232
Ha412HOChr01	104000000	PET0522	PET0526	690.5	2232
Ha412HOChr01	104000000	PET0527	PET0526	989	2232
Ha412HOChr01	104000000	PET0529	PET0522	803.5	2232
Ha412HOChr01	104000000	PET0529	PET0527	286	2232
Ha412HOChr01	104000000	PET0529	PET0526	1012	2232
Ha412HOChr01	105000000	PET0522	PET0527	78	756
Ha412HOChr01	105000000	PET0522	PET0526	97	756
Ha412HOChr01	105000000	PET0527	PET0526	76	756
Ha412HOChr01	105000000	PET0529	PET0522	86	756
Ha412HOChr01	105000000	PET0529	PET0527	49	756
Ha412HOChr01	105000000	PET0529	PET0526	87	756
Ha412HOChr01	106000000	PET0522	PET0527	933.5	2572
Ha412HOChr01	106000000	PET0522	PET0526	1020.5	2572
Ha412HOChr01	106000000	PET0527	PET0526	613	2572
Ha412HOChr01	106000000	PET0529	PET0522	894.5	2572
Ha412HOChr01	106000000	PET0529	PET0527	248.5	2572
Ha412HOChr01	106000000	PET0529	PET0526	545	2572
Ha412HOChr01	107000000	PET0522	PET0527	1233	2978
Ha412HOChr01	107000000	PET0522	PET0526	1212.5	2978
Ha412HOChr01	107000000	PET0527	PET0526	771	2978
Ha412HOChr01	107000000	PET0529	PET0522	1349.5	2978
Ha412HOChr01	107000000	PET0529	PET0527	400	2978
Ha412HOChr01	107000000	PET0529	PET0526	638.5	2978
Ha412HOChr01	108000000	PET0522	PET0527	294.5	1368
Ha412HOChr01	108000000	PET0522	PET0526	308	1368
Ha412HOChr01	108000000	PET0527	PET0526	217	1368
Ha412HOChr01	108000000	PET0529	PET0522	331.5	1368
Ha412HOChr01	108000000	PET0529	PET0527	160	1368
Ha412HOChr01	108000000	PET0529	PET0526	140	1368
Ha412HOChr01	109000000	PET0522	PET0527	724	2460
Ha412HOChr01	109000000	PET0522	PET0526	885.5	2460
Ha412HOChr01	109000000	PET0527	PET0526	857	2460
Ha412HOChr01	109000000	PET0529	PET0522	783	2460
Ha412HOChr01	109000000	PET0529	PET0527	595.5	2460
Ha412HOChr01	109000000	PET0529	PET0526	924.5	2460
Ha412HOChr01	11000000	PET0522	PET0527	448	1796
Ha412HOChr01	11000000	PET0522	PET0526	554	1796
Ha412HOChr01	11000000	PET0527	PET0526	567.5	1796
Ha412HOChr01	11000000	PET0529	PET0522	545	1796
Ha412HOChr01	11000000	PET0529	PET0527	558.5	1796
Ha412HOChr01	11000000	PET0529	PET0526	605.5	1796
Ha412HOChr01	110000000	PET0522	PET0527	460.5	1578
Ha412HOChr01	110000000	PET0522	PET0526	537.5	1578
Ha412HOChr01	110000000	PET0527	PET0526	390.5	1578
Ha412HOChr01	110000000	PET0529	PET0522	468	1578
Ha412HOChr01	110000000	PET0529	PET0527	301	1578
Ha412HOChr01	110000000	PET0529	PET0526	446.5	1578
Ha412HOChr01	111000000	PET0522	PET0527	699	2224
Ha412HOChr01	111000000	PET0522	PET0526	714.5	2224
Ha412HOChr01	111000000	PET0527	PET0526	658.5	2224
