chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	PET0476	PET0475	686	3076
Ha412HOChr01	0	PET0476	PET0471	907	2944
Ha412HOChr01	0	PET0475	PET0471	961	3064
Ha412HOChr01	0	PET0474N	PET0476	772	3046
Ha412HOChr01	0	PET0474N	PET0475	926.5	3124
Ha412HOChr01	0	PET0474N	PET0471	948.5	3050
Ha412HOChr01	1000000	PET0476	PET0475	1537.5	6078
Ha412HOChr01	1000000	PET0476	PET0471	2142.5	5972
Ha412HOChr01	1000000	PET0475	PET0471	2338.5	6088
Ha412HOChr01	1000000	PET0474N	PET0476	2117	6024
Ha412HOChr01	1000000	PET0474N	PET0475	2291	6160
Ha412HOChr01	1000000	PET0474N	PET0471	2156	6114
Ha412HOChr01	10000000	PET0476	PET0475	1447	4542
Ha412HOChr01	10000000	PET0476	PET0471	1403.5	4028
Ha412HOChr01	10000000	PET0475	PET0471	1498.5	4252
Ha412HOChr01	10000000	PET0474N	PET0476	1480	4368
Ha412HOChr01	10000000	PET0474N	PET0475	1616	4674
Ha412HOChr01	10000000	PET0474N	PET0471	1326	4074
Ha412HOChr01	100000000	PET0476	PET0475	241.5	914
Ha412HOChr01	100000000	PET0476	PET0471	306	886
Ha412HOChr01	100000000	PET0475	PET0471	294	916
Ha412HOChr01	100000000	PET0474N	PET0476	274	876
Ha412HOChr01	100000000	PET0474N	PET0475	257.5	898
Ha412HOChr01	100000000	PET0474N	PET0471	247	886
Ha412HOChr01	101000000	PET0476	PET0475	360.5	1490
Ha412HOChr01	101000000	PET0476	PET0471	472	1420
Ha412HOChr01	101000000	PET0475	PET0471	477	1510
Ha412HOChr01	101000000	PET0474N	PET0476	383	1444
Ha412HOChr01	101000000	PET0474N	PET0475	497	1526
Ha412HOChr01	101000000	PET0474N	PET0471	393	1502
Ha412HOChr01	102000000	PET0476	PET0475	750.5	2892
Ha412HOChr01	102000000	PET0476	PET0471	988	2906
Ha412HOChr01	102000000	PET0475	PET0471	1038	2994
Ha412HOChr01	102000000	PET0474N	PET0476	758	2826
