chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	PET0572	PET0573	802	2810
Ha412HOChr01	0	PET0572	PET0578	797.5	2852
Ha412HOChr01	0	PET0573	PET0578	734	2838
Ha412HOChr01	0	PET0569N	PET0572	1012.5	2856
Ha412HOChr01	0	PET0569N	PET0573	1090.5	2854
Ha412HOChr01	0	PET0569N	PET0578	936.5	2914
Ha412HOChr01	1000000	PET0572	PET0573	2226	6416
Ha412HOChr01	1000000	PET0572	PET0578	2131.5	6512
Ha412HOChr01	1000000	PET0573	PET0578	2301	6522
Ha412HOChr01	1000000	PET0569N	PET0572	2349	6566
Ha412HOChr01	1000000	PET0569N	PET0573	2233.5	6580
Ha412HOChr01	1000000	PET0569N	PET0578	2379	6662
Ha412HOChr01	10000000	PET0572	PET0573	1542	4010
Ha412HOChr01	10000000	PET0572	PET0578	1487	3980
Ha412HOChr01	10000000	PET0573	PET0578	1326	4062
Ha412HOChr01	10000000	PET0569N	PET0572	1652.5	4240
Ha412HOChr01	10000000	PET0569N	PET0573	1406.5	4478
Ha412HOChr01	10000000	PET0569N	PET0578	1406.5	4306
Ha412HOChr01	100000000	PET0572	PET0573	233.5	826
Ha412HOChr01	100000000	PET0572	PET0578	291	874
Ha412HOChr01	100000000	PET0573	PET0578	279.5	850
Ha412HOChr01	100000000	PET0569N	PET0572	101.5	882
Ha412HOChr01	100000000	PET0569N	PET0573	244	862
Ha412HOChr01	100000000	PET0569N	PET0578	302	916
Ha412HOChr01	101000000	PET0572	PET0573	406.5	1414
Ha412HOChr01	101000000	PET0572	PET0578	514.5	1400
Ha412HOChr01	101000000	PET0573	PET0578	456.5	1414
Ha412HOChr01	101000000	PET0569N	PET0572	262	1478
Ha412HOChr01	101000000	PET0569N	PET0573	428	1516
Ha412HOChr01	101000000	PET0569N	PET0578	553	1478
Ha412HOChr01	102000000	PET0572	PET0573	873	2754
Ha412HOChr01	102000000	PET0572	PET0578	930	2776
Ha412HOChr01	102000000	PET0573	PET0578	884.5	3000
Ha412HOChr01	102000000	PET0569N	PET0572	557.5	2814
Ha412HOChr01	102000000	PET0569N	PET0573	905	3034
Ha412HOChr01	102000000	PET0569N	PET0578	958.5	3084
Ha412HOChr01	103000000	PET0572	PET0573	541.5	1976
Ha412HOChr01	103000000	PET0572	PET0578	595	1930
Ha412HOChr01	103000000	PET0573	PET0578	610	2208
Ha412HOChr01	103000000	PET0569N	PET0572	437	1996
Ha412HOChr01	103000000	PET0569N	PET0573	422	2294
Ha412HOChr01	103000000	PET0569N	PET0578	616	2186
Ha412HOChr01	104000000	PET0572	PET0573	1196.5	2876
